0.0,1.0
338,30
0,172
0.0,1.0
332,18
6,184
0.0,1.0
335,27
3,175
0.0,1.0
329,22
9,180
0.0,1.0
334,25
4,177
0.0,1.0
327,23
11,179
0.0,1.0
329,25
9,177
0.0,1.0
328,24
10,178
0.0,1.0
319,26
0,167
0.0,1.0
313,16
6,177
0.0,1.0
315,25
4,168
0.0,1.0
310,19
9,174
0.0,1.0
315,23
4,170
0.0,1.0
308,20
11,173
0.0,1.0
310,26
9,167
0.0,1.0
308,22
11,171
0.0,1.0
300,22
0,161
0.0,1.0
296,15
4,168
0.0,1.0
297,24
3,159
0.0,1.0
292,18
8,165
0.0,1.0
296,22
4,161
0.0,1.0
289,19
11,164
0.0,1.0
292,25
8,158
0.0,1.0
290,21
10,162
0.0,1.0
286,20
0,149
0.0,1.0
281,13
5,156
0.0,1.0
283,22
3,147
0.0,1.0
278,16
8,153
0.0,1.0
282,22
4,147
0.0,1.0
274,17
12,152
0.0,1.0
278,26
8,143
0.0,1.0
275,20
11,149
0.0,1.0
265,20
0,141
0.0,1.0
260,13
5,148
0.0,1.0
262,22
3,139
0.0,1.0
257,15
8,146
0.0,1.0
261,21
4,140
0.0,1.0
253,16
12,145
0.0,1.0
257,26
8,135
0.0,1.0
254,20
11,141
0.0,1.0
250,15
0,133
0.0,1.0
245,11
5,137
0.0,1.0
247,19
3,129
0.0,1.0
244,11
6,137
0.0,1.0
246,20
4,128
0.0,1.0
241,15
9,133
0.0,1.0
242,21
8,127
0.0,1.0
242,15
8,133
0.0,1.0
232,15
0,122
0.0,1.0
228,10
4,127
0.0,1.0
230,18
2,119
0.0,1.0
228,12
4,125
0.0,1.0
229,19
3,118
0.0,1.0
225,15
7,122
0.0,1.0
226,18
6,119
0.0,1.0
225,13
7,124
0.0,1.0
215,15
0,111
0.0,1.0
210,10
5,116
0.0,1.0
213,17
2,109
0.0,1.0
209,12
6,114
0.0,1.0
211,15
4,111
0.0,1.0
207,14
8,112
0.0,1.0
208,19
7,107
0.0,1.0
208,17
7,109
0.0,1.0
201,12
0,99
0.0,1.0
197,9
4,102
0.0,1.0
198,12
3,99
0.0,1.0
196,10
5,101
0.0,1.0
200,15
1,96
0.0,1.0
196,15
5,96
0.0,1.0
197,15
4,96
0.0,1.0
197,15
4,96
0.0,1.0
184,10
0,90
0.0,1.0
182,9
2,91
0.0,1.0
183,12
1,88
0.0,1.0
179,11
5,89
0.0,1.0
180,14
4,86
0.0,1.0
179,12
5,88
0.0,1.0
180,15
4,85
0.0,1.0
180,13
4,87
0.0,1.0
164,10
0,82
0.0,1.0
162,9
2,83
0.0,1.0
163,12
1,80
0.0,1.0
159,11
5,81
0.0,1.0
159,14
5,78
0.0,1.0
159,12
5,80
0.0,1.0
160,15
4,77
0.0,1.0
160,13
4,79
0.0,1.0
145,9
0,73
0.0,1.0
142,8
3,74
0.0,1.0
143,10
2,72
0.0,1.0
141,10
4,72
0.0,1.0
141,11
4,71
0.0,1.0
141,10
4,72
0.0,1.0
142,13
3,69
0.0,1.0
142,11
3,71
0.0,1.0
133,8
0,58
0.0,1.0
130,7
3,59
0.0,1.0
131,11
2,55
0.0,1.0
129,10
4,56
0.0,1.0
130,11
3,55
0.0,1.0
130,10
3,56
0.0,1.0
130,13
3,53
0.0,1.0
130,12
3,54
0.0,1.0
113,6
0,51
0.0,1.0
110,5
3,52
0.0,1.0
111,9
2,48
0.0,1.0
111,8
2,49
0.0,1.0
111,9
2,48
0.0,1.0
111,9
2,48
0.0,1.0
111,12
2,45
0.0,1.0
111,11
2,46
0.0,1.0
91,6
0,45
0.0,1.0
89,6
2,45
0.0,1.0
90,7
1,44
0.0,1.0
90,7
1,44
0.0,1.0
91,8
0,43
0.0,1.0
91,8
0,43
0.0,1.0
91,11
0,40
0.0,1.0
91,10
0,41
0.0,1.0
72,5
0,36
0.0,1.0
70,5
2,36
0.0,1.0
71,7
1,34
0.0,1.0
71,7
1,34
0.0,1.0
72,10
0,31
0.0,1.0
72,9
0,32
0.0,1.0
72,10
0,31
0.0,1.0
72,9
0,32
0.0,1.0
55,3
0,27
0.0,1.0
54,3
1,27
0.0,1.0
54,5
1,25
0.0,1.0
54,5
1,25
0.0,1.0
55,8
0,22
0.0,1.0
55,7
0,23
0.0,1.0
55,8
0,22
0.0,1.0
55,7
0,23
0.0,1.0
36,3
0,17
0.0,1.0
36,3
0,17
0.0,1.0
36,4
0,16
0.0,1.0
36,4
0,16
0.0,1.0
36,4
0,16
0.0,1.0
36,4
0,16
0.0,1.0
36,5
0,15
0.0,1.0
36,5
0,15
0.0,1.0
18,2
0,8
0.0,1.0
18,2
0,8
0.0,1.0
18,3
0,7
0.0,1.0
18,3
0,7
0.0,1.0
18,3
0,7
0.0,1.0
18,3
0,7
0.0,1.0
18,4
0,6
0.0,1.0
18,4
0,6
