1,2,3
28,15,0
0,5941,111
0,0,77
1,2,3
1,1,0
27,5933,96
0,22,92
1,2,3
0,0,0
28,5951,158
0,5,30
1,2,3
0,0,0
28,5944,154
0,12,34
1,2,3
0,0,0
28,5952,169
0,4,19
1,2,3
0,0,0
28,5950,166
0,6,22
1,2,3
0,0,0
28,5951,169
0,5,19
1,2,3
0,0,0
28,5947,166
0,9,22
1,2,3
26,13,0
0,5630,107
0,0,71
1,2,3
1,1,0
25,5622,94
0,20,84
1,2,3
0,0,0
26,5638,153
0,5,25
1,2,3
0,0,0
26,5632,148
0,11,30
1,2,3
0,0,0
26,5639,161
0,4,17
1,2,3
0,0,0
26,5634,157
0,9,21
1,2,3
0,0,0
26,5637,161
0,6,17
1,2,3
0,0,0
26,5632,158
0,11,20
1,2,3
24,13,0
0,5314,102
0,0,69
1,2,3
1,1,0
23,5301,90
0,25,81
1,2,3
0,0,0
24,5319,146
0,8,25
1,2,3
0,0,0
24,5317,142
0,10,29
1,2,3
0,0,0
24,5323,155
0,4,16
1,2,3
0,0,0
24,5318,151
0,9,20
1,2,3
0,0,0
24,5321,156
0,6,15
1,2,3
0,0,0
24,5316,152
0,11,19
1,2,3
23,12,0
0,4996,98
0,0,68
1,2,3
1,1,0
22,4982,86
0,25,80
1,2,3
0,0,0
23,5000,143
0,8,23
1,2,3
0,0,0
23,4998,138
0,10,28
1,2,3
0,0,0
23,5004,150
0,4,16
1,2,3
0,0,0
23,4996,145
0,12,21
1,2,3
0,0,0
23,5001,151
0,7,15
1,2,3
0,0,0
23,4998,147
0,10,19
1,2,3
21,11,0
0,4683,96
0,0,61
1,2,3
1,1,0
20,4671,87
0,22,70
1,2,3
0,0,0
21,4688,136
0,6,21
1,2,3
0,0,0
21,4688,132
0,6,25
1,2,3
0,0,0
21,4691,140
0,3,17
1,2,3
0,0,0
21,4683,137
0,11,20
1,2,3
0,0,0
21,4686,143
0,8,14
1,2,3
0,0,0
21,4684,139
0,10,18
1,2,3
20,9,0
0,4373,89
0,0,56
1,2,3
1,1,0
19,4361,81
0,20,64
1,2,3
0,0,0
20,4376,124
0,6,21
1,2,3
0,0,0
20,4375,121
0,7,24
1,2,3
0,0,0
20,4376,128
0,6,17
1,2,3
0,0,0
20,4373,126
