1,2,3
30,17,2
0,5934,113
0,0,76
1,2,3
3,2,2
27,5928,96
0,21,93
1,2,3
0,0,0
30,5946,164
0,5,27
1,2,3
0,0,0
30,5941,159
0,10,32
1,2,3
0,0,0
30,5946,172
0,5,19
1,2,3
0,0,0
30,5943,170
0,8,21
1,2,3
0,0,0
30,5946,172
0,5,19
1,2,3
0,0,0
30,5941,169
0,10,22
1,2,3
29,16,2
0,5618,109
0,0,73
1,2,3
3,2,2
26,5613,92
0,19,90
1,2,3
0,0,0
29,5630,155
0,4,29
1,2,3
0,0,0
29,5625,152
0,9,32
1,2,3
0,0,0
29,5630,166
0,4,18
1,2,3
0,0,0
29,5626,162
0,8,22
1,2,3
0,0,0
29,5628,163
0,6,21
1,2,3
0,0,0
29,5624,163
0,10,21
1,2,3
27,14,1
0,5304,111
0,0,65
1,2,3
2,2,1
25,5298,94
0,18,82
1,2,3
0,0,0
27,5315,148
0,3,29
1,2,3
0,0,0
27,5308,145
0,10,32
1,2,3
0,0,0
27,5314,160
0,4,17
1,2,3
0,0,0
27,5311,153
0,7,24
1,2,3
0,0,0
27,5313,157
0,5,20
1,2,3
0,0,0
27,5308,157
0,10,20
1,2,3
24,13,0
0,4994,113
0,0,53
1,2,3
1,0,1
23,4991,96
0,16,69
1,2,3
0,0,0
24,5004,140
0,3,26
1,2,3
0,0,0
24,4997,137
0,10,29
1,2,3
0,0,0
24,5003,151
0,4,15
1,2,3
0,0,0
24,4999,145
0,8,21
1,2,3
0,0,0
24,5004,152
0,3,14
1,2,3
0,0,0
24,5001,152
0,6,14
1,2,3
22,11,0
0,4681,108
0,0,50
1,2,3
1,0,1
21,4676,92
0,16,65
1,2,3
0,0,0
22,4689,136
0,3,22
1,2,3
0,0,0
22,4683,133
0,9,25
1,2,3
0,0,0
22,4688,142
0,4,16
1,2,3
0,0,0
22,4684,137
0,8,21
1,2,3
0,0,0
22,4689,144
0,3,14
1,2,3
0,0,0
22,4686,144
0,6,14
1,2,3
21,12,1
0,4366,105
0,0,42
1,2,3
1,0,1
20,4367,91
0,11,56
1,2,3
0,0,0
21,4375,131
0,3,17
1,2,3
0,0,0
21,4369,127
0,9,21
1,2,3
0,0,0
21,4375,134
0,3,14
1,2,3
0,0,0
21,4371,130
0,7,18
1,2,3
0,0,0
21,4375,136
0,3,12
1,2,3
0,0,0
21,4372,136
0,6,12
1,2,3
17,9,1
0,4057,101
0,0,38
1,2,3
1,0,1
16,4055,89
0,11,50
1,2,3
0,0,0
17,4064,127
0,2,13
1,2,3
0,0,0
17,4058,123
0,8,17
1,2,3
0,0,0
17,4065,131
0,1,9
1,2,3
0,0,0
17,4061,128
0,5,12
1,2,3
0,0,0
17,4066,135
0,0,5
1,2,3
0,0,0
17,4064,134
0,2,6
1,2,3
16,11,1
0,3744,89
0,0,37
1,2,3
1,0,1
15,3745,80
0,10,46
1,2,3
0,0,0
16,3753,118
0,2,9
1,2,3
0,0,0
16,3747,114
0,8,13
1,2,3
0,0,0
16,3754,122
0,1,5
1,2,3
0,0,0
16,3751,118
0,4,9
1,2,3
0,0,0
16,3755,122
0,0,5
1,2,3
0,0,0
16,3753,121
0,2,6
1,2,3
14,8,1
0,3434,82
0,0,34
1,2,3
1,0,1
13,3433,75
0,9,41
1,2,3
0,0,0
14,3441,109
0,1,8
1,2,3
0,0,0
14,3435,104
0,7,13
1,2,3
0,0,0
14,3440,111
0,2,6
1,2,3
0,0,0
14,3438,108
0,4,9
1,2,3
0,0,0
14,3441,111
0,1,6
1,2,3
0,0,0
14,3440,109
0,2,8
1,2,3
14,8,1
0,3122,73
0,0,30
1,2,3
1,0,1
13,3119,66
0,11,37
1,2,3
0,0,0
14,3128,96
0,2,8
1,2,3
0,0,0
14,3124,92
0,6,12
1,2,3
0,0,0
14,3129,99
0,1,5
1,2,3
0,0,0
14,3125,97
0,5,7
1,2,3
0,0,0
14,3129,99
0,1,5
1,2,3
0,0,0
14,3128,98
0,2,6
1,2,3
12,6,1
0,2810,67
0,0,27
1,2,3
1,0,1
11,2806,60
0,10,34
1,2,3
0,0,0
12,2815,88
0,1,7
1,2,3
0,0,0
12,2811,84
0,5,11
1,2,3
0,0,0
12,2816,89
0,0,6
1,2,3
0,0,0
12,2815,88
0,1,7
1,2,3
0,0,0
12,2816,90
0,0,5
1,2,3
0,0,0
12,2816,89
0,0,6
1,2,3
8,5,0
0,2499,60
0,0,26
1,2,3
0,0,0
8,2499,55
0,5,31
1,2,3
0,0,0
8,2504,80
0,0,6
1,2,3
0,0,0
8,2502,76
0,2,10
1,2,3
0,0,0
8,2504,80
0,0,6
1,2,3
0,0,0
8,2502,80
0,2,6
1,2,3
0,0,0
8,2503,80
0,1,6
1,2,3
0,0,0
8,2502,80
0,2,6
1,2,3
7,3,0
0,2187,56
0,0,20
1,2,3
0,0,0
7,2186,52
0,4,24
1,2,3
0,0,0
7,2190,73
0,0,3
1,2,3
0,0,0
7,2190,70
0,0,6
1,2,3
0,0,0
7,2190,70
0,0,6
1,2,3
0,0,0
7,2186,70
0,4,6
1,2,3
0,0,0
7,2189,70
0,1,6
1,2,3
0,0,0
7,2187,70
0,3,6
1,2,3
4,0,0
0,1880,54
0,0,11
1,2,3
0,0,0
4,1876,50
0,4,15
1,2,3
0,0,0
4,1880,63
0,0,2
1,2,3
0,0,0
4,1877,59
0,3,6
1,2,3
0,0,0
4,1880,61
0,0,4
1,2,3
0,0,0
4,1877,61
0,3,4
1,2,3
0,0,0
4,1880,65
0,0,0
1,2,3
0,0,0
4,1880,65
0,0,0
1,2,3
4,0,0
0,1567,44
0,0,9
1,2,3
0,0,0
4,1563,39
0,4,14
1,2,3
0,0,0
4,1567,50
0,0,3
1,2,3
0,0,0
4,1565,47
0,2,6
1,2,3
0,0,0
4,1566,49
0,1,4
1,2,3
0,0,0
4,1564,49
0,3,4
1,2,3
0,0,0
4,1567,53
0,0,0
1,2,3
0,0,0
4,1567,53
0,0,0
1,2,3
4,0,0
0,1249,40
0,0,6
1,2,3
0,0,0
4,1246,34
0,3,12
1,2,3
0,0,0
4,1249,44
0,0,2
1,2,3
0,0,0
4,1246,40
0,3,6
1,2,3
0,0,0
4,1249,46
0,0,0
1,2,3
0,0,0
4,1249,46
0,0,0
1,2,3
0,0,0
4,1249,46
0,0,0
1,2,3
0,0,0
4,1249,46
0,0,0
2,3
937,34
0,3
2,3
933,28
4,9
2,3
936,34
1,3
2,3
935,34
2,3
2,3
937,37
0,0
2,3
937,37
0,0
2,3
937,37
0,0
2,3
937,37
0,0
2,3
624,25
0,0
2,3
622,22
2,3
2,3
624,25
0,0
2,3
623,25
1,0
2,3
624,25
0,0
2,3
624,25
0,0
2,3
624,25
0,0
2,3
624,25
0,0
2,3
316,8
0,0
2,3
316,8
0,0
2,3
316,8
0,0
2,3
316,8
0,0
2,3
316,8
0,0
2,3
316,8
0,0
2,3
316,8
0,0
2,3
316,8
0,0
