1,2,3
25,0,0
0,5959,0
0,0,188
1,2,3
25,0,0
0,5641,0
0,0,181
1,2,3
23,0,0
0,5326,0
0,0,173
1,2,3
22,0,0
0,5011,0
0,0,164
1,2,3
21,0,0
0,4697,0
0,0,154
1,2,3
21,0,0
0,4383,0
0,0,143
1,2,3
21,0,0
0,4067,0
0,0,135
1,2,3
19,0,0
0,3759,0
0,0,120
1,2,3
16,0,0
0,3455,0
0,0,102
1,2,3
16,0,0
0,3135,0
0,0,97
1,2,3
13,0,0
0,2824,0
0,0,86
1,2,3
12,0,0
0,2511,0
0,0,75
1,2,3
10,0,0
0,2198,0
0,0,65
1,2,3
9,0,0
0,1887,0
0,0,53
1,2,3
7,0,0
0,1571,0
0,0,46
1,2,3
7,0,0
0,1254,0
0,0,38
1,2,3
5,0,0
0,938,0
0,0,31
1,2,3
0,0,0
4,625,0
0,0,20
1,2,3
3,2,0
1,310,0
0,0,8
