3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4,46,488,176,13,0,0
21,161,1531,2505,974,174,5
0,1,3,22,39,9,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
9,72,1022,616,94,15,0
16,121,888,1842,720,123,3
0,2,8,105,151,39,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
9,73,995,590,89,15,0
14,114,822,1812,776,145,4
0,1,2,19,33,9,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
9,68,916,540,84,14,0
13,104,800,1646,623,108,3
0,2,7,93,128,38,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
9,76,950,498,40,2,0
12,83,651,1545,620,114,2
0,4,12,97,121,35,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
9,72,883,476,38,1,0
12,77,599,1438,581,107,2
0,4,12,88,115,32,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
9,68,793,404,30,1,0
12,66,583,1381,542,102,2
0,4,10,79,107,29,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
8,59,734,372,28,1,0
11,62,538,1284,498,90,2
0,4,10,69,101,26,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
7,58,693,365,30,2,0
9,58,468,1151,458,73,1
0,4,10,65,95,25,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
7,52,628,336,28,2,0
9,52,427,1054,408,68,1
0,4,6,57,83,25,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
7,62,679,523,60,12,1
6,33,281,765,380,65,1
0,1,0,16,24,7,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
7,55,589,455,56,9,1
5,34,265,691,331,59,1
0,0,0,14,21,5,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
6,49,520,394,45,8,0
4,30,235,604,290,51,1
0,0,0,12,19,5,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5,37,454,330,37,7,0
4,25,206,528,245,41,1
0,0,0,9,16,4,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4,29,377,278,27,7,0
3,20,171,448,198,35,1
0,0,0,9,14,3,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5,18,242,117,8,2,0
2,23,195,473,159,32,1
0,0,0,7,12,3,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
2,4,0,0,0,0,0
1,9,106,46,1,0,0
2,19,221,379,131,29,1
0,0,3,7,12,1,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4,19,188,158,18,5,0
0,5,32,137,68,14,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8
0,0,0,0,0,0
0,0,0,0,0,0
4,8,93,34,6,1
0,6,27,92,29,7
0,0,3,6,8,0
0,0,0,0,0,0
