1,2,3
30,16,2
0,5937,115
0,0,72
1,2,3
3,1,2
27,5937,100
0,15,87
1,2,3
0,0,0
30,5949,154
0,4,35
1,2,3
0,0,0
30,5941,151
0,12,38
1,2,3
0,0,0
30,5948,170
0,5,19
1,2,3
0,0,0
30,5947,166
0,6,23
1,2,3
0,0,0
30,5949,170
0,4,19
1,2,3
0,0,0
30,5944,166
0,9,23
1,2,3
27,16,2
0,5622,111
0,0,69
1,2,3
3,1,2
24,5620,97
0,17,83
1,2,3
0,0,0
27,5633,153
0,5,29
1,2,3
0,0,0
27,5628,149
0,10,33
1,2,3
0,0,0
27,5633,162
0,5,20
1,2,3
0,0,0
27,5631,160
0,7,22
1,2,3
0,0,0
27,5633,162
0,5,20
1,2,3
0,0,0
27,5629,159
0,9,23
1,2,3
26,13,2
0,5319,97
0,0,65
1,2,3
3,1,2
23,5314,84
0,17,78
1,2,3
0,0,0
25,5327,137
1,5,27
1,2,3
0,0,0
26,5322,135
0,10,29
1,2,3
0,0,0
26,5328,147
0,4,17
1,2,3
0,0,0
26,5326,144
0,6,20
1,2,3
0,0,0
26,5327,150
0,5,14
1,2,3
0,0,0
26,5324,146
0,8,18
1,2,3
26,13,2
0,5003,96
0,0,57
1,2,3
3,1,2
23,4998,83
0,17,70
1,2,3
0,0,0
25,5011,132
1,5,23
1,2,3
0,0,0
26,5007,130
0,9,25
1,2,3
0,0,0
26,5013,139
0,3,16
1,2,3
0,0,0
26,5011,138
0,5,17
1,2,3
0,0,0
26,5011,143
0,5,12
1,2,3
0,0,0
26,5009,141
0,7,14
1,2,3
26,12,1
0,4689,95
0,0,49
1,2,3
2,1,1
24,4683,84
0,17,60
1,2,3
0,0,0
25,4697,126
1,4,19
1,2,3
0,0,0
26,4695,126
0,6,19
1,2,3
0,0,0
26,4699,135
0,2,10
1,2,3
0,0,0
26,4696,135
0,5,10
1,2,3
0,0,0
26,4697,135
0,4,10
1,2,3
0,0,0
26,4695,134
0,6,11
1,2,3
24,12,1
0,4374,89
0,0,47
1,2,3
2,1,1
22,4370,79
0,15,57
1,2,3
0,0,0
23,4382,118
1,4,19
1,2,3
0,0,0
24,4379,118
0,7,19
1,2,3
0,0,0
24,4384,127
0,2,10
1,2,3
0,0,0
24,4382,127
0,4,10
1,2,3
0,0,0
24,4382,127
0,4,10
1,2,3
0,0,0
24,4380,127
0,6,10
1,2,3
22,11,1
0,4065,86
0,0,38
1,2,3
1,1,1
20,4064,78
1,11,46
1,2,3
0,0,0
21,4072,108
1,4,17
1,2,3
0,0,0
22,4067,107
0,9,18
1,2,3
0,0,0
22,4074,117
0,2,8
1,2,3
0,0,0
22,4069,116
0,7,9
1,2,3
0,0,0
22,4076,125
0,0,0
1,2,3
0,0,0
