1,2,3
28,17,2
0,5938,111
0,0,76
1,2,3
3,2,2
25,5934,96
0,19,91
1,2,3
0,0,0
28,5950,159
0,5,30
1,2,3
0,0,0
28,5943,155
0,12,34
1,2,3
0,0,0
28,5950,170
0,5,19
1,2,3
0,0,0
28,5947,168
0,8,21
1,2,3
0,0,0
28,5950,170
0,5,19
1,2,3
0,0,0
28,5945,167
0,10,22
1,2,3
27,14,2
0,5628,108
0,0,68
1,2,3
3,2,2
24,5621,93
0,19,83
1,2,3
0,0,0
27,5638,148
0,4,30
1,2,3
0,0,0
27,5631,144
0,11,34
1,2,3
0,0,0
27,5636,160
0,6,18
1,2,3
0,0,0
27,5634,156
0,8,22
1,2,3
0,0,0
27,5637,160
0,5,18
1,2,3
0,0,0
27,5632,157
0,10,21
1,2,3
27,12,1
0,5317,106
0,0,59
1,2,3
2,1,1
25,5310,93
0,18,72
1,2,3
0,0,0
27,5325,141
0,4,25
1,2,3
0,0,0
27,5316,137
0,13,29
1,2,3
0,0,0
27,5323,152
0,6,14
1,2,3
0,0,0
27,5322,149
0,7,17
1,2,3
0,0,0
27,5326,157
0,3,9
1,2,3
0,0,0
27,5323,156
0,6,10
1,2,3
26,12,1
0,5006,98
0,0,54
1,2,3
2,1,1
24,5000,86
0,17,66
1,2,3
0,0,0
26,5015,129
0,3,24
1,2,3
0,0,0
26,5006,127
0,12,26
1,2,3
0,0,0
26,5013,142
0,5,11
1,2,3
0,0,0
26,5009,139
0,9,14
1,2,3
0,0,0
26,5013,146
0,5,7
1,2,3
0,0,0
26,5011,146
0,7,7
1,2,3
24,11,1
0,4690,95
0,0,51
1,2,3
2,1,1
22,4686,86
0,14,60
1,2,3
0,0,0
24,4699,127
0,2,20
1,2,3
0,0,0
24,4692,125
0,9,22
1,2,3
0,0,0
24,4698,137
0,3,10
1,2,3
0,0,0
24,4693,134
0,8,13
1,2,3
0,0,0
24,4699,141
0,2,6
1,2,3
0,0,0
24,4694,141
0,7,6
1,2,3
19,10,1
0,4379,92
0,0,46
1,2,3
2,0,1
17,4380,82
0,9,56
1,2,3
0,0,0
18,4389,122
1,0,17
1,2,3
0,0,0
19,4382,120
0,7,19
1,2,3
0,0,0
19,4387,133
0,2,6
1,2,3
0,0,0
19,4383,130
0,6,9
1,2,3
0,0,0
19,4386,133
0,3,6
1,2,3
0,0,0
19,4381,133
0,8,6
1,2,3
18,10,0
0,4070,89
0,0,36
1,2,3
1,1,0
17,4073,81
0,6,44
1,2,3
0,0,0
17,4079,112
1,1,13
1,2,3
0,0,0
18,4072,112
0,8,13
1,2,3
0,0,0
18,4077,119
0,3,6
1,2,3
0,0,0
18,4074,119
0,6,6
1,2,3
0,0,0
18,4075,119
0,5,6
1,2,3
0,0,0
18,4073,119
0,7,6
1,2,3
17,10,1
0,3756,87
0,0,27
1,2,3
1,1,1
16,3759,80
0,6,34
1,2,3
0,0,0
17,3765,108
0,1,7
1,2,3
0,0,0
17,3760,107
0,6,8
1,2,3
0,0,0
17,3765,110
0,1,5
1,2,3
0,0,0
17,3760,110
0,6,5
1,2,3
0,0,0
17,3762,110
0,4,5
1,2,3
0,0,0
17,3759,110
0,7,5
1,2,3
14,8,1
0,3448,80
0,0,22
1,2,3
1,1,1
13,3448,73
0,7,29
1,2,3
0,0,0
14,3454,96
0,2,7
1,2,3
0,0,0
14,3449,95
0,7,8
1,2,3
0,0,0
14,3455,98
0,1,5
1,2,3
0,0,0
14,3451,98
0,5,5
1,2,3
0,0,0
14,3453,98
0,3,5
1,2,3
0,0,0
14,3450,98
0,6,5
1,2,3
13,8,1
0,3134,75
0,0,17
1,2,3
1,1,1
12,3136,70
0,5,22
1,2,3
0,0,0
13,3140,87
0,2,6
1,2,3
0,0,0
13,3137,87
0,5,6
1,2,3
0,0,0
13,3140,89
0,2,4
1,2,3
0,0,0
13,3138,89
0,4,4
1,2,3
0,0,0
13,3142,93
0,0,0
1,2,3
0,0,0
13,3142,93
0,0,0
1,2,3
10,6,0
0,2818,73
0,0,16
1,2,3
1,1,0
9,2818,69
0,5,20
1,2,3
0,0,0
10,2823,83
0,1,6
1,2,3
0,0,0
10,2820,82
0,4,7
1,2,3
0,0,0
10,2823,85
0,1,4
1,2,3
0,0,0
10,2822,85
0,2,4
1,2,3
0,0,0
10,2824,89
0,0,0
1,2,3
0,0,0
10,2824,89
0,0,0
1,2,3
10,7,0
0,2500,69
0,0,12
1,2,3
1,1,0
9,2501,66
0,5,15
1,2,3
0,0,0
10,2506,77
0,1,4
1,2,3
0,0,0
10,2503,76
0,4,5
1,2,3
0,0,0
10,2507,81
0,0,0
1,2,3
0,0,0
10,2507,81
0,0,0
1,2,3
0,0,0
10,2507,81
0,0,0
1,2,3
0,0,0
10,2507,81
0,0,0
1,2,3
9,9,0
0,2184,60
0,0,11
1,2,3
1,1,0
8,2188,58
0,4,13
1,2,3
0,0,0
9,2192,67
0,1,4
1,2,3
0,0,0
9,2190,66
0,3,5
1,2,3
0,0,0
9,2193,71
0,0,0
1,2,3
0,0,0
9,2193,71
0,0,0
1,2,3
0,0,0
9,2193,71
0,0,0
1,2,3
0,0,0
9,2193,71
0,0,0
1,2,3
9,9,0
0,1869,53
0,0,9
1,2,3
1,1,0
8,1873,50
0,4,12
1,2,3
0,0,0
9,1877,61
0,1,1
1,2,3
0,0,0
9,1874,60
0,4,2
1,2,3
0,0,0
9,1878,62
0,0,0
1,2,3
0,0,0
9,1878,62
0,0,0
1,2,3
0,0,0
9,1878,62
0,0,0
1,2,3
0,0,0
9,1878,62
0,0,0
1,2,3
9,7,0
0,1559,42
0,0,7
1,2,3
1,0,0
8,1564,39
0,2,10
1,2,3
0,0,0
9,1565,47
0,1,2
1,2,3
0,0,0
9,1564,47
0,2,2
1,2,3
0,0,0
9,1566,49
0,0,0
1,2,3
0,0,0
9,1566,49
0,0,0
1,2,3
0,0,0
9,1566,49
0,0,0
1,2,3
0,0,0
9,1566,49
0,0,0
1,2,3
7,5,0
0,1250,33
0,0,4
1,2,3
1,0,0
6,1255,32
0,0,5
1,2,3
0,0,0
7,1255,37
0,0,0
1,2,3
0,0,0
7,1255,37
0,0,0
1,2,3
0,0,0
7,1255,37
0,0,0
1,2,3
0,0,0
7,1255,37
0,0,0
1,2,3
0,0,0
7,1255,37
0,0,0
1,2,3
0,0,0
7,1255,37
0,0,0
1,2,3
4,3,0
0,940,23
0,0,4
1,2,3
1,0,0
3,942,22
0,1,5
1,2,3
0,0,0
4,943,27
0,0,0
1,2,3
0,0,0
4,943,27
0,0,0
1,2,3
0,0,0
4,943,27
0,0,0
1,2,3
0,0,0
4,943,27
0,0,0
1,2,3
0,0,0
4,943,27
0,0,0
1,2,3
0,0,0
4,943,27
0,0,0
1,2,3
2,2,0
0,626,16
0,0,3
1,2,3
0,0,0
2,627,15
0,1,4
1,2,3
0,0,0
2,628,19
0,0,0
