1,2,3
28,17,1
0,5933,115
0,0,78
1,2,3
2,2,2
26,5927,96
0,21,96
1,2,3
0,0,0
28,5945,160
0,5,34
1,2,3
0,0,0
28,5937,154
0,13,40
1,2,3
0,0,0
28,5945,175
0,5,19
1,2,3
0,0,0
28,5942,172
0,8,22
1,2,3
0,0,0
28,5945,175
0,5,19
1,2,3
0,0,0
28,5939,172
0,11,22
1,2,3
26,14,1
0,5621,112
0,0,73
1,2,3
2,2,2
24,5610,95
0,23,89
1,2,3
0,0,0
26,5629,157
0,6,29
1,2,3
0,0,0
26,5625,151
0,10,35
1,2,3
0,0,0
26,5631,167
0,4,19
1,2,3
0,0,0
26,5626,163
0,9,23
1,2,3
0,0,0
26,5629,167
0,6,19
1,2,3
0,0,0
26,5625,163
0,10,23
1,2,3
25,12,1
0,5312,106
0,0,66
1,2,3
2,2,2
23,5298,89
0,24,82
1,2,3
0,0,0
25,5317,145
0,7,28
1,2,3
0,0,0
25,5316,138
0,8,35
1,2,3
0,0,0
25,5321,155
0,3,18
1,2,3
0,0,0
25,5316,153
0,8,20
1,2,3
0,0,0
25,5319,156
0,5,17
1,2,3
0,0,0
25,5317,154
0,7,19
1,2,3
25,11,1
0,5000,96
0,0,64
1,2,3
2,2,2
23,4984,82
0,25,77
1,2,3
0,0,0
25,5005,132
0,6,29
1,2,3
0,0,0
25,5003,126
0,8,35
1,2,3
0,0,0
25,5007,143
0,4,18
1,2,3
0,0,0
25,5002,141
0,9,20
1,2,3
0,0,0
25,5006,144
0,5,17
1,2,3
0,0,0
25,5001,141
0,10,20
1,2,3
23,11,2
0,4689,88
0,0,59
1,2,3
2,0,2
21,4673,75
0,27,72
1,2,3
0,0,0
23,4693,122
0,7,27
1,2,3
0,0,0
23,4692,114
0,8,35
1,2,3
0,0,0
23,4696,131
0,4,18
1,2,3
0,0,0
23,4692,129
0,8,20
1,2,3
0,0,0
23,4695,132
0,5,17
1,2,3
0,0,0
23,4690,128
0,10,21
1,2,3
20,11,0
0,4372,88
0,0,56
1,2,3
0,0,0
20,4356,77
0,27,67
1,2,3
0,0,0
20,4377,118
0,6,26
1,2,3
0,0,0
20,4376,111
0,7,33
1,2,3
0,0,0
20,4379,127
0,4,17
1,2,3
0,0,0
20,4376,125
0,7,19
1,2,3
0,0,0
20,4378,127
0,5,17
1,2,3
0,0,0
20,4373,124
0,10,20
1,2,3
18,12,0
0,4057,82
0,0,54
1,2,3
1,1,0
17,4045,74
0,23,62
1,2,3
0,0,0
18,4064,109
0,5,27
1,2,3
0,0,0
18,4062,103
0,7,33
1,2,3
0,0,0
18,4066,118
0,3,18
1,2,3
0,0,0
18,4062,118
0,7,18
1,2,3
0,0,0
18,4064,119
0,5,17
1,2,3
0,0,0
18,4060,117
0,9,19
1,2,3
15,14,0
0,3743,81
0,0,45
1,2,3
1,1,0
14,3732,73
0,24,53
1,2,3
0,0,0
15,3753,104
0,4,22
1,2,3
0,0,0
15,3751,99
0,6,27
1,2,3
0,0,0
15,3754,112
0,3,14
1,2,3
0,0,0
15,3751,112
0,6,14
1,2,3
0,0,0
15,3756,121
0,1,5
1,2,3
0,0,0
15,3754,119
0,3,7
1,2,3
14,13,0
0,3430,74
0,0,42
1,2,3
1,1,0
13,3423,68
0,19,48
1,2,3
0,0,0
14,3439,95
0,4,21
1,2,3
0,0,0
14,3437,89
0,6,27
1,2,3
0,0,0
14,3440,102
0,3,14
1,2,3
0,0,0
14,3437,102
0,6,14
1,2,3
0,0,0
14,3443,111
0,0,5
1,2,3
0,0,0
14,3443,111
0,0,5
1,2,3
10,9,0
0,3122,67
0,0,40
1,2,3
1,1,0
9,3110,62
0,20,45
1,2,3
0,0,0
10,3126,89
0,5,18
1,2,3
0,0,0
10,3124,83
0,7,24
1,2,3
0,0,0
10,3127,93
0,4,14
1,2,3
0,0,0
10,3124,93
0,7,14
1,2,3
0,0,0
10,3131,102
0,0,5
1,2,3
0,0,0
10,3131,102
0,0,5
1,2,3
9,7,0
0,2812,59
0,0,36
1,2,3
1,1,0
8,2800,56
0,18,39
1,2,3
0,0,0
9,2815,76
0,4,19
1,2,3
0,0,0
9,2813,73
0,6,22
1,2,3
0,0,0
9,2816,82
0,3,13
1,2,3
0,0,0
9,2815,81
0,4,14
1,2,3
0,0,0
9,2819,90
0,0,5
1,2,3
0,0,0
9,2819,90
0,0,5
1,2,3
8,5,0
0,2504,50
0,0,31
1,2,3
1,1,0
7,2494,47
0,14,34
1,2,3
0,0,0
8,2506,65
0,3,16
1,2,3
0,0,0
8,2503,64
0,6,17
1,2,3
0,0,0
8,2509,75
0,0,6
1,2,3
0,0,0
8,2508,75
0,1,6
1,2,3
0,0,0
8,2509,76
0,0,5
1,2,3
0,0,0
8,2509,76
0,0,5
1,2,3
7,4,0
0,2186,47
0,0,29
1,2,3
1,0,0
6,2177,45
0,13,31
1,2,3
0,0,0
7,2187,63
0,3,13
1,2,3
0,0,0
7,2185,62
0,5,14
1,2,3
0,0,0
7,2190,71
0,0,5
1,2,3
0,0,0
7,2189,71
0,1,5
1,2,3
0,0,0
7,2190,71
0,0,5
1,2,3
0,0,0
7,2190,71
0,0,5
1,2,3
5,4,0
0,1876,36
0,0,28
1,2,3
0,0,0
5,1867,35
0,13,29
1,2,3
0,0,0
5,1878,51
0,2,13
1,2,3
0,0,0
5,1875,50
0,5,14
1,2,3
0,0,0
5,1879,59
0,1,5
1,2,3
0,0,0
5,1879,59
0,1,5
1,2,3
0,0,0
5,1880,59
0,0,5
1,2,3
0,0,0
5,1878,59
0,2,5
1,2,3
4,1,0
0,1567,31
0,0,21
1,2,3
0,0,0
4,1559,29
0,9,23
1,2,3
0,0,0
4,1565,43
0,3,9
1,2,3
0,0,0
4,1563,43
0,5,9
1,2,3
0,0,0
4,1568,52
0,0,0
1,2,3
0,0,0
4,1568,52
0,0,0
1,2,3
0,0,0
4,1568,52
0,0,0
1,2,3
0,0,0
4,1568,52
0,0,0
1,2,3
4,1,0
0,1253,27
0,0,14
1,2,3
0,0,0
4,1251,25
0,3,16
1,2,3
0,0,0
4,1253,35
0,1,6
1,2,3
0,0,0
4,1252,33
0,2,8
1,2,3
0,0,0
4,1254,41
0,0,0
1,2,3
0,0,0
4,1253,41
0,1,0
1,2,3
0,0,0
4,1254,41
0,0,0
1,2,3
0,0,0
4,1254,41
0,0,0
1,2,3
3,1,0
0,942,16
0,0,12
1,2,3
0,0,0
3,940,14
0,3,14
1,2,3
0,0,0
3,943,22
0,0,6
1,2,3
