1,2,3
26,17,2
0,5941,110
0,0,76
1,2,3
3,2,2
23,5932,94
0,24,92
1,2,3
0,0,0
26,5954,155
0,4,33
1,2,3
0,0,0
26,5947,151
0,11,37
1,2,3
0,0,0
26,5953,169
0,5,19
1,2,3
0,0,0
26,5952,166
0,6,22
1,2,3
0,0,0
26,5953,169
0,5,19
1,2,3
0,0,0
26,5950,166
0,8,22
1,2,3
25,19,2
0,5629,108
0,0,64
1,2,3
2,1,2
23,5629,93
0,18,79
1,2,3
0,0,0
25,5643,145
0,5,29
1,2,3
0,0,0
25,5635,140
0,13,34
1,2,3
0,0,0
25,5643,156
0,5,18
1,2,3
0,0,0
25,5640,152
0,8,22
1,2,3
0,0,0
25,5644,160
0,4,14
1,2,3
0,0,0
25,5641,157
0,7,17
1,2,3
23,18,2
0,5314,104
0,0,61
1,2,3
2,1,2
21,5312,89
0,19,76
1,2,3
0,0,0
23,5326,141
0,6,26
1,2,3
0,0,0
23,5320,134
0,12,33
1,2,3
0,0,0
23,5327,148
0,5,19
1,2,3
0,0,0
23,5323,143
0,9,24
1,2,3
0,0,0
23,5328,152
0,4,15
1,2,3
0,0,0
23,5325,148
0,7,19
1,2,3
21,17,2
0,5009,102
0,0,46
1,2,3
2,1,2
19,5004,83
0,21,65
1,2,3
0,0,0
21,5020,128
0,6,22
1,2,3
0,0,0
21,5019,122
0,7,28
1,2,3
0,0,0
21,5022,132
0,4,18
1,2,3
0,0,0
21,5020,129
0,6,21
1,2,3
0,0,0
21,5023,137
0,3,13
1,2,3
0,0,0
21,5020,133
0,6,17
1,2,3
19,16,2
0,4701,95
0,0,39
1,2,3
2,1,2
17,4696,75
0,20,59
1,2,3
0,0,0
19,4711,117
0,6,19
1,2,3
0,0,0
19,4709,110
0,8,26
1,2,3
0,0,0
19,4715,123
0,2,13
1,2,3
0,0,0
19,4712,120
0,5,16
1,2,3
0,0,0
19,4716,129
0,1,7
1,2,3
0,0,0
19,4714,124
0,3,12
1,2,3
17,13,2
0,4391,89
0,0,35
1,2,3
2,1,3
15,4386,73
0,17,50
1,2,3
0,0,0
17,4400,109
0,4,17
1,2,3
0,0,0
17,4398,104
0,6,22
1,2,3
0,0,0
17,4402,119
0,2,7
1,2,3
0,0,0
17,4401,118
0,3,8
1,2,3
0,0,0
17,4402,118
0,2,8
1,2,3
0,0,0
17,4401,116
0,3,10
1,2,3
17,11,1
0,4075,84
0,0,35
1,2,3
2,2,2
15,4066,73
0,18,45
1,2,3
0,0,0
17,4082,102
0,4,18
1,2,3
0,0,0
17,4081,99
0,5,21
1,2,3
0,0,0
17,4084,115
0,2,5
1,2,3
0,0,0
17,4084,113
0,2,7
1,2,3
0,0,0
17,4084,114
0,2,6
1,2,3
0,0,0
17,4083,111
0,3,9
1,2,3
17,11,1
0,3755,83
0,0,31
1,2,3
2,3,2
15,3747,74
0,16,39
1,2,3
0,0,0
17,3762,99
0,4,16
1,2,3
0,0,0
17,3761,97
0,5,18
1,2,3
0,0,0
17,3764,110
0,2,5
1,2,3
0,0,0
17,3764,108
0,2,7
1,2,3
0,0,0
17,3764,109
0,2,6
1,2,3
0,0,0
17,3763,106
0,3,9
1,2,3
16,9,0
0,3443,81
0,0,24
1,2,3
1,1,1
15,3433,69
0,18,35
1,2,3
0,0,0
16,3449,91
0,3,14
1,2,3
0,0,0
16,3446,91
0,6,14
1,2,3
0,0,0
16,3450,104
0,2,1
1,2,3
0,0,0
16,3450,102
0,2,3
1,2,3
0,0,0
16,3452,105
0,0,0
1,2,3
0,0,0
16,3452,105
0,0,0
1,2,3
15,8,0
0,3130,77
0,0,18
1,2,3
1,1,1
14,3123,66
0,14,28
1,2,3
0,0,0
15,3135,82
0,3,13
1,2,3
0,0,0
15,3131,82
0,7,13
1,2,3
0,0,0
15,3136,94
0,2,1
1,2,3
0,0,0
15,3136,92
0,2,3
1,2,3
0,0,0
15,3138,95
0,0,0
1,2,3
0,0,0
15,3138,95
0,0,0
1,2,3
15,11,0
0,2813,68
0,0,16
1,2,3
1,2,1
14,2813,62
0,9,21
1,2,3
0,0,0
15,2822,76
0,2,8
1,2,3
0,0,0
15,2820,76
0,4,8
1,2,3
0,0,0
15,2823,83
0,1,1
1,2,3
0,0,0
15,2823,82
0,1,2
1,2,3
0,0,0
15,2824,84
0,0,0
1,2,3
0,0,0
15,2824,84
0,0,0
1,2,3
14,8,0
0,2502,62
0,0,12
1,2,3
1,3,1
13,2500,57
0,7,16
1,2,3
0,0,0
14,2508,66
0,2,8
1,2,3
0,0,0
14,2506,66
0,4,8
1,2,3
0,0,0
14,2510,74
0,0,0
1,2,3
0,0,0
14,2510,74
0,0,0
1,2,3
0,0,0
14,2510,74
0,0,0
1,2,3
0,0,0
14,2510,74
0,0,0
1,2,3
12,8,0
0,2191,53
0,0,9
1,2,3
0,0,0
12,2194,52
0,5,10
1,2,3
0,0,0
12,2198,59
0,1,3
1,2,3
0,0,0
12,2198,59
0,1,3
1,2,3
0,0,0
12,2199,62
0,0,0
1,2,3
0,0,0
12,2199,62
0,0,0
1,2,3
0,0,0
12,2199,62
0,0,0
1,2,3
0,0,0
12,2199,62
0,0,0
1,2,3
10,7,0
0,1881,44
0,0,7
1,2,3
1,0,0
9,1885,43
0,3,8
1,2,3
0,0,0
10,1887,48
0,1,3
1,2,3
0,0,0
10,1887,48
0,1,3
1,2,3
0,0,0
9,1888,51
1,0,0
1,2,3
0,0,0
10,1888,51
0,0,0
1,2,3
0,0,0
10,1888,51
0,0,0
1,2,3
0,0,0
10,1888,51
0,0,0
1,2,3
8,6,0
0,1569,36
0,0,5
1,2,3
1,0,0
7,1570,35
0,5,6
1,2,3
0,0,0
8,1574,38
0,1,3
1,2,3
0,0,0
8,1574,38
0,1,3
1,2,3
0,0,0
8,1575,41
0,0,0
1,2,3
0,0,0
8,1575,41
0,0,0
1,2,3
0,0,0
8,1575,41
0,0,0
1,2,3
0,0,0
8,1575,41
0,0,0
1,2,3
8,5,0
0,1255,29
0,0,2
1,2,3
1,0,0
7,1259,28
0,1,3
1,2,3
0,0,0
8,1260,31
0,0,0
1,2,3
0,0,0
8,1260,31
0,0,0
1,2,3
0,0,0
8,1260,31
0,0,0
1,2,3
0,0,0
8,1260,31
0,0,0
1,2,3
0,0,0
8,1260,31
0,0,0
1,2,3
0,0,0
8,1260,31
0,0,0
1,2,3
5,4,0
0,942,21
0,0,2
1,2,3
1,0,1
4,946,20
0,0,2
1,2,3
0,0,0
5,946,23
0,0,0
1,2,3
0,0,0
5,946,23
0,0,0
1,2,3
0,0,0
5,946,23
0,0,0
1,2,3
0,0,0
5,946,23
0,0,0
1,2,3
0,0,0
5,946,23
0,0,0
1,2,3
0,0,0
5,946,23
0,0,0
1,2,3
1,1,0
0,630,17
0,0,0
1,2,3
0,0,0
1,631,17
0,0,0
1,2,3
0,0,0
1,631,17
0,0,0
1,2,3
0,0,0
1,631,17
0,0,0
1,2,3
0,0,0
1,631,17
0,0,0
1,2,3
0,0,0
1,631,17
0,0,0
1,2,3
0,0,0
1,631,17
0,0,0
1,2,3
0,0,0
1,631,17
0,0,0
1,2,3
1,1,0
0,314,8
0,0,0
1,2,3
0,0,0
1,315,8
0,0,0
1,2,3
0,0,0
1,315,8
0,0,0
1,2,3
0,0,0
1,315,8
0,0,0
1,2,3
0,0,0
1,315,8
0,0,0
1,2,3
0,0,0
1,315,8
0,0,0
1,2,3
0,0,0
1,315,8
0,0,0
1,2,3
0,0,0
1,315,8
0,0,0
