0.0,1.0
334,28
0,178
0.0,1.0
327,19
7,187
0.0,1.0
329,25
5,181
0.0,1.0
322,19
12,187
0.0,1.0
325,21
9,185
0.0,1.0
323,19
11,187
0.0,1.0
324,22
10,184
0.0,1.0
324,20
10,186
0.0,1.0
312,27
0,173
0.0,1.0
305,18
7,182
0.0,1.0
308,25
4,175
0.0,1.0
300,19
12,181
0.0,1.0
303,21
9,179
0.0,1.0
301,19
11,181
0.0,1.0
304,22
8,178
0.0,1.0
302,20
10,180
0.0,1.0
298,24
0,161
0.0,1.0
292,16
6,169
0.0,1.0
294,24
4,161
0.0,1.0
288,19
10,166
0.0,1.0
290,23
8,162
0.0,1.0
288,20
10,165
0.0,1.0
290,22
8,163
0.0,1.0
288,21
10,164
0.0,1.0
285,24
0,146
0.0,1.0
279,15
6,155
0.0,1.0
281,22
4,148
0.0,1.0
274,19
11,151
0.0,1.0
276,22
9,148
0.0,1.0
276,20
9,150
0.0,1.0
278,22
7,148
0.0,1.0
276,21
9,149
0.0,1.0
265,24
0,137
0.0,1.0
260,14
5,147
0.0,1.0
261,22
4,139
0.0,1.0
254,18
11,143
0.0,1.0
256,21
9,140
0.0,1.0
256,19
9,142
0.0,1.0
258,21
7,140
0.0,1.0
256,20
9,141
0.0,1.0
246,22
0,130
0.0,1.0
241,12
5,140
0.0,1.0
242,21
4,131
0.0,1.0
235,17
11,135
0.0,1.0
237,20
9,132
0.0,1.0
237,18
9,134
0.0,1.0
238,20
8,132
0.0,1.0
237,19
9,133
0.0,1.0
231,16
0,122
0.0,1.0
227,11
4,127
0.0,1.0
228,19
3,119
0.0,1.0
222,16
9,122
0.0,1.0
228,19
3,119
0.0,1.0
226,19
5,119
0.0,1.0
227,21
4,117
0.0,1.0
226,19
5,119
0.0,1.0
218,15
0,108
0.0,1.0
213,11
5,112
0.0,1.0
214,19
4,104
0.0,1.0
210,16
8,107
0.0,1.0
216,19
2,104
0.0,1.0
214,19
4,104
0.0,1.0
215,21
3,102
0.0,1.0
214,19
4,104
0.0,1.0
196,13
0,103
0.0,1.0
192,10
4,106
0.0,1.0
193,17
3,99
0.0,1.0
189,15
7,101
0.0,1.0
194,18
2,98
0.0,1.0
192,18
4,98
0.0,1.0
193,20
3,96
0.0,1.0
192,17
4,99
0.0,1.0
179,13
0,92
0.0,1.0
174,9
5,96
0.0,1.0
175,16
4,89
0.0,1.0
173,11
6,94
0.0,1.0
175,18
4,87
0.0,1.0
174,14
5,91
0.0,1.0
176,17
3,88
0.0,1.0
174,16
5,89
0.0,1.0
162,12
0,82
0.0,1.0
157,9
5,85
0.0,1.0
158,15
4,79
0.0,1.0
156,11
6,83
0.0,1.0
158,17
4,77
0.0,1.0
156,14
6,80
0.0,1.0
159,16
3,78
0.0,1.0
157,15
5,79
0.0,1.0
142,12
0,73
0.0,1.0
138,9
4,76
0.0,1.0
140,13
2,72
0.0,1.0
137,10
5,75
0.0,1.0
138,14
4,71
0.0,1.0
138,12
4,73
0.0,1.0
138,15
4,70
0.0,1.0
138,15
4,70
0.0,1.0
124,11
0,64
0.0,1.0
121,9
3,66
0.0,1.0
123,12
1,63
0.0,1.0
120,10
4,65
0.0,1.0
122,13
2,62
0.0,1.0
122,11
2,64
0.0,1.0
122,15
2,60
0.0,1.0
122,14
2,61
0.0,1.0
104,8
0,58
0.0,1.0
102,7
2,59
0.0,1.0
103,11
1,55
0.0,1.0
100,9
4,57
0.0,1.0
102,10
2,56
0.0,1.0
102,10
2,56
0.0,1.0
102,13
2,53
0.0,1.0
102,12
2,54
0.0,1.0
89,7
0,46
0.0,1.0
88,6
1,47
0.0,1.0
89,9
0,44
0.0,1.0
86,8
3,45
0.0,1.0
87,11
2,42
0.0,1.0
87,9
2,44
0.0,1.0
87,12
2,41
0.0,1.0
87,11
2,42
0.0,1.0
70,7
0,36
0.0,1.0
70,5
0,38
0.0,1.0
70,7
0,36
0.0,1.0
67,5
3,38
0.0,1.0
68,7
2,36
0.0,1.0
68,7
2,36
0.0,1.0
68,10
2,33
0.0,1.0
68,10
2,33
0.0,1.0
52,5
0,28
0.0,1.0
52,3
0,30
0.0,1.0
52,6
0,27
0.0,1.0
49,2
3,31
0.0,1.0
50,6
2,27
0.0,1.0
50,6
2,27
0.0,1.0
50,9
2,24
0.0,1.0
46,5
6,28
0.0,1.0
33,2
0,21
0.0,1.0
33,2
0,21
0.0,1.0
33,4
0,19
0.0,1.0
33,4
0,19
0.0,1.0
33,4
0,19
0.0,1.0
33,4
0,19
0.0,1.0
33,4
0,19
0.0,1.0
33,4
0,19
0.0,1.0
16,1
0,11
0.0,1.0
16,1
0,11
0.0,1.0
16,4
0,8
0.0,1.0
16,2
0,10
0.0,1.0
16,2
0,10
0.0,1.0
14,2
2,10
0.0,1.0
16,4
0,8
0.0,1.0
16,4
0,8
