1,2,3
30,17,1
0,5936,107
0,0,81
1,2,3
2,1,1
28,5932,90
0,20,98
1,2,3
0,0,0
30,5948,157
0,5,32
1,2,3
0,0,0
30,5942,150
0,11,39
1,2,3
0,0,0
30,5949,171
0,4,18
1,2,3
0,0,0
30,5946,167
0,7,22
1,2,3
0,0,0
30,5947,171
0,6,18
1,2,3
0,0,0
30,5944,168
0,9,21
1,2,3
26,17,0
0,5624,106
0,0,74
1,2,3
1,1,0
25,5619,89
0,21,91
1,2,3
0,0,0
26,5637,152
0,4,28
1,2,3
0,0,0
26,5630,146
0,11,34
1,2,3
0,0,0
26,5637,162
0,4,18
1,2,3
0,0,0
26,5634,158
0,7,22
1,2,3
0,0,0
26,5636,163
0,5,17
1,2,3
0,0,0
26,5634,162
0,7,18
1,2,3
25,14,0
0,5312,101
0,0,70
1,2,3
0,0,0
25,5305,84
0,21,87
1,2,3
0,0,0
25,5322,150
0,4,21
1,2,3
0,0,0
25,5316,143
0,10,28
1,2,3
0,0,0
25,5322,153
0,4,18
1,2,3
0,0,0
25,5319,149
0,7,22
1,2,3
0,0,0
25,5321,154
0,5,17
1,2,3
0,0,0
25,5316,153
0,10,18
1,2,3
21,13,0
0,5002,97
0,0,64
1,2,3
0,0,0
21,4996,85
0,19,76
1,2,3
0,0,0
21,5010,143
0,5,18
1,2,3
0,0,0
21,5005,138
0,10,23
1,2,3
0,0,0
21,5011,145
0,4,16
1,2,3
0,0,0
21,5008,144
0,7,17
1,2,3
0,0,0
21,5010,145
0,5,16
1,2,3
0,0,0
21,5007,144
0,8,17
1,2,3
20,11,0
0,4688,95
0,0,58
1,2,3
0,0,0
20,4680,84
0,19,69
1,2,3
0,0,0
20,4695,134
0,4,19
1,2,3
0,0,0
20,4689,128
0,10,25
1,2,3
0,0,0
20,4695,136
0,4,17
1,2,3
0,0,0
20,4693,133
0,6,20
1,2,3
0,0,0
20,4694,137
0,5,16
1,2,3
0,0,0
20,4690,136
0,9,17
1,2,3
20,11,0
0,4375,92
0,0,49
1,2,3
0,0,0
20,4369,83
0,17,58
1,2,3
0,0,0
20,4382,126
0,4,15
1,2,3
0,0,0
20,4379,122
0,7,19
1,2,3
0,0,0
20,4382,128
0,4,13
1,2,3
0,0,0
20,4380,127
0,6,14
1,2,3
0,0,0
20,4380,130
0,6,11
1,2,3
0,0,0
20,4378,130
0,8,11
1,2,3
20,10,0
0,4063,85
0,0,45
1,2,3
0,0,0
20,4055,77
0,18,53
1,2,3
0,0,0
20,4069,117
0,4,13
1,2,3
0,0,0
20,4067,114
0,6,16
1,2,3
0,0,0
20,4071,124
0,2,6
1,2,3
0,0,0
20,4069,123
0,4,7
1,2,3
0,0,0
20,4069,124
0,4,6
1,2,3
0,0,0
20,4068,124
0,5,6
1,2,3
19,11,0
0,3753,78
0,0,37
1,2,3
0,0,0
19,3748,72
0,16,43
1,2,3
0,0,0
19,3763,106
0,1,9
1,2,3
0,0,0
19,3761,105
0,3,10
1,2,3
0,0,0
19,3762,109
0,2,6
1,2,3
0,0,0
19,3759,108
0,5,7
1,2,3
0,0,0
19,3760,109
0,4,6
1,2,3
0,0,0
19,3758,109
0,6,6
1,2,3
16,13,0
0,3437,73
0,0,34
1,2,3
0,0,0
16,3437,69
0,13,38
1,2,3
0,0,0
16,3449,98
0,1,9
1,2,3
0,0,0
16,3445,95
0,5,12
1,2,3
0,0,0
16,3446,101
0,4,6
1,2,3
0,0,0
16,3445,100
0,5,7
1,2,3
0,0,0
16,3445,101
0,5,6
1,2,3
0,0,0
16,3444,101
0,6,6
1,2,3
15,9,0
0,3128,67
0,0,29
1,2,3
0,0,0
15,3128,61
0,9,35
1,2,3
0,0,0
15,3136,87
0,1,9
1,2,3
0,0,0
15,3132,84
0,5,12
1,2,3
0,0,0
15,3135,90
0,2,6
1,2,3
0,0,0
15,3134,89
0,3,7
1,2,3
0,0,0
15,3134,90
0,3,6
1,2,3
0,0,0
15,3133,90
0,4,6
1,2,3
14,11,0
0,2812,58
0,0,28
1,2,3
0,1,0
14,2813,52
0,9,34
1,2,3
0,0,0
14,2822,79
0,1,7
1,2,3
0,0,0
14,2818,77
0,5,9
1,2,3
0,0,0
14,2821,82
0,2,4
1,2,3
0,0,0
14,2820,81
0,3,5
1,2,3
0,0,0
14,2823,86
0,0,0
1,2,3
0,0,0
14,2823,86
0,0,0
1,2,3
11,11,0
0,2504,54
0,0,18
1,2,3
0,1,0
11,2506,48
0,8,24
1,2,3
0,0,0
11,2513,66
0,2,6
1,2,3
0,0,0
11,2509,62
0,6,10
1,2,3
0,0,0
11,2513,68
0,2,4
1,2,3
0,0,0
11,2512,68
0,3,4
1,2,3
0,0,0
11,2515,72
0,0,0
1,2,3
0,0,0
11,2515,72
0,0,0
1,2,3
10,11,0
0,2189,45
0,0,18
1,2,3
0,1,0
10,2194,42
0,5,21
1,2,3
0,0,0
10,2198,57
0,2,6
1,2,3
0,0,0
10,2193,55
0,7,8
1,2,3
0,0,0
10,2197,59
0,3,4
1,2,3
0,0,0
10,2195,59
0,5,4
1,2,3
0,0,0
10,2200,63
0,0,0
1,2,3
0,0,0
10,2200,63
0,0,0
1,2,3
9,8,0
0,1874,43
0,0,15
1,2,3
0,1,0
9,1874,40
0,7,18
1,2,3
0,0,0
9,1880,52
0,2,6
1,2,3
0,0,0
9,1878,51
0,4,7
1,2,3
0,0,0
9,1880,54
0,2,4
1,2,3
0,0,0
9,1879,54
0,3,4
1,2,3
0,0,0
9,1882,58
0,0,0
1,2,3
0,0,0
9,1882,58
0,0,0
1,2,3
9,8,0
0,1560,32
0,0,15
1,2,3
0,0,0
9,1561,31
0,7,16
1,2,3
0,0,0
9,1567,43
0,1,4
1,2,3
0,0,0
9,1565,42
0,3,5
1,2,3
0,0,0
9,1566,43
0,2,4
1,2,3
0,0,0
9,1565,43
0,3,4
1,2,3
0,0,0
9,1568,47
0,0,0
1,2,3
0,0,0
9,1568,47
0,0,0
1,2,3
7,9,0
0,1247,28
0,0,8
1,2,3
0,0,0
7,1251,27
0,5,9
1,2,3
0,0,0
7,1256,36
0,0,0
1,2,3
0,0,0
7,1256,36
0,0,0
1,2,3
0,0,0
7,1256,36
0,0,0
1,2,3
0,0,0
7,1256,36
0,0,0
1,2,3
0,0,0
7,1256,36
0,0,0
1,2,3
0,0,0
7,1256,36
0,0,0
1,2,3
5,4,0
0,935,24
0,0,6
1,2,3
0,0,0
5,935,22
0,4,8
1,2,3
0,0,0
5,939,30
0,0,0
1,2,3
0,0,0
5,939,29
0,0,1
1,2,3
0,0,0
5,939,30
0,0,0
1,2,3
0,0,0
5,939,30
0,0,0
1,2,3
0,0,0
5,939,30
0,0,0
1,2,3
0,0,0
5,939,30
0,0,0
1,2,3
3,1,0
0,626,17
0,0,2
1,2,3
0,0,0
3,626,16
0,1,3
1,2,3
0,0,0
3,627,19
0,0,0
1,2,3
0,0,0
3,627,19
0,0,0
1,2,3
0,0,0
3,627,19
0,0,0
1,2,3
0,0,0
3,627,19
0,0,0
1,2,3
0,0,0
3,627,19
0,0,0
1,2,3
0,0,0
3,627,19
0,0,0
1,2,3
2,1,0
0,313,8
0,0,0
1,2,3
0,0,0
2,313,7
0,1,1
1,2,3
0,0,0
2,314,8
0,0,0
1,2,3
0,0,0
2,314,8
0,0,0
1,2,3
0,0,0
2,314,8
0,0,0
1,2,3
0,0,0
2,314,8
0,0,0
1,2,3
0,0,0
2,314,8
0,0,0
1,2,3
0,0,0
2,314,8
0,0,0
