1,2,3
27,14,2
0,5946,110
0,0,73
1,2,3
2,1,2
25,5939,93
0,20,90
1,2,3
0,0,0
27,5957,161
0,3,24
1,2,3
0,0,0
27,5950,156
0,10,29
1,2,3
0,0,0
27,5956,168
0,4,17
1,2,3
0,0,0
27,5953,165
0,7,20
1,2,3
0,0,0
27,5955,168
0,5,17
1,2,3
0,0,0
27,5951,165
0,9,20
1,2,3
27,15,2
0,5627,104
0,0,72
1,2,3
2,1,2
25,5623,89
0,18,87
1,2,3
0,0,0
27,5639,156
0,3,22
1,2,3
0,0,0
27,5634,152
0,8,26
1,2,3
0,0,0
27,5639,163
0,3,15
1,2,3
0,0,0
27,5637,159
0,5,19
1,2,3
0,0,0
27,5637,161
0,5,17
1,2,3
0,0,0
27,5633,161
0,9,17
1,2,3
27,18,2
0,5310,103
0,0,62
1,2,3
2,1,2
25,5308,89
0,19,76
1,2,3
0,0,0
27,5325,148
0,3,19
1,2,3
0,0,0
27,5317,141
0,11,26
1,2,3
0,0,0
27,5325,151
0,3,16
1,2,3
0,0,0
27,5321,145
0,7,22
1,2,3
0,0,0
27,5322,150
0,6,17
1,2,3
0,0,0
27,5318,150
0,10,17
1,2,3
25,17,2
0,4998,94
0,0,61
1,2,3
2,1,2
23,4995,84
0,19,71
1,2,3
0,0,0
25,5013,137
0,2,20
1,2,3
0,0,0
25,5006,133
0,9,24
1,2,3
0,0,0
25,5011,140
0,4,17
1,2,3
0,0,0
25,5005,137
0,10,20
1,2,3
0,0,0
25,5009,142
0,6,15
1,2,3
0,0,0
25,5007,141
0,8,16
1,2,3
25,16,2
0,4681,93
0,0,55
1,2,3
2,1,2
23,4677,81
0,19,67
1,2,3
0,0,0
25,4696,132
0,1,18
1,2,3
0,0,0
25,4689,128
0,8,22
1,2,3
0,0,0
25,4693,132
0,4,18
1,2,3
0,0,0
25,4689,132
0,8,18
1,2,3
0,0,0
25,4694,142
0,3,8
1,2,3
0,0,0
25,4694,141
0,3,9
1,2,3
22,15,1
0,4370,86
0,0,53
1,2,3
1,1,1
21,4367,76
0,17,63
1,2,3
0,0,0
22,4384,122
0,1,18
1,2,3
0,0,0
22,4377,118
0,8,22
1,2,3
0,0,0
22,4381,122
0,4,18
1,2,3
0,0,0
22,4377,122
0,8,18
1,2,3
0,0,0
22,4382,132
0,3,8
1,2,3
0,0,0
22,4382,131
0,3,9
1,2,3
19,13,1
0,4060,81
0,0,49
1,2,3
1,1,1
18,4058,75
0,14,55
1,2,3
0,0,0
19,4072,113
0,1,18
1,2,3
0,0,0
19,4064,109
0,9,22
1,2,3
0,0,0
19,4069,113
0,4,18
1,2,3
0,0,0
19,4065,113
0,8,18
1,2,3
0,0,0
19,4070,123
0,3,8
1,2,3
0,0,0
19,4070,122
0,3,9
1,2,3
16,11,1
0,3746,80
0,0,44
1,2,3
1,1,1
15,3742,74
0,14,50
1,2,3
0,0,0
16,3756,107
0,1,18
1,2,3
0,0,0
16,3749,104
0,8,21
1,2,3
0,0,0
16,3753,109
0,4,16
1,2,3
0,0,0
16,3749,109
0,8,16
1,2,3
0,0,0
16,3754,116
0,3,9
1,2,3
0,0,0
16,3754,116
0,3,9
1,2,3
14,11,1
0,3431,73
0,0,43
1,2,3
1,1,1
13,3426,67
0,15,49
1,2,3
0,0,0
14,3440,98
0,2,19
1,2,3
0,0,0
14,3435,96
0,7,21
1,2,3
0,0,0
14,3438,101
0,4,16
1,2,3
0,0,0
14,3433,101
0,9,16
1,2,3
0,0,0
14,3440,109
0,2,8
1,2,3
0,0,0
14,3439,107
0,3,10
1,2,3
13,9,1
0,3122,70
0,0,33
1,2,3
1,1,1
12,3118,65
0,12,38
1,2,3
0,0,0
13,3129,91
0,2,13
1,2,3
0,0,0
13,3125,89
0,6,15
1,2,3
0,0,0
13,3128,93
0,3,11
1,2,3
0,0,0
13,3126,93
0,5,11
1,2,3
0,0,0
13,3131,101
0,0,3
1,2,3
0,0,0
13,3131,99
0,0,5
1,2,3
12,6,0
0,2807,69
0,0,29
1,2,3
0,0,0
12,2801,66
0,12,32
1,2,3
0,0,0
12,2810,88
0,3,10
1,2,3
0,0,0
12,2808,83
0,5,15
1,2,3
0,0,0
12,2812,94
0,1,4
1,2,3
0,0,0
12,2812,94
0,1,4
1,2,3
0,0,0
12,2813,98
0,0,0
1,2,3
0,0,0
12,2813,98
0,0,0
1,2,3
10,5,0
0,2497,60
0,0,26
1,2,3
0,0,0
10,2491,57
0,11,29
1,2,3
0,0,0
10,2500,76
0,2,10
1,2,3
0,0,0
10,2497,72
0,5,14
1,2,3
0,0,0
10,2502,86
0,0,0
1,2,3
0,0,0
10,2502,86
0,0,0
1,2,3
0,0,0
10,2502,86
0,0,0
1,2,3
0,0,0
10,2502,86
0,0,0
1,2,3
8,4,0
0,2180,55
0,0,26
1,2,3
0,0,0
8,2173,51
0,11,30
1,2,3
0,0,0
8,2182,70
0,2,11
1,2,3
0,0,0
8,2179,67
0,5,14
1,2,3
0,0,0
8,2184,81
0,0,0
1,2,3
0,0,0
8,2184,81
0,0,0
1,2,3
0,0,0
8,2184,81
0,0,0
1,2,3
0,0,0
8,2184,81
0,0,0
1,2,3
7,2,0
0,1871,46
0,0,23
1,2,3
1,1,0
6,1863,43
0,9,26
1,2,3
0,0,0
7,1870,57
0,3,12
1,2,3
0,0,0
7,1867,57
0,6,12
1,2,3
0,0,0
7,1873,69
0,0,0
1,2,3
0,0,0
7,1873,68
0,0,1
1,2,3
0,0,0
7,1873,69
0,0,0
1,2,3
0,0,0
7,1873,69
0,0,0
1,2,3
5,1,0
0,1557,38
0,0,23
1,2,3
0,0,0
5,1548,35
0,10,26
1,2,3
0,0,0
5,1555,49
0,3,12
1,2,3
0,0,0
5,1552,46
