1,2,3
30,16,2
0,5936,108
0,0,80
1,2,3
3,2,2
27,5929,92
0,21,96
1,2,3
0,0,0
30,5947,159
0,5,31
1,2,3
0,0,0
30,5938,155
0,14,35
1,2,3
0,0,0
30,5946,171
0,6,19
1,2,3
0,0,0
30,5944,169
0,8,21
1,2,3
0,0,0
30,5947,171
0,5,19
1,2,3
0,0,0
30,5942,168
0,10,22
1,2,3
27,13,2
0,5624,107
0,0,74
1,2,3
3,1,2
24,5616,94
0,20,87
1,2,3
0,0,0
27,5633,152
0,4,31
1,2,3
0,0,0
27,5622,148
0,15,35
1,2,3
0,0,0
27,5631,162
0,6,21
1,2,3
0,0,0
27,5629,160
0,8,23
1,2,3
0,0,0
27,5632,161
0,5,22
1,2,3
0,0,0
27,5627,161
0,10,22
1,2,3
26,14,2
0,5305,105
0,0,70
1,2,3
3,1,2
23,5298,95
0,20,80
1,2,3
0,0,0
26,5315,146
0,4,31
1,2,3
0,0,0
26,5303,145
0,16,32
1,2,3
0,0,0
26,5314,158
0,5,19
1,2,3
0,0,0
26,5310,153
0,9,24
1,2,3
0,0,0
26,5314,157
0,5,20
1,2,3
0,0,0
26,5310,156
0,9,21
1,2,3
26,14,2
0,4989,98
0,0,68
1,2,3
3,1,2
23,4984,87
0,18,79
1,2,3
0,0,0
26,4998,136
0,5,32
1,2,3
0,0,0
26,4987,135
0,16,33
1,2,3
0,0,0
26,4997,146
0,6,22
1,2,3
0,0,0
26,4993,144
0,10,24
1,2,3
0,0,0
26,4997,148
0,6,20
1,2,3
0,0,0
26,4996,145
0,7,23
1,2,3
24,12,2
0,4678,91
0,0,65
1,2,3
3,1,2
21,4672,83
0,17,73
1,2,3
0,0,0
24,4684,131
0,6,27
1,2,3
0,0,0
24,4676,130
0,14,28
1,2,3
0,0,0
24,4685,139
0,5,19
1,2,3
0,0,0
24,4680,137
0,10,21
1,2,3
0,0,0
24,4684,141
0,6,17
1,2,3
0,0,0
24,4682,139
0,8,19
1,2,3
20,12,1
0,4367,84
0,0,63
1,2,3
2,1,1
18,4363,80
0,15,67
1,2,3
0,0,0
20,4373,120
0,6,28
1,2,3
0,0,0
20,4366,120
0,13,28
1,2,3
0,0,0
20,4374,128
0,5,20
1,2,3
0,0,0
20,4370,127
0,9,21
1,2,3
0,0,0
20,4373,131
0,6,17
1,2,3
0,0,0
20,4372,128
0,7,20
1,2,3
18,10,1
0,4059,84
0,0,51
1,2,3
1,1,2
17,4054,81
0,14,53
1,2,3
0,0,0
18,4063,111
0,6,25
1,2,3
0,0,0
18,4056,109
0,13,27
1,2,3
0,0,0
18,4064,117
0,5,19
1,2,3
0,0,0
18,4060,116
0,9,20
1,2,3
0,0,0
18,4064,122
0,5,14
1,2,3
0,0,0
18,4062,120
0,7,16
1,2,3
17,11,1
0,3741,82
0,0,46
1,2,3
2,0,2
15,3739,80
0,13,47
1,2,3
0,0,0
17,3746,104
0,6,25
1,2,3
0,0,0
17,3739,102
0,13,27
1,2,3
0,0,0
17,3747,110
0,5,19
1,2,3
0,0,0
17,3741,109
0,11,20
1,2,3
0,0,0
17,3745,113
0,7,16
1,2,3
0,0,0
17,3744,113
0,8,16
1,2,3
17,8,1
0,3423,79
0,0,45
1,2,3
2,0,2
15,3418,76
0,13,47
1,2,3
0,0,0
17,3425,101
0,6,24
1,2,3
0,0,0
17,3420,101
0,11,24
1,2,3
0,0,0
17,3427,106
0,4,19
1,2,3
0,0,0
17,3422,104
0,9,21
1,2,3
0,0,0
16,3424,109
1,7,16
1,2,3
0,0,0
17,3425,107
0,6,18
1,2,3
12,7,1
0,3122,72
0,0,34
1,2,3
3,0,2
9,3119,69
0,10,36
1,2,3
0,0,0
12,3126,94
0,3,13
1,2,3
0,0,0
12,3123,93
0,6,14
1,2,3
0,0,0
11,3126,97
1,3,10
1,2,3
0,0,0
12,3121,91
0,8,16
1,2,3
0,0,0
12,3129,107
0,0,0
1,2,3
0,0,0
12,3129,107
0,0,0
1,2,3
11,6,1
0,2802,71
0,0,32
1,2,3
3,0,2
7,2800,69
1,8,33
1,2,3
0,0,0
10,2806,91
1,2,13
1,2,3
0,0,0
10,2803,89
1,5,15
1,2,3
0,0,0
10,2805,92
1,3,12
1,2,3
0,0,0
11,2800,88
0,8,16
1,2,3
0,0,0
11,2808,104
0,0,0
1,2,3
0,0,0
11,2808,104
0,0,0
1,2,3
8,4,1
0,2495,64
0,0,26
1,2,3
2,0,2
5,2492,61
1,7,28
1,2,3
0,0,0
7,2497,80
1,2,11
1,2,3
0,0,0
8,2495,77
0,4,14
1,2,3
0,0,0
8,2498,87
0,1,4
1,2,3
0,0,0
8,2493,83
0,6,8
1,2,3
0,0,0
8,2499,91
0,0,0
1,2,3
0,0,0
8,2499,91
0,0,0
1,2,3
8,3,1
0,2182,59
0,0,20
1,2,3
3,0,2
5,2179,55
0,6,23
1,2,3
0,0,0
8,2185,73
0,0,7
1,2,3
0,0,0
8,2183,70
0,2,10
1,2,3
0,0,0
8,2185,80
0,0,0
1,2,3
0,0,0
8,2185,80
0,0,0
1,2,3
0,0,0
8,2185,80
0,0,0
1,2,3
0,0,0
8,2185,80
0,0,0
1,2,3
8,3,1
0,1868,52
0,0,17
1,2,3
3,0,2
5,1866,48
0,5,20
1,2,3
0,0,0
8,1871,65
0,0,5
1,2,3
0,0,0
8,1868,61
0,3,9
1,2,3
0,0,0
8,1871,70
0,0,0
1,2,3
0,0,0
8,1871,70
0,0,0
1,2,3
0,0,0
8,1871,70
0,0,0
1,2,3
0,0,0
8,1871,70
0,0,0
1,2,3
7,3,1
0,1557,44
0,0,12
1,2,3
2,0,1
5,1553,43
0,7,13
1,2,3
0,0,0
7,1560,52
0,0,5
1,2,3
0,0,0
7,1559,50
0,1,7
1,2,3
0,0,0
7,1560,57
0,0,0
1,2,3
0,0,0
7,1560,57
0,0,0
1,2,3
0,0,0
7,1560,57
0,0,0
1,2,3
0,0,0
7,1560,57
0,0,0
1,2,3
7,2,1
0,1246,39
0,0,4
1,2,3
2,1,1
5,1243,35
0,4,8
1,2,3
0,1,0
7,1247,44
0,0,0
1,2,3
0,1,0
7,1246,43
0,1,1
1,2,3
0,0,0
7,1248,44
0,0,0
1,2,3
0,0,0
7,1248,44
0,0,0
1,2,3
0,0,0
7,1248,44
0,0,0
1,2,3
0,0,0
7,1248,44
0,0,0
1,2,3
6,2,0
0,936,28
0,0,2
1,2,3
0,1,0
6,935,26
0,2,4
1,2,3
0,0,0
6,938,30
0,0,0
1,2,3
0,0,0
6,937,30
0,1,0
1,2,3
0,0,0
6,938,30
0,0,0
1,2,3
0,0,0
6,938,30
0,0,0
1,2,3
0,0,0
6,938,30
0,0,0
1,2,3
0,0,0
6,938,30
0,0,0
1,2,3
5,3,0
0,618,21
0,0,2
1,2,3
0,0,0
5,620,21
0,1,2
1,2,3
0,0,0
5,621,23
0,0,0
1,2,3
0,0,0
5,621,22
0,0,1
1,2,3
0,0,0
5,621,23
0,0,0
1,2,3
0,0,0
5,621,23
0,0,0
1,2,3
0,0,0
5,621,23
0,0,0
1,2,3
0,0,0
5,621,23
0,0,0
1,2,3
1,0,0
0,311,12
0,0,0
1,2,3
0,0,0
1,310,11
0,1,1
1,2,3
0,0,0
1,311,12
0,0,0
1,2,3
0,0,0
1,311,12
0,0,0
1,2,3
0,0,0
1,311,12
0,0,0
1,2,3
0,0,0
1,311,12
0,0,0
1,2,3
0,0,0
1,311,12
0,0,0
1,2,3
0,0,0
1,311,12
0,0,0
