0.0,1.0
333,30
0,177
0.0,1.0
328,19
5,188
0.0,1.0
330,28
3,179
0.0,1.0
325,21
8,186
0.0,1.0
328,24
5,183
0.0,1.0
323,20
10,187
0.0,1.0
323,24
10,183
0.0,1.0
321,21
12,186
0.0,1.0
314,29
0,169
0.0,1.0
309,18
5,180
0.0,1.0
311,26
3,172
0.0,1.0
306,19
8,179
0.0,1.0
309,22
5,176
0.0,1.0
303,18
11,180
0.0,1.0
303,22
11,176
0.0,1.0
301,19
13,179
0.0,1.0
295,26
0,162
0.0,1.0
290,16
5,172
0.0,1.0
292,26
3,162
0.0,1.0
287,18
8,170
0.0,1.0
291,21
4,167
0.0,1.0
283,18
12,170
0.0,1.0
286,23
9,165
0.0,1.0
282,20
13,168
0.0,1.0
277,26
0,152
0.0,1.0
273,15
4,163
0.0,1.0
274,23
3,155
0.0,1.0
269,17
8,161
0.0,1.0
274,19
3,159
0.0,1.0
265,17
12,161
0.0,1.0
269,22
8,156
0.0,1.0
265,21
12,157
0.0,1.0
255,26
0,145
0.0,1.0
250,13
5,158
0.0,1.0
252,23
3,148
0.0,1.0
245,17
10,154
0.0,1.0
251,19
4,152
0.0,1.0
243,17
12,154
0.0,1.0
247,21
8,150
0.0,1.0
243,20
12,151
0.0,1.0
238,27
0,133
0.0,1.0
233,11
5,149
0.0,1.0
235,19
3,141
0.0,1.0
229,15
9,145
0.0,1.0
233,17
5,143
0.0,1.0
228,16
10,144
0.0,1.0
230,20
8,140
0.0,1.0
229,20
9,140
0.0,1.0
221,24
0,124
0.0,1.0
215,11
6,137
0.0,1.0
217,20
4,128
0.0,1.0
212,15
9,133
0.0,1.0
215,19
6,129
0.0,1.0
211,15
10,133
0.0,1.0
214,19
7,129
0.0,1.0
214,17
7,131
0.0,1.0
202,21
0,118
0.0,1.0
196,10
6,129
0.0,1.0
197,19
5,120
0.0,1.0
193,13
9,126
0.0,1.0
197,19
5,120
0.0,1.0
194,14
8,125
0.0,1.0
195,17
7,122
0.0,1.0
195,16
7,123
0.0,1.0
187,20
0,105
0.0,1.0
182,11
5,114
0.0,1.0
182,20
5,105
0.0,1.0
179,14
8,111
0.0,1.0
183,19
4,106
0.0,1.0
179,15
8,110
0.0,1.0
182,17
5,108
0.0,1.0
180,17
7,108
0.0,1.0
174,16
0,94
0.0,1.0
170,12
4,98
0.0,1.0
170,17
4,93
0.0,1.0
170,16
4,94
0.0,1.0
172,16
2,94
0.0,1.0
169,15
5,95
0.0,1.0
170,16
4,94
0.0,1.0
169,15
5,95
0.0,1.0
156,15
0,85
0.0,1.0
151,12
5,88
0.0,1.0
153,16
3,84
0.0,1.0
153,15
3,85
0.0,1.0
154,16
2,84
0.0,1.0
151,15
5,85
0.0,1.0
153,17
3,83
0.0,1.0
153,14
3,86
0.0,1.0
135,14
0,78
0.0,1.0
130,10
5,82
0.0,1.0
133,15
2,77
0.0,1.0
131,13
4,79
0.0,1.0
131,14
4,78
0.0,1.0
131,13
4,79
0.0,1.0
132,15
3,77
0.0,1.0
132,14
3,78
0.0,1.0
123,13
0,63
0.0,1.0
118,9
5,67
0.0,1.0
121,14
2,62
0.0,1.0
118,12
5,64
0.0,1.0
119,13
4,63
0.0,1.0
118,12
5,64
0.0,1.0
120,14
3,62
0.0,1.0
120,13
3,63
0.0,1.0
104,12
0,54
0.0,1.0
100,10
4,56
0.0,1.0
102,13
2,53
0.0,1.0
101,11
3,55
0.0,1.0
102,13
2,53
0.0,1.0
102,12
2,54
0.0,1.0
102,14
2,52
0.0,1.0
102,13
2,53
0.0,1.0
91,7
0,44
0.0,1.0
90,7
1,44
0.0,1.0
90,7
1,44
0.0,1.0
89,7
2,44
0.0,1.0
90,8
1,43
0.0,1.0
90,7
1,44
0.0,1.0
90,8
1,43
0.0,1.0
90,8
1,43
0.0,1.0
70,5
0,38
0.0,1.0
68,5
2,38
0.0,1.0
68,6
2,37
0.0,1.0
68,5
2,38
0.0,1.0
69,6
1,37
0.0,1.0
69,6
1,37
0.0,1.0
69,7
1,36
0.0,1.0
69,7
1,36
0.0,1.0
54,3
0,28
0.0,1.0
52,2
2,29
0.0,1.0
53,3
1,28
0.0,1.0
53,3
1,28
0.0,1.0
53,3
1,28
0.0,1.0
53,3
1,28
0.0,1.0
53,4
1,27
0.0,1.0
53,3
1,28
0.0,1.0
40,2
0,14
0.0,1.0
39,1
1,15
0.0,1.0
39,2
1,14
0.0,1.0
39,1
1,15
0.0,1.0
39,3
1,13
0.0,1.0
39,1
1,15
0.0,1.0
39,4
1,12
0.0,1.0
39,4
1,12
0.0,1.0
21,4
0,3
0.0,1.0
20,1
1,6
0.0,1.0
20,2
1,5
0.0,1.0
20,1
1,6
0.0,1.0
20,3
1,4
0.0,1.0
20,3
1,4
0.0,1.0
20,3
1,4
0.0,1.0
20,3
1,4
