1,2,3
30,18,2
0,5934,111
0,0,77
1,2,3
3,2,2
27,5933,94
0,17,94
1,2,3
0,0,0
30,5948,157
0,4,33
1,2,3
0,0,0
30,5939,153
0,13,37
1,2,3
0,0,0
30,5947,172
0,5,18
1,2,3
0,0,0
30,5941,168
0,11,22
1,2,3
0,0,0
30,5945,172
0,7,18
1,2,3
0,0,0
30,5943,168
0,9,22
1,2,3
29,15,2
0,5619,110
0,0,72
1,2,3
3,2,2
26,5613,97
0,19,85
1,2,3
0,0,0
29,5630,153
0,4,31
1,2,3
0,0,0
29,5622,150
0,12,34
1,2,3
0,0,0
29,5629,166
0,5,18
1,2,3
0,0,0
29,5623,160
0,11,24
1,2,3
0,0,0
29,5627,166
0,7,18
1,2,3
0,0,0
29,5623,162
0,11,22
1,2,3
26,14,2
0,5304,107
0,0,69
1,2,3
2,1,2
24,5296,95
0,21,81
1,2,3
0,0,0
26,5311,152
0,7,26
1,2,3
0,0,0
26,5309,147
0,9,31
1,2,3
0,0,0
26,5314,161
0,4,17
1,2,3
0,0,0
26,5308,155
0,10,23
1,2,3
0,0,0
26,5312,162
0,6,16
1,2,3
0,0,0
26,5307,159
0,11,19
1,2,3
26,15,2
0,4991,100
0,0,63
1,2,3
2,1,2
24,4986,89
0,19,74
1,2,3
0,0,0
26,5000,142
0,6,23
1,2,3
0,0,0
26,5000,137
0,6,28
1,2,3
0,0,0
26,5002,149
0,4,16
1,2,3
0,0,0
26,4997,144
0,9,21
1,2,3
0,0,0
26,5000,150
0,6,15
1,2,3
0,0,0
26,4996,148
0,10,17
1,2,3
23,14,2
0,4678,100
0,0,55
1,2,3
2,0,2
21,4675,89
0,17,66
1,2,3
0,0,0
23,4688,139
0,4,18
1,2,3
0,0,0
23,4687,135
0,5,22
1,2,3
0,0,0
23,4688,141
0,4,16
1,2,3
0,0,0
23,4684,137
0,8,20
1,2,3
0,0,0
23,4687,142
0,5,15
1,2,3
0,0,0
23,4680,140
0,12,17
1,2,3
23,16,2
0,4360,97
0,0,49
1,2,3
2,0,2
21,4361,86
0,15,60
1,2,3
0,0,0
23,4372,130
0,4,18
1,2,3
0,0,0
23,4370,126
0,6,22
1,2,3
0,0,0
23,4372,135
0,4,13
1,2,3
0,0,0
23,4369,133
0,7,15
1,2,3
0,0,0
23,4371,135
0,5,13
1,2,3
0,0,0
23,4366,133
0,10,15
1,2,3
22,19,2
0,4041,94
0,0,45
1,2,3
2,0,2
20,4046,83
0,14,56
1,2,3
0,0,0
22,4057,127
0,3,14
1,2,3
0,0,0
22,4053,123
0,7,18
1,2,3
0,0,0
22,4056,129
0,4,12
1,2,3
0,0,0
22,4053,127
0,7,14
1,2,3
0,0,0
22,4056,129
0,4,12
1,2,3
0,0,0
