1,2,3
29,17,2
0,5939,109
0,0,76
1,2,3
3,2,2
26,5935,91
0,19,94
1,2,3
0,0,0
29,5952,157
0,4,30
1,2,3
0,0,0
29,5943,153
0,13,34
1,2,3
0,0,0
29,5952,170
0,4,17
1,2,3
0,0,0
29,5950,167
0,6,20
1,2,3
0,0,0
29,5952,170
0,4,17
1,2,3
0,0,0
29,5947,166
0,9,21
1,2,3
27,17,2
0,5627,106
0,0,68
1,2,3
3,2,3
24,5626,89
0,16,84
1,2,3
0,0,0
27,5641,152
0,3,24
1,2,3
0,0,0
27,5634,148
0,10,28
1,2,3
0,0,0
27,5642,162
0,2,14
1,2,3
0,0,0
27,5639,162
0,5,14
1,2,3
0,0,0
27,5639,164
0,5,12
1,2,3
0,0,0
27,5638,162
0,6,14
1,2,3
27,18,2
0,5309,105
0,0,61
1,2,3
3,2,3
24,5310,90
0,15,75
1,2,3
0,0,0
27,5324,147
0,3,21
1,2,3
0,0,0
27,5316,144
0,11,24
1,2,3
0,0,0
27,5325,154
0,2,14
1,2,3
0,0,0
27,5321,153
0,6,15
1,2,3
0,0,0
27,5322,155
0,5,13
1,2,3
0,0,0
27,5321,154
0,6,14
1,2,3
24,15,2
0,5000,101
0,0,55
1,2,3
2,1,2
22,4997,90
0,17,66
1,2,3
0,0,0
24,5012,139
0,3,19
1,2,3
0,0,0
24,5006,137
0,9,21
1,2,3
0,0,0
24,5013,146
0,2,12
1,2,3
0,0,0
24,5008,144
0,7,14
1,2,3
0,0,0
24,5014,154
0,1,4
1,2,3
0,0,0
24,5013,153
0,2,5
1,2,3
24,15,2
0,4679,101
0,0,51
1,2,3
2,1,2
22,4675,93
0,18,59
1,2,3
0,0,0
24,4690,135
0,4,19
1,2,3
0,0,0
24,4686,132
0,8,22
1,2,3
0,0,0
24,4691,142
0,3,12
1,2,3
0,0,0
24,4687,140
0,7,14
1,2,3
0,0,0
24,4693,149
0,1,5
1,2,3
0,0,0
24,4692,148
0,2,6
1,2,3
24,14,2
0,4366,95
0,0,46
1,2,3
2,1,2
22,4365,88
0,14,53
1,2,3
0,0,0
24,4376,124
0,4,19
1,2,3
0,0,0
24,4369,119
0,11,24
1,2,3
0,0,0
24,4377,130
0,3,13
1,2,3
0,0,0
24,4372,127
0,8,16
1,2,3
0,0,0
24,4379,137
0,1,6
1,2,3
0,0,0
24,4378,137
0,2,6
1,2,3
23,13,1
0,4055,88
0,0,43
1,2,3
1,1,1
22,4056,81
0,11,50
1,2,3
0,0,0
23,4066,121
0,2,11
1,2,3
0,0,0
23,4060,118
0,8,14
1,2,3
0,0,0
23,4065,119
0,3,13
1,2,3
0,0,0
23,4058,117
0,10,15
1,2,3
0,0,0
23,4068,129
0,0,3
1,2,3
0,0,0
23,4068,129
0,0,3
1,2,3
23,12,1
0,3740,85
0,0,37
1,2,3
1,1,1
22,3743,77
0,8,45
1,2,3
0,0,0
23,3750,112
0,2,11
1,2,3
0,0,0
23,3744,109
0,8,14
1,2,3
0,0,0
23,3749,112
0,3,11
1,2,3
0,0,0
23,3742,111
0,10,12
1,2,3
0,0,0
23,3752,122
0,0,1
1,2,3
0,0,0
23,3752,121
0,0,2
1,2,3
21,12,1
0,3430,79
0,0,30
1,2,3
1,1,1
20,3432,74
0,9,35
1,2,3
0,0,0
21,3440,97
0,2,13
1,2,3
0,0,0
21,3434,95
0,8,15
1,2,3
0,0,0
21,3438,101
0,4,9
1,2,3
0,0,0
21,3436,101
0,6,9
1,2,3
0,0,0
21,3442,110
0,0,0
1,2,3
0,0,0
21,3442,109
0,0,1
1,2,3
17,10,1
0,3121,71
0,0,28
1,2,3
1,1,1
16,3119,64
0,11,35
1,2,3
0,0,0
17,3128,89
0,3,11
1,2,3
0,0,0
17,3123,86
0,8,14
1,2,3
0,0,0
17,3131,99
0,0,1
1,2,3
0,0,0
17,3131,99
0,0,1
1,2,3
0,0,0
17,3131,100
0,0,0
1,2,3
0,0,0
17,3131,99
0,0,1
1,2,3
15,10,1
0,2810,68
0,0,19
1,2,3
1,1,1
14,2810,61
0,9,26
1,2,3
0,0,0
15,2819,81
0,1,7
1,2,3
0,0,0
15,2819,80
0,1,8
1,2,3
0,0,0
15,2820,87
0,0,1
1,2,3
0,0,0
15,2820,87
0,0,1
1,2,3
0,0,0
15,2820,88
0,0,0
1,2,3
0,0,0
15,2820,87
0,0,1
1,2,3
14,11,1
0,2494,61
0,0,17
1,2,3
1,1,1
13,2498,55
0,6,23
1,2,3
0,0,0
14,2504,72
0,1,7
1,2,3
0,0,0
14,2504,71
0,1,8
1,2,3
0,0,0
14,2505,78
0,0,1
1,2,3
0,0,0
14,2505,78
0,0,1
1,2,3
0,0,0
14,2505,79
0,0,0
1,2,3
0,0,0
14,2505,78
0,0,1
1,2,3
13,11,0
0,2179,59
0,0,11
1,2,3
0,0,0
13,2183,53
0,7,17
1,2,3
0,0,0
13,2189,63
0,1,7
1,2,3
0,0,0
13,2189,62
0,1,8
1,2,3
0,0,0
13,2190,69
0,0,1
1,2,3
0,0,0
13,2190,69
0,0,1
1,2,3
0,0,0
13,2190,70
0,0,0
1,2,3
0,0,0
13,2190,69
0,0,1
1,2,3
13,9,0
0,1869,50
0,0,8
1,2,3
0,0,0
13,1875,47
0,3,11
1,2,3
0,0,0
13,1877,53
0,1,5
1,2,3
0,0,0
13,1877,52
0,1,6
1,2,3
0,0,0
13,1878,57
0,0,1
1,2,3
0,0,0
13,1878,57
0,0,1
1,2,3
0,0,0
13,1878,58
0,0,0
1,2,3
0,0,0
13,1878,57
0,0,1
1,2,3
10,5,0
0,1559,40
0,0,10
1,2,3
0,0,0
10,1560,36
0,4,14
1,2,3
0,0,0
10,1563,43
0,1,7
1,2,3
0,0,0
10,1563,42
0,1,8
1,2,3
0,0,0
10,1564,47
0,0,3
1,2,3
0,0,0
10,1564,47
0,0,3
1,2,3
0,0,0
10,1564,49
0,0,1
1,2,3
0,0,0
10,1564,49
0,0,1
1,2,3
8,3,0
0,1250,29
0,0,9
1,2,3
0,0,0
8,1249,26
0,4,12
1,2,3
0,0,0
8,1252,32
0,1,6
1,2,3
0,0,0
8,1251,32
0,2,6
1,2,3
0,0,0
8,1253,35
0,0,3
1,2,3
0,0,0
8,1253,35
0,0,3
1,2,3
0,0,0
8,1253,37
0,0,1
1,2,3
0,0,0
8,1253,37
0,0,1
1,2,3
6,4,0
0,935,23
0,0,6
1,2,3
0,0,0
6,934,20
0,5,9
1,2,3
0,0,0
6,938,22
0,1,7
1,2,3
0,0,0
6,935,22
0,4,7
1,2,3
0,0,0
6,939,26
0,0,3
1,2,3
0,0,0
6,939,25
0,0,4
1,2,3
0,0,0
6,939,27
0,0,2
1,2,3
0,0,0
6,939,27
0,0,2
1,2,3
4,4,0
0,629,12
0,0,0
1,2,3
0,0,0
4,633,11
0,0,1
1,2,3
0,0,0
4,633,12
0,0,0
1,2,3
0,0,0
4,633,12
0,0,0
1,2,3
0,0,0
4,633,12
0,0,0
1,2,3
0,0,0
4,633,12
0,0,0
1,2,3
0,0,0
4,633,12
0,0,0
1,2,3
0,0,0
4,633,12
0,0,0
1,2,3
2,2,0
0,315,5
0,0,0
1,2,3
0,0,0
2,316,4
0,1,1
1,2,3
0,0,0
2,317,5
0,0,0
1,2,3
0,0,0
2,317,5
0,0,0
1,2,3
0,0,0
2,317,5
0,0,0
1,2,3
0,0,0
2,317,5
0,0,0
1,2,3
0,0,0
2,317,5
0,0,0
1,2,3
0,0,0
2,317,5
0,0,0
