0.0,1.0
340,28
0,172
0.0,1.0
334,18
6,182
0.0,1.0
337,25
3,175
0.0,1.0
333,20
7,180
0.0,1.0
335,24
5,176
0.0,1.0
330,19
10,181
0.0,1.0
331,21
9,179
0.0,1.0
329,19
11,181
0.0,1.0
319,27
0,166
0.0,1.0
313,18
6,175
0.0,1.0
316,24
3,169
0.0,1.0
313,20
6,173
0.0,1.0
314,25
5,168
0.0,1.0
308,18
11,175
0.0,1.0
311,20
8,173
0.0,1.0
307,17
12,176
0.0,1.0
307,23
0,153
0.0,1.0
302,17
5,159
0.0,1.0
305,22
2,154
0.0,1.0
302,20
5,156
0.0,1.0
303,23
4,153
0.0,1.0
298,17
9,159
0.0,1.0
300,19
7,157
0.0,1.0
297,16
10,160
0.0,1.0
292,24
0,139
0.0,1.0
287,17
5,146
0.0,1.0
291,22
1,141
0.0,1.0
288,20
4,143
0.0,1.0
288,22
4,141
0.0,1.0
283,17
9,146
0.0,1.0
285,20
7,143
0.0,1.0
282,19
10,144
0.0,1.0
271,24
0,131
0.0,1.0
267,17
4,138
0.0,1.0
270,22
1,133
0.0,1.0
267,19
4,136
0.0,1.0
268,22
3,133
0.0,1.0
262,16
9,139
0.0,1.0
263,19
8,136
0.0,1.0
261,19
10,136
0.0,1.0
250,22
0,126
0.0,1.0
245,15
5,133
0.0,1.0
250,21
0,127
0.0,1.0
245,18
5,130
0.0,1.0
245,21
5,127
0.0,1.0
242,17
8,131
0.0,1.0
243,18
7,130
0.0,1.0
241,16
9,132
0.0,1.0
226,19
0,124
0.0,1.0
221,14
5,129
0.0,1.0
226,20
0,123
0.0,1.0
220,16
6,127
0.0,1.0
220,20
6,123
0.0,1.0
217,16
9,127
0.0,1.0
219,18
7,125
0.0,1.0
217,14
9,129
0.0,1.0
208,18
0,115
0.0,1.0
206,11
2,122
0.0,1.0
208,18
0,115
0.0,1.0
202,14
6,119
0.0,1.0
202,17
6,116
0.0,1.0
201,15
7,118
0.0,1.0
203,16
5,117
0.0,1.0
202,15
6,118
0.0,1.0
188,17
0,107
0.0,1.0
185,9
3,115
0.0,1.0
187,18
1,106
0.0,1.0
183,16
5,108
0.0,1.0
185,17
3,107
0.0,1.0
183,15
5,109
0.0,1.0
184,16
4,108
0.0,1.0
182,13
6,111
0.0,1.0
173,14
0,97
0.0,1.0
171,10
2,101
0.0,1.0
172,15
1,96
0.0,1.0
171,12
2,99
0.0,1.0
172,14
1,97
0.0,1.0
169,13
4,98
0.0,1.0
170,16
3,95
0.0,1.0
169,12
4,99
0.0,1.0
160,12
0,84
0.0,1.0
158,8
2,88
0.0,1.0
159,13
1,83
0.0,1.0
159,11
1,85
0.0,1.0
159,15
1,81
0.0,1.0
157,13
3,83
0.0,1.0
158,14
2,82
0.0,1.0
156,12
4,84
0.0,1.0
139,10
0,78
0.0,1.0
137,7
2,81
0.0,1.0
138,13
1,75
0.0,1.0
137,10
2,78
0.0,1.0
137,13
2,75
0.0,1.0
136,11
3,77
0.0,1.0
138,13
1,75
0.0,1.0
135,10
4,78
0.0,1.0
126,11
0,62
0.0,1.0
124,7
2,66
0.0,1.0
125,13
1,60
0.0,1.0
124,9
2,64
0.0,1.0
124,12
2,61
0.0,1.0
122,9
4,64
0.0,1.0
123,11
3,62
0.0,1.0
123,10
3,63
0.0,1.0
105,9
0,56
0.0,1.0
104,8
1,57
0.0,1.0
104,12
1,53
0.0,1.0
102,9
3,56
0.0,1.0
102,12
3,53
0.0,1.0
102,10
3,55
0.0,1.0
104,11
1,54
0.0,1.0
103,10
2,55
0.0,1.0
91,6
0,45
0.0,1.0
90,5
1,46
0.0,1.0
90,8
1,43
0.0,1.0
90,6
1,45
0.0,1.0
90,8
1,43
0.0,1.0
89,6
2,45
0.0,1.0
90,8
1,43
0.0,1.0
90,8
1,43
0.0,1.0
73,3
0,37
0.0,1.0
71,3
2,37
0.0,1.0
72,5
1,35
0.0,1.0
72,5
1,35
0.0,1.0
72,5
1,35
0.0,1.0
72,5
1,35
0.0,1.0
72,6
1,34
0.0,1.0
72,5
1,35
0.0,1.0
54,3
0,28
0.0,1.0
52,2
2,29
0.0,1.0
53,3
1,28
0.0,1.0
53,2
1,29
0.0,1.0
53,3
1,28
0.0,1.0
53,3
1,28
0.0,1.0
53,3
1,28
0.0,1.0
53,3
1,28
0.0,1.0
36,2
0,18
0.0,1.0
34,1
2,19
0.0,1.0
35,2
1,18
0.0,1.0
34,2
2,18
0.0,1.0
35,3
1,17
0.0,1.0
35,3
1,17
0.0,1.0
35,6
1,14
0.0,1.0
35,5
1,15
0.0,1.0
17,2
0,9
0.0,1.0
16,2
1,9
0.0,1.0
17,2
0,9
0.0,1.0
16,2
1,9
0.0,1.0
16,2
1,9
0.0,1.0
16,2
1,9
0.0,1.0
17,2
0,9
0.0,1.0
17,2
0,9
