1,2,3
30,17,1
0,5940,114
0,0,70
1,2,3
2,0,1
28,5941,98
0,16,86
1,2,3
0,0,0
30,5955,154
0,2,31
1,2,3
0,0,0
30,5948,151
0,9,34
1,2,3
0,0,0
30,5954,167
0,3,18
1,2,3
0,0,0
30,5951,164
0,6,21
1,2,3
0,0,0
30,5953,167
0,4,18
1,2,3
0,0,0
30,5949,164
0,8,21
1,2,3
29,16,1
0,5622,113
0,0,66
1,2,3
2,0,1
27,5620,98
0,18,81
1,2,3
0,0,0
29,5636,149
0,2,31
1,2,3
0,0,0
29,5628,146
0,10,34
1,2,3
0,0,0
29,5635,162
0,3,18
1,2,3
0,0,0
29,5633,157
0,5,23
1,2,3
0,0,0
29,5635,161
0,3,19
1,2,3
0,0,0
29,5627,159
0,11,21
1,2,3
28,17,1
0,5306,108
0,0,62
1,2,3
2,0,1
26,5307,95
0,16,75
1,2,3
0,0,0
28,5322,141
0,1,30
1,2,3
0,0,0
28,5315,139
0,8,32
1,2,3
0,0,0
28,5321,153
0,2,18
1,2,3
0,0,0
28,5319,149
0,4,22
1,2,3
0,0,0
28,5320,153
0,3,18
1,2,3
0,0,0
28,5314,150
0,9,21
1,2,3
25,15,1
0,4998,103
0,0,55
1,2,3
2,0,1
23,4996,92
0,17,66
1,2,3
0,0,0
25,5011,129
0,2,30
1,2,3
0,0,0
25,5006,128
0,7,31
1,2,3
0,0,0
25,5011,141
0,2,18
1,2,3
0,0,0
25,5008,135
0,5,24
1,2,3
0,0,0
25,5009,141
0,4,18
1,2,3
0,0,0
25,5004,137
0,9,22
1,2,3
24,13,0
0,4685,100
0,0,50
1,2,3
0,0,0
24,4680,89
0,18,61
1,2,3
0,0,0
24,4696,126
0,2,24
1,2,3
0,0,0
24,4691,124
0,7,26
1,2,3
0,0,0
24,4697,134
0,1,16
1,2,3
0,0,0
24,4692,129
0,6,21
1,2,3
0,0,0
24,4693,138
0,5,12
1,2,3
0,0,0
24,4690,134
0,8,16
1,2,3
22,12,0
0,4374,94
0,0,45
1,2,3
0,0,0
22,4368,82
0,18,57
1,2,3
0,0,0
22,4384,117
0,2,22
1,2,3
0,0,0
22,4379,114
0,7,25
1,2,3
0,0,0
22,4384,125
0,2,14
1,2,3
0,0,0
22,4380,120
0,6,19
1,2,3
0,0,0
22,4381,129
0,5,10
