0.0,1.0
343,28
0,169
0.0,1.0
337,16
6,181
0.0,1.0
340,27
3,170
0.0,1.0
335,21
8,176
0.0,1.0
338,22
5,175
0.0,1.0
332,20
11,177
0.0,1.0
335,23
8,174
0.0,1.0
333,23
10,174
0.0,1.0
322,24
0,166
0.0,1.0
318,14
4,176
0.0,1.0
319,27
3,163
0.0,1.0
314,20
8,170
0.0,1.0
316,22
6,168
0.0,1.0
312,19
10,171
0.0,1.0
314,22
8,168
0.0,1.0
313,22
9,168
0.0,1.0
302,23
0,158
0.0,1.0
298,14
4,167
0.0,1.0
300,26
2,155
0.0,1.0
295,20
7,161
0.0,1.0
297,22
5,159
0.0,1.0
293,19
9,162
0.0,1.0
295,22
7,159
0.0,1.0
294,22
8,159
0.0,1.0
285,21
0,149
0.0,1.0
280,14
5,156
0.0,1.0
283,22
2,148
0.0,1.0
279,18
6,152
0.0,1.0
280,21
5,149
0.0,1.0
277,18
8,152
0.0,1.0
278,21
7,149
0.0,1.0
277,19
8,151
0.0,1.0
266,22
0,138
0.0,1.0
261,15
5,145
0.0,1.0
264,21
2,139
0.0,1.0
260,16
6,144
0.0,1.0
261,19
5,141
0.0,1.0
258,16
8,144
0.0,1.0
259,19
7,141
0.0,1.0
258,17
8,143
0.0,1.0
248,17
0,133
0.0,1.0
244,13
4,137
0.0,1.0
247,17
1,133
0.0,1.0
243,13
5,137
0.0,1.0
244,17
4,133
0.0,1.0
243,14
5,136
0.0,1.0
243,16
5,134
0.0,1.0
242,14
6,136
0.0,1.0
230,16
0,123
0.0,1.0
227,13
3,126
0.0,1.0
229,17
1,122
0.0,1.0
225,13
5,126
0.0,1.0
226,17
4,122
0.0,1.0
225,13
5,126
0.0,1.0
226,15
4,124
0.0,1.0
225,14
5,125
0.0,1.0
215,15
0,111
0.0,1.0
212,11
3,115
0.0,1.0
214,15
1,111
0.0,1.0
211,13
4,113
0.0,1.0
212,15
3,111
0.0,1.0
210,13
5,113
0.0,1.0
211,14
4,112
0.0,1.0
210,14
5,112
0.0,1.0
197,12
0,103
0.0,1.0
194,9
3,106
0.0,1.0
196,14
1,101
0.0,1.0
194,11
3,104
0.0,1.0
195,14
2,101
0.0,1.0
192,12
5,103
0.0,1.0
195,13
2,102
0.0,1.0
194,12
3,103
0.0,1.0
175,9
0,100
0.0,1.0
173,7
2,102
0.0,1.0
174,12
1,97
0.0,1.0
172,10
3,99
0.0,1.0
173,12
2,97
0.0,1.0
170,9
5,100
0.0,1.0
173,10
2,99
0.0,1.0
172,9
3,100
0.0,1.0
164,10
0,82
0.0,1.0
162,7
2,85
0.0,1.0
163,10
1,82
0.0,1.0
162,9
2,83
0.0,1.0
162,9
2,83
0.0,1.0
161,7
3,85
0.0,1.0
162,9
2,83
0.0,1.0
161,8
3,84
0.0,1.0
148,8
0,71
0.0,1.0
146,6
2,73
0.0,1.0
147,9
1,70
0.0,1.0
146,8
2,71
0.0,1.0
147,9
1,70
0.0,1.0
145,7
3,72
0.0,1.0
146,8
2,71
0.0,1.0
145,8
3,71
0.0,1.0
129,8
0,62
0.0,1.0
126,4
3,66
0.0,1.0
128,9
1,61
0.0,1.0
127,7
2,63
0.0,1.0
128,8
1,62
0.0,1.0
127,7
2,63
0.0,1.0
127,8
2,62
0.0,1.0
127,7
2,63
0.0,1.0
111,6
0,53
0.0,1.0
109,5
2,54
0.0,1.0
110,6
1,53
0.0,1.0
109,4
2,55
0.0,1.0
110,6
1,53
0.0,1.0
109,5
2,54
0.0,1.0
109,6
2,53
0.0,1.0
109,5
2,54
0.0,1.0
95,5
0,42
0.0,1.0
93,5
2,42
0.0,1.0
94,6
1,41
0.0,1.0
93,4
2,43
0.0,1.0
94,6
1,41
0.0,1.0
93,5
2,42
0.0,1.0
93,6
2,41
0.0,1.0
93,6
2,41
0.0,1.0
73,4
0,36
0.0,1.0
72,3
1,37
0.0,1.0
72,4
1,36
0.0,1.0
72,3
1,37
0.0,1.0
72,4
1,36
0.0,1.0
72,4
1,36
0.0,1.0
72,5
1,35
0.0,1.0
72,5
1,35
0.0,1.0
57,2
0,26
0.0,1.0
57,2
0,26
0.0,1.0
57,3
0,25
0.0,1.0
57,2
0,26
0.0,1.0
57,3
0,25
0.0,1.0
57,3
0,25
0.0,1.0
57,6
0,22
0.0,1.0
57,6
0,22
0.0,1.0
38,2
0,16
0.0,1.0
38,1
0,17
0.0,1.0
38,3
0,15
0.0,1.0
38,2
0,16
0.0,1.0
38,3
0,15
0.0,1.0
38,3
0,15
0.0,1.0
38,4
0,14
0.0,1.0
38,4
0,14
0.0,1.0
21,2
0,5
0.0,1.0
21,2
0,5
0.0,1.0
21,2
0,5
0.0,1.0
21,2
0,5
0.0,1.0
21,2
0,5
0.0,1.0
21,2
0,5
0.0,1.0
21,2
0,5
0.0,1.0
21,2
0,5
