0.0,1.0
341,26
0,173
0.0,1.0
336,18
5,181
0.0,1.0
338,23
3,176
0.0,1.0
333,19
8,180
0.0,1.0
336,23
5,176
0.0,1.0
330,19
11,180
0.0,1.0
333,23
8,176
0.0,1.0
330,19
11,180
0.0,1.0
324,25
0,163
0.0,1.0
319,18
5,170
0.0,1.0
321,22
3,166
0.0,1.0
316,17
8,171
0.0,1.0
319,22
5,166
0.0,1.0
313,18
11,170
0.0,1.0
316,21
8,167
0.0,1.0
313,17
11,171
0.0,1.0
307,23
0,153
0.0,1.0
301,16
6,160
0.0,1.0
304,20
3,156
0.0,1.0
300,15
7,161
0.0,1.0
303,20
4,156
0.0,1.0
296,15
11,161
0.0,1.0
299,19
8,157
0.0,1.0
296,15
11,161
0.0,1.0
288,25
0,142
0.0,1.0
283,17
5,150
0.0,1.0
285,20
3,147
0.0,1.0
283,17
5,150
0.0,1.0
284,21
4,146
0.0,1.0
278,17
10,150
0.0,1.0
280,21
8,146
0.0,1.0
278,17
10,150
0.0,1.0
272,22
0,132
0.0,1.0
267,14
5,140
0.0,1.0
269,17
3,137
0.0,1.0
266,14
6,140
0.0,1.0
267,16
5,138
0.0,1.0
262,15
10,139
0.0,1.0
263,16
9,138
0.0,1.0
262,15
10,139
0.0,1.0
253,20
0,125
0.0,1.0
246,12
7,133
0.0,1.0
248,15
5,130
0.0,1.0
244,12
9,133
0.0,1.0
247,15
6,130
0.0,1.0
244,13
9,132
0.0,1.0
244,16
9,129
0.0,1.0
243,13
10,132
0.0,1.0
238,18
0,113
0.0,1.0
231,9
7,122
0.0,1.0
233,12
5,119
0.0,1.0
229,9
9,122
0.0,1.0
232,13
6,118
0.0,1.0
229,11
9,120
0.0,1.0
229,14
9,117
0.0,1.0
227,11
11,120
0.0,1.0
223,18
0,100
0.0,1.0
216,10
7,108
0.0,1.0
221,14
2,104
0.0,1.0
216,10
7,108
0.0,1.0
218,13
5,105
0.0,1.0
215,9
8,109
0.0,1.0
215,12
8,106
0.0,1.0
214,11
9,107
0.0,1.0
204,17
0,91
0.0,1.0
199,9
5,99
0.0,1.0
201,14
3,94
0.0,1.0
197,9
7,99
0.0,1.0
199,13
5,95
0.0,1.0
197,8
7,100
0.0,1.0
197,11
7,97
0.0,1.0
196,10
8,98
0.0,1.0
185,16
0,83
0.0,1.0
181,9
4,90
0.0,1.0
184,13
1,86
0.0,1.0
179,8
6,91
0.0,1.0
180,11
5,88
0.0,1.0
180,8
5,91
0.0,1.0
180,10
5,89
0.0,1.0
179,10
6,89
0.0,1.0
169,16
0,71
0.0,1.0
165,10
4,77
0.0,1.0
168,13
1,74
0.0,1.0
163,8
6,79
0.0,1.0
164,12
5,75
0.0,1.0
164,9
5,78
0.0,1.0
164,10
5,77
0.0,1.0
164,9
5,78
0.0,1.0
151,15
0,61
0.0,1.0
146,9
5,67
0.0,1.0
149,12
2,64
0.0,1.0
146,7
5,69
0.0,1.0
146,11
5,65
0.0,1.0
146,9
5,67
0.0,1.0
146,11
5,65
0.0,1.0
146,9
5,67
0.0,1.0
135,12
0,52
0.0,1.0
129,5
6,59
0.0,1.0
132,8
3,56
0.0,1.0
131,5
4,59
0.0,1.0
131,7
4,57
0.0,1.0
131,7
4,57
0.0,1.0
131,8
4,56
0.0,1.0
131,7
4,57
0.0,1.0
110,11
0,49
0.0,1.0
105,4
5,56
0.0,1.0
108,7
2,53
0.0,1.0
106,5
4,55
0.0,1.0
107,7
3,53
0.0,1.0
107,7
3,53
0.0,1.0
107,8
3,52
0.0,1.0
107,6
3,54
0.0,1.0
92,8
0,42
0.0,1.0
89,4
3,46
0.0,1.0
92,8
0,42
0.0,1.0
89,6
3,44
0.0,1.0
90,7
2,43
0.0,1.0
90,6
2,44
0.0,1.0
90,8
2,42
0.0,1.0
89,6
3,44
0.0,1.0
75,8
0,30
0.0,1.0
72,5
3,33
0.0,1.0
75,8
0,30
0.0,1.0
71,5
4,33
0.0,1.0
72,7
3,31
0.0,1.0
72,5
3,33
0.0,1.0
73,8
2,30
0.0,1.0
73,6
2,32
0.0,1.0
56,4
0,25
0.0,1.0
55,1
1,28
0.0,1.0
55,4
1,25
0.0,1.0
54,2
2,27
0.0,1.0
55,5
1,24
0.0,1.0
55,4
1,25
0.0,1.0
56,6
0,23
0.0,1.0
54,4
2,25
0.0,1.0
36,3
0,17
0.0,1.0
36,2
0,18
0.0,1.0
36,4
0,16
0.0,1.0
36,4
0,16
0.0,1.0
36,4
0,16
0.0,1.0
36,4
0,16
0.0,1.0
36,4
0,16
0.0,1.0
36,4
0,16
0.0,1.0
17,1
0,10
0.0,1.0
17,1
0,10
0.0,1.0
17,1
0,10
0.0,1.0
17,1
0,10
0.0,1.0
17,1
0,10
0.0,1.0
17,1
0,10
0.0,1.0
17,1
0,10
0.0,1.0
17,1
0,10
