1,2,3
29,15,2
0,5943,107
0,0,76
1,2,3
3,2,2
26,5937,89
0,19,94
1,2,3
0,0,0
29,5954,152
0,4,33
1,2,3
0,0,0
29,5945,149
0,13,36
1,2,3
0,0,0
29,5953,166
0,5,19
1,2,3
0,0,0
29,5950,164
0,8,21
1,2,3
0,0,0
29,5952,166
0,6,19
1,2,3
0,0,0
29,5949,163
0,9,22
1,2,3
26,14,2
0,5638,103
0,0,64
1,2,3
2,1,2
24,5634,87
0,17,80
1,2,3
0,0,0
26,5648,144
0,4,25
1,2,3
0,0,0
26,5637,142
0,15,27
1,2,3
0,0,0
26,5648,152
0,4,17
1,2,3
0,0,0
26,5643,151
0,9,18
1,2,3
0,0,0
26,5646,152
0,6,17
1,2,3
0,0,0
26,5644,150
0,8,19
1,2,3
25,15,2
0,5322,95
0,0,63
1,2,3
2,1,2
23,5316,79
0,20,79
1,2,3
0,0,0
25,5333,136
0,4,24
1,2,3
0,0,0
25,5324,134
0,13,26
1,2,3
0,0,0
25,5333,144
0,4,16
1,2,3
0,0,0
25,5329,143
0,8,17
1,2,3
0,0,0
25,5333,148
0,4,12
1,2,3
0,0,0
25,5331,146
0,6,14
1,2,3
24,14,2
0,5008,93
0,0,56
1,2,3
2,1,2
22,5001,81
0,20,68
1,2,3
0,0,0
24,5018,128
0,4,23
1,2,3
0,0,0
24,5009,126
0,13,25
1,2,3
0,0,0
24,5018,139
0,4,12
1,2,3
0,0,0
24,5014,136
0,8,15
1,2,3
0,0,0
24,5018,143
0,4,8
1,2,3
0,0,0
24,5016,141
0,6,10
1,2,3
24,18,2
0,4687,91
0,0,50
1,2,3
2,2,2
22,4683,78
0,20,63
1,2,3
0,0,0
24,4701,119
0,4,24
1,2,3
0,0,0
24,4693,118
0,12,25
1,2,3
0,0,0
24,4701,130
0,4,13
1,2,3
0,0,0
24,4697,127
0,8,16
1,2,3
0,0,0
24,4701,135
0,4,8
1,2,3
0,0,0
24,4697,132
0,8,11
1,2,3
21,14,2
0,4376,86
0,0,48
1,2,3
2,2,2
19,4371,76
0,17,58
1,2,3
0,0,0
21,4387,116
0,3,20
1,2,3
0,0,0
