1,2,3
28,17,2
0,5934,112
0,0,79
1,2,3
3,2,2
25,5923,97
0,26,94
1,2,3
0,0,0
28,5947,162
0,4,31
1,2,3
0,0,0
28,5938,158
0,13,35
1,2,3
0,0,0
28,5946,175
0,5,18
1,2,3
0,0,0
28,5943,172
0,8,21
1,2,3
0,0,0
28,5946,175
0,5,18
1,2,3
0,0,0
28,5942,172
0,9,21
1,2,3
27,17,1
0,5619,109
0,0,74
1,2,3
2,1,1
25,5609,96
0,26,87
1,2,3
0,0,0
27,5631,154
0,5,30
1,2,3
0,0,0
27,5622,151
0,14,33
1,2,3
0,0,0
27,5631,167
0,5,17
1,2,3
0,0,0
27,5628,164
0,8,20
1,2,3
0,0,0
27,5632,171
0,4,13
1,2,3
0,0,0
27,5630,168
0,6,16
1,2,3
26,13,1
0,5310,105
0,0,67
1,2,3
2,1,1
24,5297,93
0,25,79
1,2,3
0,0,0
26,5318,147
0,5,26
1,2,3
0,0,0
26,5313,144
0,10,29
1,2,3
0,0,0
26,5318,157
0,5,16
1,2,3
0,0,0
26,5314,153
0,9,20
1,2,3
0,0,0
26,5318,161
0,5,12
1,2,3
0,0,0
26,5315,158
0,8,15
1,2,3
24,13,1
0,4999,99
0,0,61
1,2,3
2,1,1
22,4989,90
0,22,70
1,2,3
0,0,0
24,5008,141
0,4,20
1,2,3
0,0,0
24,5004,139
0,8,22
1,2,3
0,0,0
24,5009,151
0,3,10
1,2,3
0,0,0
24,5007,150
0,5,11
1,2,3
0,0,0
24,5010,151
0,2,10
1,2,3
0,0,0
24,5006,151
0,6,10
1,2,3
24,12,1
0,4685,92
0,0,58
1,2,3
2,1,1
22,4673,84
0,23,66
1,2,3
0,0,0
24,4693,133
0,4,18
1,2,3
0,0,0
24,4688,132
0,9,19
1,2,3
0,0,0
24,4694,141
0,3,10
1,2,3
0,0,0
24,4692,140
0,5,11
1,2,3
0,0,0
24,4695,141
0,2,10
1,2,3
0,0,0
24,4690,141
0,7,10
1,2,3
22,11,1
0,4372,88
0,0,53
1,2,3
1,0,1
21,4360,79
0,23,62
1,2,3
0,0,0
22,4378,126
0,5,16
1,2,3
0,0,0
22,4373,124
0,10,18
1,2,3
0,0,0
22,4382,134
0,1,8
1,2,3
0,0,0
22,4380,134
0,3,8
1,2,3
0,0,0
22,4381,135
0,2,7
1,2,3
0,0,0
22,4379,134
0,4,8
1,2,3
20,12,1
0,4055,86
0,0,49
1,2,3
1,0,1
19,4046,75
0,21,60
1,2,3
0,0,0
20,4064,120
0,3,16
1,2,3
0,0,0
20,4058,117
0,9,19
1,2,3
0,0,0
20,4066,128
0,1,8
1,2,3
0,0,0
20,4065,128
0,2,8
1,2,3
0,0,0
20,4065,129
0,2,7
1,2,3
0,0,0
20,4063,128
0,4,8
1,2,3
19,10,1
0,3749,80
0,0,39
1,2,3
1,0,1
18,3745,71
0,14,48
1,2,3
0,0,0
19,3757,111
0,2,9
1,2,3
0,0,0
19,3753,108
0,6,12
1,2,3
0,0,0
19,3758,113
0,1,7
1,2,3
0,0,0
19,3756,112
0,3,8
1,2,3
0,0,0
19,3759,117
