1,2,3
0,0,0
29,5952,179
0,8,4
1,2,3
0,0,0
29,5960,183
0,0,0
1,2,3
0,0,0
29,5960,183
0,0,0
1,2,3
0,0,0
29,5960,183
0,0,0
1,2,3
0,0,0
29,5642,164
0,10,2
1,2,3
0,0,0
29,5652,166
0,0,0
1,2,3
0,0,0
29,5652,166
0,0,0
1,2,3
0,0,0
29,5652,166
0,0,0
