3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
15,127,1235,625,68,13,0
14,75,787,2083,960,165,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,0,0,0,0,0,0
0,0,0,0,0,0,0
4,5,106,88,10,6,0
24,197,1916,2620,1018,172,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,0,0,0,0,0,0
0,0,0,0,0,0,0
5,5,118,97,15,6,0
23,197,1904,2611,1013,172,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
3,0,2,0,0,0,0
4,13,143,152,40,6,0
10,67,799,921,274,49,0
6,48,606,942,422,66,4
6,74,472,693,292,57,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
16,119,1189,597,72,12,0
13,70,737,1965,903,149,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,0,0,0,0,0,0
0,0,0,0,0,0,0
3,5,107,95,9,6,0
25,184,1819,2467,966,155,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,0,0,0,0,0,0
0,0,0,0,0,0,0
5,6,127,115,15,6,0
23,183,1799,2447,960,155,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
3,0,2,0,0,0,0
4,13,132,138,38,6,0
10,64,765,878,258,42,0
6,46,578,892,395,60,4
6,66,449,654,284,53,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
