0.0,1.0
340,30
0,170
0.0,1.0
334,20
6,180
0.0,1.0
336,26
4,174
0.0,1.0
331,20
9,180
0.0,1.0
334,24
6,176
0.0,1.0
329,20
11,180
0.0,1.0
330,23
10,177
0.0,1.0
329,21
11,179
0.0,1.0
327,29
0,156
0.0,1.0
321,19
6,166
0.0,1.0
323,26
4,159
0.0,1.0
318,20
9,165
0.0,1.0
321,24
6,161
0.0,1.0
315,20
12,165
0.0,1.0
317,23
10,162
0.0,1.0
315,21
12,164
0.0,1.0
310,29
0,144
0.0,1.0
304,18
6,155
0.0,1.0
307,25
3,148
0.0,1.0
301,20
9,153
0.0,1.0
305,22
5,151
0.0,1.0
299,21
11,152
0.0,1.0
302,23
8,150
0.0,1.0
299,20
11,153
0.0,1.0
292,26
0,137
0.0,1.0
288,16
4,147
0.0,1.0
289,25
3,138
0.0,1.0
286,22
6,141
0.0,1.0
289,24
3,139
0.0,1.0
283,21
9,142
0.0,1.0
286,24
6,139
0.0,1.0
284,21
8,142
0.0,1.0
270,24
0,132
0.0,1.0
267,17
3,139
0.0,1.0
268,24
2,132
0.0,1.0
265,21
5,135
0.0,1.0
269,24
1,132
0.0,1.0
263,20
7,136
0.0,1.0
266,25
4,131
0.0,1.0
264,21
6,135
0.0,1.0
248,22
0,128
0.0,1.0
245,17
3,133
0.0,1.0
246,22
2,128
0.0,1.0
244,19
4,131
0.0,1.0
247,23
1,127
0.0,1.0
242,19
6,131
0.0,1.0
244,23
4,127
0.0,1.0
242,19
6,131
0.0,1.0
225,20
0,124
0.0,1.0
220,15
5,129
0.0,1.0
222,18
3,126
0.0,1.0
219,16
6,128
0.0,1.0
222,22
3,122
0.0,1.0
218,19
7,125
0.0,1.0
221,21
4,123
0.0,1.0
218,18
7,126
0.0,1.0
202,18
0,121
0.0,1.0
198,14
4,125
0.0,1.0
200,17
2,122
0.0,1.0
196,14
6,125
0.0,1.0
200,19
2,120
0.0,1.0
196,16
6,123
0.0,1.0
197,18
5,121
0.0,1.0
197,15
5,124
0.0,1.0
177,18
0,117
0.0,1.0
174,13
3,122
0.0,1.0
176,17
1,118
0.0,1.0
172,13
5,122
0.0,1.0
175,19
2,116
0.0,1.0
171,16
6,119
0.0,1.0
172,18
5,117
0.0,1.0
172,15
5,120
0.0,1.0
162,14
0,108
0.0,1.0
161,10
1,112
0.0,1.0
162,14
0,108
0.0,1.0
158,12
4,110
0.0,1.0
161,17
1,105
0.0,1.0
158,15
4,107
0.0,1.0
158,17
4,105
0.0,1.0
158,14
4,108
0.0,1.0
142,14
0,100
0.0,1.0
141,10
1,104
0.0,1.0
142,14
0,100
0.0,1.0
138,12
4,102
0.0,1.0
141,17
1,97
0.0,1.0
138,15
4,99
0.0,1.0
138,17
4,97
0.0,1.0
138,13
4,101
0.0,1.0
125,13
0,89
0.0,1.0
121,7
4,95
0.0,1.0
123,11
2,91
0.0,1.0
122,10
3,92
0.0,1.0
123,14
2,88
0.0,1.0
122,14
3,88
0.0,1.0
122,14
3,88
0.0,1.0
122,11
3,91
0.0,1.0
113,9
0,77
0.0,1.0
111,7
2,79
0.0,1.0
112,10
1,76
0.0,1.0
111,10
2,76
0.0,1.0
112,12
1,74
0.0,1.0
112,11
1,75
0.0,1.0
112,12
1,74
0.0,1.0
111,11
2,75
0.0,1.0
93,7
0,70
0.0,1.0
92,4
1,73
0.0,1.0
92,8
1,69
0.0,1.0
92,8
1,69
0.0,1.0
92,9
1,68
0.0,1.0
92,8
1,69
0.0,1.0
92,9
1,68
0.0,1.0
92,9
1,68
0.0,1.0
76,5
0,61
0.0,1.0
75,3
1,63
0.0,1.0
75,8
1,58
0.0,1.0
74,8
2,58
0.0,1.0
75,9
1,57
0.0,1.0
75,8
1,58
0.0,1.0
75,9
1,57
0.0,1.0
75,9
1,57
0.0,1.0
62,4
0,47
0.0,1.0
60,4
2,47
0.0,1.0
62,6
0,45
0.0,1.0
62,5
0,46
0.0,1.0
62,7
0,44
0.0,1.0
62,7
0,44
0.0,1.0
62,9
0,42
0.0,1.0
62,8
0,43
0.0,1.0
48,3
0,34
0.0,1.0
47,3
1,34
0.0,1.0
48,4
0,33
0.0,1.0
48,4
0,33
0.0,1.0
48,6
0,31
0.0,1.0
48,5
0,32
0.0,1.0
48,8
0,29
0.0,1.0
48,6
0,31
0.0,1.0
33,1
0,22
0.0,1.0
32,1
1,22
0.0,1.0
33,3
0,20
0.0,1.0
33,2
0,21
0.0,1.0
33,3
0,20
0.0,1.0
33,3
0,20
0.0,1.0
33,7
0,16
0.0,1.0
33,6
0,17
0.0,1.0
14,2
0,12
0.0,1.0
14,1
0,13
0.0,1.0
14,3
0,11
0.0,1.0
14,3
0,11
0.0,1.0
14,3
0,11
0.0,1.0
14,3
0,11
0.0,1.0
14,3
0,11
0.0,1.0
14,3
0,11
