1,2,3
28,15,1
0,5944,113
0,0,71
1,2,3
2,1,1
26,5940,97
0,18,87
1,2,3
0,0,0
28,5955,155
0,4,30
1,2,3
0,0,0
28,5946,151
0,13,34
1,2,3
0,0,0
28,5954,167
0,5,18
1,2,3
0,0,0
28,5952,165
0,7,20
1,2,3
0,0,0
28,5954,167
0,5,18
1,2,3
0,0,0
28,5950,164
0,9,21
1,2,3
26,15,0
0,5632,105
0,0,69
1,2,3
1,1,0
25,5627,90
0,19,84
1,2,3
0,0,0
26,5642,146
0,5,28
1,2,3
0,0,0
26,5631,141
0,16,33
1,2,3
0,0,0
26,5641,154
0,6,20
1,2,3
0,0,0
26,5640,153
0,7,21
1,2,3
0,0,0
26,5641,154
0,6,20
1,2,3
0,0,0
26,5638,153
0,9,21
1,2,3
26,16,0
0,5315,98
0,0,67
1,2,3
1,1,1
25,5313,84
0,17,80
1,2,3
0,0,0
26,5327,138
0,4,27
1,2,3
0,0,0
26,5316,132
0,15,33
1,2,3
0,0,0
26,5327,144
0,4,21
1,2,3
0,0,0
26,5325,144
0,6,21
1,2,3
0,0,0
26,5326,145
0,5,20
1,2,3
0,0,0
26,5323,145
0,8,20
1,2,3
25,15,0
0,5005,93
0,0,59
1,2,3
1,1,1
24,5001,82
0,18,69
1,2,3
0,0,0
25,5016,129
0,4,23
1,2,3
0,0,0
25,5008,125
0,12,27
1,2,3
0,0,0
25,5017,132
0,3,20
1,2,3
0,0,0
25,5014,131
0,6,21
1,2,3
0,0,0
25,5015,133
0,5,19
1,2,3
0,0,0
25,5012,132
0,8,20
1,2,3
24,12,0
0,4692,90
0,0,54
1,2,3
1,1,1
23,4686,80
0,17,63
1,2,3
0,0,0
24,4700,122
0,4,22
1,2,3
0,0,0
24,4692,118
0,12,26
1,2,3
0,0,0
24,4701,125
0,3,19
1,2,3
0,0,0
24,4698,124
0,6,20
1,2,3
0,0,0
24,4701,130
0,3,14
1,2,3
0,0,0
24,4699,129
0,5,15
1,2,3
23,12,0
0,4376,87
0,0,49
1,2,3
1,1,1
22,4369,76
0,18,59
1,2,3
0,0,0
23,4387,115
0,1,21
1,2,3
0,0,0
23,4379,110
0,9,26
1,2,3
0,0,0
23,4386,121
0,2,15
1,2,3
0,0,0
23,4385,120
0,3,16
1,2,3
0,0,0
23,4385,122
0,3,14
1,2,3
0,0,0
23,4384,121
0,4,15
1,2,3
22,12,0
0,4062,82
0,0,45
1,2,3
1,1,1
21,4060,71
0,13,55
1,2,3
0,0,0
22,4073,108
0,1,19
1,2,3
0,0,0
22,4067,104
0,7,23
1,2,3
0,0,0
22,4074,115
0,0,12
1,2,3
0,0,0
22,4072,113
0,2,14
1,2,3
0,0,0
22,4074,121
0,0,6
1,2,3
0,0,0
22,4074,119
0,0,8
1,2,3
19,11,0
0,3750,77
0,0,41
1,2,3
1,1,1
18,3749,65
0,11,52
1,2,3
0,0,0
19,3760,99
0,1,19
1,2,3
0,0,0
19,3752,96
0,9,22
1,2,3
0,0,0
19,3761,108
0,0,10
1,2,3
0,0,0
19,3759,106
0,2,12
1,2,3
0,0,0
19,3761,114
0,0,4
1,2,3
0,0,0
19,3761,113
0,0,5
1,2,3
17,11,0
0,3432,71
0,0,42
1,2,3
1,1,1
16,3432,61
0,10,51
1,2,3
0,0,0
17,3442,95
0,1,18
1,2,3
0,0,0
17,3435,93
0,8,20
1,2,3
0,0,0
17,3442,103
0,1,10
1,2,3
0,0,0
17,3441,101
0,2,12
1,2,3
0,0,0
17,3443,109
0,0,4
1,2,3
0,0,0
17,3443,106
0,0,7
1,2,3
17,12,0
0,3118,66
0,0,35
1,2,3
1,2,1
16,3121,59
0,7,41
1,2,3
0,0,0
17,3129,87
0,1,14
1,2,3
0,0,0
17,3125,84
0,5,17
1,2,3
0,0,0
17,3128,92
0,2,9
1,2,3
0,0,0
17,3128,89
0,2,12
1,2,3
0,0,0
17,3130,97
0,0,4
1,2,3
0,0,0
17,3130,95
0,0,6
1,2,3
16,11,0
0,2807,58
0,0,31
1,2,3
1,2,1
15,2809,53
0,7,35
1,2,3
0,0,0
16,2816,76
0,2,13
1,2,3
0,0,0
16,2813,73
0,5,16
1,2,3
0,0,0
16,2816,82
0,2,7
1,2,3
0,0,0
16,2816,80
0,2,9
1,2,3
0,0,0
16,2818,86
0,0,3
1,2,3
0,0,0
16,2818,84
0,0,5
1,2,3
16,10,0
0,2492,54
0,0,26
1,2,3
1,2,1
15,2494,51
0,6,28
1,2,3
0,0,0
16,2501,72
0,1,8
1,2,3
0,0,0
16,2501,69
0,1,11
1,2,3
0,0,0
16,2502,77
0,0,3
1,2,3
0,0,0
16,2502,75
0,0,5
1,2,3
0,0,0
16,2502,77
0,0,3
1,2,3
0,0,0
16,2502,75
0,0,5
1,2,3
15,12,0
0,2177,49
0,0,20
1,2,3
1,1,1
14,2183,46
0,5,22
1,2,3
0,0,0
15,2189,64
0,0,5
1,2,3
0,0,0
15,2189,61
0,0,8
1,2,3
0,0,0
15,2189,66
0,0,3
1,2,3
0,0,0
15,2189,64
0,0,5
1,2,3
0,0,0
15,2189,66
0,0,3
1,2,3
0,0,0
15,2189,64
0,0,5
1,2,3
14,9,0
0,1867,45
0,0,14
1,2,3
1,1,1
13,1870,39
0,5,19
1,2,3
0,0,0
14,1876,54
0,0,5
1,2,3
0,0,0
14,1876,51
0,0,8
1,2,3
0,0,0
14,1876,56
0,0,3
1,2,3
0,0,0
14,1876,55
0,0,4
1,2,3
0,0,0
14,1876,59
0,0,0
1,2,3
0,0,0
14,1876,59
0,0,0
1,2,3
12,11,0
0,1552,38
0,0,11
1,2,3
1,1,1
11,1558,31
0,4,17
1,2,3
0,0,0
12,1563,43
0,0,6
1,2,3
0,0,0
12,1563,39
0,0,10
1,2,3
0,0,0
12,1563,46
0,0,3
1,2,3
0,0,0
12,1563,45
0,0,4
1,2,3
0,0,0
12,1563,49
0,0,0
1,2,3
0,0,0
12,1563,49
0,0,0
1,2,3
10,8,0
0,1240,32
0,0,9
1,2,3
1,2,1
9,1241,25
0,5,15
1,2,3
0,0,0
10,1248,38
0,0,3
1,2,3
0,0,0
10,1246,38
0,2,3
1,2,3
0,0,0
10,1248,41
0,0,0
1,2,3
0,0,0
10,1248,41
0,0,0
1,2,3
0,0,0
10,1248,41
0,0,0
1,2,3
0,0,0
10,1248,41
0,0,0
1,2,3
7,5,0
0,928,29
0,0,5
1,2,3
0,0,0
7,930,27
0,3,7
1,2,3
0,0,0
7,933,31
0,0,3
1,2,3
0,0,0
7,931,29
0,2,5
1,2,3
0,0,0
7,933,34
0,0,0
1,2,3
0,0,0
7,933,33
0,0,1
1,2,3
0,0,0
7,933,34
0,0,0
1,2,3
0,0,0
7,933,34
0,0,0
1,2,3
3,3,0
0,617,22
0,0,4
1,2,3
0,0,0
3,620,22
0,0,4
1,2,3
0,0,0
3,620,26
0,0,0
1,2,3
0,0,0
3,620,26
0,0,0
1,2,3
0,0,0
3,620,26
0,0,0
1,2,3
0,0,0
3,620,26
0,0,0
1,2,3
0,0,0
3,620,26
0,0,0
1,2,3
0,0,0
3,620,26
0,0,0
2,3
313,11
0,0
2,3
313,11
0,0
2,3
313,11
0,0
2,3
313,11
0,0
2,3
313,11
0,0
2,3
313,11
0,0
2,3
313,11
0,0
2,3
313,11
0,0
