1,2,3
29,18,2
0,5938,109
0,0,76
1,2,3
3,2,2
26,5931,98
0,23,87
1,2,3
0,0,0
29,5950,156
0,6,31
1,2,3
0,0,0
29,5946,153
0,10,34
1,2,3
0,0,0
29,5952,169
0,4,18
1,2,3
0,0,0
29,5950,167
0,6,20
1,2,3
0,0,0
29,5951,169
0,5,18
1,2,3
0,0,0
29,5949,166
0,7,21
1,2,3
29,19,2
0,5623,103
0,0,71
1,2,3
2,1,2
27,5618,93
0,23,81
1,2,3
0,0,0
29,5636,145
0,6,31
1,2,3
0,0,0
29,5631,143
0,11,33
1,2,3
0,0,0
29,5638,159
0,4,17
1,2,3
0,0,0
29,5635,156
0,7,20
1,2,3
0,0,0
29,5638,158
0,4,18
1,2,3
0,0,0
29,5635,155
0,7,21
1,2,3
26,13,2
0,5315,95
0,0,71
1,2,3
2,1,2
24,5305,87
0,22,79
1,2,3
0,0,0
26,5321,139
0,7,29
1,2,3
0,0,0
26,5316,136
0,12,32
1,2,3
0,0,0
26,5325,153
0,3,15
1,2,3
0,0,0
26,5321,148
0,7,20
1,2,3
0,0,0
26,5324,156
0,4,12
1,2,3
0,0,0
26,5321,152
0,7,16
1,2,3
26,13,2
0,5002,89
0,0,65
1,2,3
2,1,2
24,4993,85
0,21,69
1,2,3
0,0,0
26,5007,131
0,8,25
1,2,3
0,0,0
26,5003,127
0,12,29
1,2,3
0,0,0
26,5011,140
0,4,16
1,2,3
0,0,0
26,5008,135
0,7,21
1,2,3
0,0,0
26,5010,142
0,5,14
1,2,3
0,0,0
26,5009,142
0,6,14
1,2,3
22,13,2
0,4693,81
0,0,61
1,2,3
2,1,2
20,4685,78
0,20,64
1,2,3
0,0,0
22,4701,118
0,5,26
1,2,3
0,0,0
22,4694,114
0,12,30
1,2,3
0,0,0
22,4704,127
0,2,17
1,2,3
0,0,0
22,4700,123
0,6,21
1,2,3
0,0,0
22,4703,135
0,3,9
1,2,3
0,0,0
22,4703,135
0,3,9
1,2,3
20,12,2
0,4382,77
0,0,54
1,2,3
2,1,2
18,4371,74
0,22,57
1,2,3
0,0,0
20,4387,109
0,7,24
1,2,3
0,0,0
20,4384,105
0,10,28
1,2,3
0,0,0
20,4392,120
0,2,13
1,2,3
0,0,0
20,4388,115
0,6,18
1,2,3
0,0,0
20,4391,124
0,3,9
1,2,3
0,0,0
20,4390,124
0,4,9
1,2,3
20,13,2
0,4063,75
0,0,50
1,2,3
2,1,2
18,4056,72
0,19,53
1,2,3
0,0,0
20,4072,103
0,4,24
1,2,3
0,0,0
20,4070,101
0,6,26
1,2,3
0,0,0
20,4075,114
0,1,13
1,2,3
0,0,0
20,4072,113
0,4,14
1,2,3
0,0,0
20,4074,118
0,2,9
1,2,3
0,0,0
20,4072,118
0,4,9
1,2,3
19,9,2
0,3753,70
0,0,45
1,2,3
2,1,2
17,3746,68
0,15,47
1,2,3
0,0,0
19,3759,98
0,3,19
1,2,3
0,0,0
19,3758,93
0,4,24
1,2,3
0,0,0
19,3761,109
0,1,8
1,2,3
0,0,0
19,3759,108
0,3,9
1,2,3
0,0,0
19,3760,113
0,2,4
1,2,3
0,0,0
19,3760,113
0,2,4
1,2,3
16,7,2
0,3446,69
0,0,33
1,2,3
2,0,2
14,3444,66
0,9,36
1,2,3
0,0,0
16,3450,89
0,3,15
1,2,3
0,0,0
16,3449,86
0,4,18
1,2,3
0,0,0
16,3453,104
0,0,0
1,2,3
0,0,0
16,3452,104
0,1,0
1,2,3
0,0,0
16,3453,104
0,0,0
1,2,3
0,0,0
16,3453,104
0,0,0
1,2,3
14,6,2
0,3132,64
0,0,30
1,2,3
2,0,2
12,3127,61
