3,4,5,6,7,8,9
12,113,847,788,226,36,0
0,6,44,39,13,3,0
1,10,61,125,37,11,0
12,61,803,1523,674,126,2
1,14,259,219,31,3,0
2,1,9,16,35,5,2
0,1,0,0,0,0,1
3,4,5,6,7,8,9
10,39,316,297,87,17,0
0,0,0,0,0,0,0
3,30,255,344,58,0,0
10,93,1086,1200,524,100,4
0,0,0,0,0,0,0
2,33,258,736,288,56,0
0,0,0,0,0,0,1
3,4,5,6,7,8,9
10,41,333,418,139,13,0
3,45,333,274,39,2,0
2,34,486,411,82,14,0
4,34,375,754,267,52,0
0,12,84,466,370,76,4
2,15,195,117,14,1,0
0,0,0,0,0,0,1
3,4,5,6,7,8,9
3,19,80,87,31,6,0
2,1,3,3,1,0,0
4,7,29,22,2,0,0
10,133,1555,1923,586,96,0
1,9,32,195,170,36,0
0,2,5,56,66,17,4
0,0,0,0,0,0,1
3,4,5,6,7,8,9
3,20,74,85,33,8,0
0,0,0,0,0,0,0
11,86,1120,829,115,19,0
6,49,408,1235,648,118,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
5,48,401,269,22,1,0
0,0,0,0,0,0,0
7,45,728,600,101,18,0
6,55,363,1135,627,112,4
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
3,38,243,135,11,1,0
0,0,1,0,0,0,0
7,47,809,668,101,17,0
3,51,341,975,484,79,0
0,1,5,84,90,25,4
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
3,12,245,241,48,13,0
0,0,0,0,0,0,0
7,61,678,446,34,4,0
3,51,352,956,457,77,0
0,5,8,82,89,22,4
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
2,3,30,17,1,0,0
0,0,0,0,0,0,0
5,63,823,610,79,14,0
2,52,335,950,490,93,4
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
2,2,26,15,1,0,0
0,0,0,0,0,0,0
4,58,744,544,69,14,0
2,46,313,875,444,86,3
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
2,1,23,15,1,0,0
0,0,0,0,0,0,0
4,53,684,494,58,13,0
2,41,274,774,406,76,2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
2,1,22,14,0,0,0
0,0,0,0,0,0,0
3,45,598,441,49,12,0
2,36,242,699,357,73,2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
2,1,18,13,0,0,0
0,0,0,0,0,0,0
3,40,528,379,43,10,0
2,33,211,602,319,67,2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
2,1,13,11,0,0,0
0,0,0,0,0,0,0
3,35,447,316,36,9,0
2,28,185,518,280,62,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2,33,383,274,28,5,0
2,23,156,437,235,45,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,0,1,0,0,0,0
0,0,0,0,0,0,0
2,27,308,211,20,4,0
0,19,127,349,189,40,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,0,1,0,0,0,0
0,0,0,0,0,0,0
2,17,221,152,16,3,0
0,12,97,271,147,33,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,0,0,0,0,0,0
0,0,0,0,0,0,0
0,10,147,104,11,3,0
1,10,57,186,93,25,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4,5,6,7,8,9
2,0,1,0,0,0
0,29,21,3,2,0
4,66,115,39,8,0
0,0,8,10,5,1
0,0,4,5,1,0
0,0,0,0,0,0
