1,2,3
26,0,0
2,5955,0
0,0,189
1,2,3
23,0,0
2,5644,0
0,0,178
1,2,3
19,0,0
2,5338,0
0,0,163
1,2,3
17,0,0
3,5017,0
0,0,160
1,2,3
17,0,0
3,4702,0
0,0,150
1,2,3
15,0,0
3,4394,0
0,0,135
1,2,3
10,0,0
3,4084,0
0,0,126
1,2,3
10,0,0
3,3765,0
0,0,120
1,2,3
6,0,0
3,3453,0
0,0,111
1,2,3
6,0,0
2,3137,0
0,0,103
1,2,3
6,0,0
2,2824,0
0,0,91
1,2,3
5,0,0
2,2504,0
0,0,87
1,2,3
5,0,0
2,2187,0
0,0,79
1,2,3
5,0,0
2,1870,0
0,0,72
1,2,3
0,0,0
4,1569,0
0,0,51
1,2,3
0,0,0
3,1251,0
0,0,45
1,2,3
0,0,0
3,934,0
0,0,37
1,2,3
0,0,0
2,618,0
0,0,29
2,3
305,0
2,17
