1,2,3
29,16,2
0,5936,116
0,0,73
1,2,3
3,2,2
26,5932,98
0,18,91
1,2,3
0,0,0
29,5947,161
0,5,30
1,2,3
0,0,0
29,5938,157
0,14,34
1,2,3
0,0,0
29,5948,174
0,4,17
1,2,3
0,0,0
29,5945,171
0,7,20
1,2,3
0,0,0
29,5947,174
0,5,17
1,2,3
0,0,0
29,5945,170
0,7,21
1,2,3
25,16,2
0,5622,110
0,0,72
1,2,3
3,2,2
22,5613,95
0,23,87
1,2,3
0,0,0
25,5632,158
0,6,26
1,2,3
0,0,0
25,5627,154
0,11,30
1,2,3
0,0,0
25,5634,168
0,4,16
1,2,3
0,0,0
25,5632,164
0,6,20
1,2,3
0,0,0
25,5633,168
0,5,16
1,2,3
0,0,0
25,5630,164
0,8,20
1,2,3
24,14,2
0,5308,107
0,0,67
1,2,3
3,2,2
21,5301,96
0,19,78
1,2,3
0,0,0
24,5318,151
0,4,25
1,2,3
0,0,0
24,5311,148
0,11,28
1,2,3
0,0,0
24,5319,161
0,3,15
1,2,3
0,0,0
24,5316,155
0,6,21
1,2,3
0,0,0
24,5318,162
0,4,14
1,2,3
0,0,0
24,5315,161
0,7,15
1,2,3
21,13,2
0,4996,98
0,0,67
1,2,3
3,2,2
18,4986,89
0,21,76
1,2,3
0,0,0
21,5004,142
0,5,25
1,2,3
0,0,0
21,4998,139
0,11,28
1,2,3
0,0,0
21,5007,155
0,2,12
1,2,3
0,0,0
21,5005,149
0,4,18
1,2,3
0,0,0
21,5005,153
0,4,14
1,2,3
0,0,0
21,5001,151
0,8,16
1,2,3
20,12,2
0,4680,94
0,0,64
1,2,3
3,2,2
17,4669,86
0,21,72
1,2,3
0,0,0
20,4687,137
0,5,23
1,2,3
0,0,0
20,4681,134
0,11,26
1,2,3
0,0,0
20,4690,149
0,2,11
1,2,3
0,0,0
20,4688,143
0,4,17
1,2,3
0,0,0
20,4688,148
0,4,12
1,2,3
0,0,0
20,4684,146
0,8,14
1,2,3
20,12,3
0,4367,89
0,0,56
1,2,3
3,1,3
17,4355,82
0,23,63
1,2,3
0,0,0
20,4375,129
0,4,19
1,2,3
0,0,0
20,4371,126
0,8,22
1,2,3
0,0,0
20,4377,137
0,2,11
1,2,3
0,0,0
20,4373,131
0,6,17
1,2,3
0,0,0
20,4373,137
0,6,11
1,2,3
0,0,0
20,4371,135
0,8,13
1,2,3
17,11,3
0,4057,86
0,0,49
1,2,3
3,1,3
14,4047,78
0,20,57
1,2,3
0,0,0
17,4064,121
0,4,17
1,2,3
0,0,0
17,4060,118
0,8,20
1,2,3
0,0,0
17,4066,129
0,2,9
1,2,3
0,0,0
17,4062,123
0,6,15
1,2,3
0,0,0
17,4062,126
0,6,12
1,2,3
0,0,0
17,4061,125
0,7,13
1,2,3
15,9,2
0,3745,86
0,0,41
1,2,3
2,1,2
13,3734,79
0,19,48
1,2,3
0,0,0
15,3751,114
0,3,15
1,2,3
0,0,0
15,3748,112
0,6,17
1,2,3
0,0,0
15,3752,121
0,2,8
1,2,3
0,0,0
15,3748,116
0,6,13
1,2,3
0,0,0
15,3748,118
0,6,11
1,2,3
0,0,0
15,3747,118
0,7,11
1,2,3
14,9,2
0,3429,82
0,0,37
1,2,3
2,1,2
12,3423,77
0,14,42
1,2,3
0,0,0
14,3434,102
0,4,19
1,2,3
0,0,0
14,3433,101
0,5,20
1,2,3
0,0,0
14,3435,110
0,3,11
1,2,3
0,0,0
14,3432,108
0,6,13
1,2,3
0,0,0
14,3437,114
0,1,7
1,2,3
0,0,0
14,3437,113
0,1,8
1,2,3
13,8,2
0,3111,81
0,0,33
1,2,3
2,1,2
11,3104,74
0,14,40
1,2,3
0,0,0
13,3115,98
0,4,18
1,2,3
0,0,0
13,3112,98
0,7,18
1,2,3
0,0,0
13,3116,104
0,3,12
1,2,3
0,0,0
13,3112,103
0,7,13
1,2,3
0,0,0
13,3118,109
0,1,7
1,2,3
0,0,0
13,3117,107
0,2,9
1,2,3
12,10,2
0,2793,73
0,0,33
1,2,3
3,1,2
9,2788,68
0,14,38
1,2,3
0,0,0
12,2800,93
0,3,15
1,2,3
0,0,0
12,2798,92
0,5,16
1,2,3
0,0,0
12,2799,96
0,4,12
1,2,3
0,0,0
12,2799,96
0,4,12
1,2,3
0,0,0
12,2802,105
0,1,3
1,2,3
0,0,0
12,2802,104
0,1,4
1,2,3
10,7,2
0,2487,66
0,0,26
1,2,3
3,1,2
7,2485,62
0,8,30
1,2,3
0,0,0
10,2493,87
0,1,7
1,2,3
0,0,0
10,2493,87
0,1,7
1,2,3
0,0,0
10,2493,88
0,1,6
1,2,3
0,0,0
10,2493,88
0,1,6
1,2,3
0,0,0
