0.0,1.0
335,28
0,177
0.0,1.0
329,19
6,186
0.0,1.0
332,26
3,179
0.0,1.0
327,20
8,185
0.0,1.0
329,24
6,181
0.0,1.0
323,21
12,184
0.0,1.0
324,23
11,182
0.0,1.0
323,20
12,185
0.0,1.0
320,27
0,165
0.0,1.0
314,17
6,175
0.0,1.0
317,24
3,168
0.0,1.0
313,19
7,173
0.0,1.0
315,23
5,169
0.0,1.0
309,20
11,172
0.0,1.0
310,21
10,171
0.0,1.0
309,19
11,173
0.0,1.0
303,25
0,155
0.0,1.0
298,17
5,163
0.0,1.0
301,23
2,157
0.0,1.0
298,18
5,162
0.0,1.0
299,20
4,160
0.0,1.0
293,18
10,162
0.0,1.0
294,19
9,161
0.0,1.0
293,17
10,163
0.0,1.0
286,22
0,147
0.0,1.0
282,14
4,155
0.0,1.0
284,20
2,149
0.0,1.0
281,15
5,154
0.0,1.0
282,17
4,152
0.0,1.0
276,15
10,154
0.0,1.0
277,16
9,153
0.0,1.0
276,14
10,155
0.0,1.0
266,21
0,139
0.0,1.0
263,12
3,148
0.0,1.0
264,19
2,141
0.0,1.0
260,14
6,146
0.0,1.0
262,15
4,145
0.0,1.0
256,13
10,147
0.0,1.0
258,15
8,145
0.0,1.0
258,13
8,147
0.0,1.0
247,21
0,130
0.0,1.0
244,11
3,140
0.0,1.0
245,17
2,134
0.0,1.0
241,12
6,139
0.0,1.0
243,14
4,137
0.0,1.0
237,12
10,139
0.0,1.0
239,14
8,137
0.0,1.0
238,12
9,139
0.0,1.0
231,20
0,118
0.0,1.0
228,11
3,127
0.0,1.0
229,17
2,121
0.0,1.0
226,13
5,125
0.0,1.0
228,16
3,122
0.0,1.0
222,13
9,125
0.0,1.0
225,15
6,123
0.0,1.0
223,14
8,124
0.0,1.0
210,19
0,112
0.0,1.0
207,11
3,120
0.0,1.0
207,17
3,114
0.0,1.0
205,13
5,118
0.0,1.0
207,16
3,115
0.0,1.0
202,12
8,119
0.0,1.0
204,14
6,117
0.0,1.0
202,14
8,117
0.0,1.0
196,16
0,100
0.0,1.0
193,8
3,108
0.0,1.0
193,14
3,102
0.0,1.0
190,11
6,105
0.0,1.0
192,12
4,104
0.0,1.0
188,10
8,106
0.0,1.0
190,12
6,104
0.0,1.0
189,12
7,104
0.0,1.0
175,15
0,94
0.0,1.0
172,9
3,100
0.0,1.0
173,15
2,94
0.0,1.0
169,11
6,98
0.0,1.0
171,14
4,95
0.0,1.0
168,12
7,97
0.0,1.0
169,13
6,96
0.0,1.0
168,12
7,97
0.0,1.0
156,13
0,87
0.0,1.0
154,7
2,93
0.0,1.0
155,14
1,86
0.0,1.0
151,11
5,89
0.0,1.0
153,12
3,88
0.0,1.0
150,10
6,90
0.0,1.0
151,11
5,89
0.0,1.0
150,11
6,89
0.0,1.0
136,17
0,74
0.0,1.0
134,8
2,83
0.0,1.0
135,15
1,76
0.0,1.0
132,11
4,80
0.0,1.0
133,11
3,80
0.0,1.0
130,10
6,81
0.0,1.0
132,14
4,77
0.0,1.0
131,12
5,79
0.0,1.0
119,14
0,66
0.0,1.0
119,7
0,73
0.0,1.0
119,15
0,65
0.0,1.0
116,10
3,70
0.0,1.0
117,12
2,68
0.0,1.0
113,11
6,69
0.0,1.0
116,14
3,66
0.0,1.0
114,13
5,67
0.0,1.0
103,11
0,56
0.0,1.0
103,6
0,61
0.0,1.0
103,11
0,56
0.0,1.0
100,6
3,61
0.0,1.0
101,8
2,59
0.0,1.0
98,7
5,60
0.0,1.0
100,10
3,57
0.0,1.0
98,9
5,58
0.0,1.0
86,8
0,48
0.0,1.0
85,7
1,49
0.0,1.0
86,9
0,47
0.0,1.0
85,6
1,50
0.0,1.0
85,9
1,47
0.0,1.0
85,8
1,48
0.0,1.0
86,8
0,48
0.0,1.0
85,6
1,50
0.0,1.0
70,5
0,38
0.0,1.0
70,5
0,38
0.0,1.0
70,6
0,37
0.0,1.0
70,6
0,37
0.0,1.0
70,6
0,37
0.0,1.0
70,6
0,37
0.0,1.0
70,8
0,35
0.0,1.0
70,7
0,36
0.0,1.0
51,4
0,30
0.0,1.0
51,4
0,30
0.0,1.0
51,6
0,28
0.0,1.0
51,5
0,29
0.0,1.0
51,6
0,28
0.0,1.0
51,6
0,28
0.0,1.0
51,6
0,28
0.0,1.0
51,6
0,28
0.0,1.0
31,4
0,21
0.0,1.0
31,4
0,21
0.0,1.0
31,4
0,21
0.0,1.0
31,4
0,21
0.0,1.0
31,4
0,21
0.0,1.0
31,4
0,21
0.0,1.0
31,4
0,21
0.0,1.0
31,3
0,22
0.0,1.0
18,2
0,8
0.0,1.0
18,2
0,8
0.0,1.0
18,2
0,8
0.0,1.0
18,2
0,8
0.0,1.0
18,2
0,8
0.0,1.0
18,2
0,8
0.0,1.0
18,2
0,8
0.0,1.0
18,2
0,8
