1,2
183,10
17,330
1,2
168,5
25,314
1,2
178,18
8,279
1,2
168,15
7,265
1,2
156,18
7,245
1,2
143,11
10,234
1,2
132,10
10,217
1,2
125,8
8,200
1,2
116,5
8,183
1,2
109,6
6,163
1,2
97,6
7,146
1,2
85,5
5,132
1,2
73,6
4,116
1,2
67,8
1,94
1,2
53,1
5,83
1,2
39,1
4,69
1,2
33,5
0,47
1,2
21,4
2,29
1,2
15,2
1,10
