3,4,5,6,7,8,9
9,101,543,518,160,19,0
1,13,90,75,16,2,0
10,53,993,799,139,24,0
8,36,379,1187,554,101,0
0,2,9,109,147,43,3
1,0,1,15,10,1,0
0,0,0,0,0,0,1
3,4,5,6,7,8,9
10,99,562,550,169,18,0
0,0,0,0,0,0,0
8,49,963,764,123,19,0
8,45,380,1250,684,143,3
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
10,90,532,527,154,15,0
0,0,0,0,0,0,0
8,48,916,718,114,19,0
8,38,360,1174,650,138,3
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
10,83,495,502,141,15,0
0,0,0,0,0,0,0
6,43,853,677,108,17,0
8,38,340,1117,609,132,3
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
8,77,453,479,132,15,0
0,0,0,0,0,0,0
6,39,814,639,105,18,0
8,35,309,1041,568,123,3
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
3,39,580,401,69,10,0
0,0,0,0,0,0,0
6,23,465,326,37,7,0
12,75,437,1288,639,128,2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
3,38,543,375,65,8,0
0,0,0,0,0,0,0
6,21,440,300,35,7,0
11,65,404,1187,594,119,2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
2,17,138,104,49,7,0
0,0,0,0,0,0,0
7,42,816,564,50,8,0
8,54,338,1049,532,111,2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,1,2,0,0,0,0
0,0,0,0,0,0,0
5,47,851,561,84,10,0
9,55,342,1009,491,103,2
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,13,165,92,13,1,0
0,0,0,0,0,0,0
6,30,572,384,56,9,0
5,48,356,947,456,93,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,1
3,4,5,6,7,8,9
4,19,280,170,17,1,0
0,5,5,3,1,0,0
3,21,402,277,47,9,0
4,35,296,831,413,79,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,1
3,4,5,6,7,8
0,0,69,65,24,4
0,11,61,59,11,2
5,22,429,217,8,1
4,18,163,292,70,6
1,2,18,68,34,5
0,19,126,444,277,63
3,4,5,6,7,8
0,0,77,66,21,5
0,8,49,40,7,1
6,20,331,190,20,1
3,18,184,264,52,2
0,3,18,42,28,5
1,13,97,392,253,56
3,4,5,6,7,8
2,3,7,3,0,0
1,0,3,6,1,0
2,26,424,228,38,3
3,14,161,399,123,19
1,2,24,70,24,4
0,5,34,143,144,32
3,4,5,6,7,8
0,0,0,0,0,0
0,0,0,0,0,0
6,19,414,269,47,6
2,17,114,301,121,9
0,4,21,127,99,32
0,0,1,7,6,2
3,4,5,6,7,8
0,0,0,0,0,0
0,0,0,0,0,0
4,14,290,162,20,0
3,17,152,349,171,27
0,0,0,2,2,4
0,0,6,47,24,5
3,4,5,6,7,8
0,0,0,0,0,0
0,6,22,38,26,2
3,7,209,106,13,1
4,4,95,227,85,10
0,1,10,45,34,9
0,2,3,7,4,1
3,4,5,6,7,8
0,0,0,0,0,0
0,1,44,29,2,0
1,12,105,63,19,1
2,2,68,190,86,13
0,1,2,4,4,0
0,0,0,0,0,0
3,4,5,6,7,8
1,0,0,0,0,0
0,4,11,8,5,1
0,4,68,45,7,1
0,1,24,74,30,6
0,0,3,17,14,0
0,0,0,0,0,0
