1,2,3
26,0,0
0,5955,0
0,0,191
1,2,3
22,0,0
0,5648,0
0,0,177
1,2,3
20,0,0
0,5336,0
0,0,166
1,2,3
20,0,0
0,5021,0
0,0,156
1,2,3
18,0,0
0,4701,0
0,0,153
1,2,3
16,0,0
0,4386,0
0,0,145
1,2,3
15,0,0
0,4076,0
0,0,132
1,2,3
14,0,0
0,3765,0
0,0,119
1,2,3
14,0,0
0,3448,0
0,0,111
1,2,3
13,0,0
0,3134,0
0,0,101
1,2,3
11,0,0
0,2818,0
0,0,94
1,2,3
10,0,0
0,2505,0
0,0,83
1,2,3
9,0,0
0,2192,0
0,0,72
1,2,3
8,0,0
0,1881,0
0,0,60
1,2,3
0,0,0
4,1570,0
0,0,50
1,2,3
0,0,0
3,1257,0
0,0,39
1,2,3
0,0,0
2,946,0
0,0,26
1,2,3
0,0,0
1,627,0
0,0,21
2,3
314,0
0,10
