1,2,3
29,17,2
0,5941,106
0,0,77
1,2,3
3,2,2
26,5938,91
0,18,92
1,2,3
0,0,0
29,5955,155
0,3,30
1,2,3
0,0,0
29,5944,151
0,14,34
1,2,3
0,0,0
29,5954,168
0,4,17
1,2,3
0,0,0
29,5952,167
0,6,18
1,2,3
0,0,0
29,5953,168
0,5,17
1,2,3
0,0,0
29,5950,166
0,8,19
1,2,3
28,15,2
0,5628,105
0,0,69
1,2,3
3,2,2
25,5620,90
0,21,84
1,2,3
0,0,0
28,5640,150
0,3,26
1,2,3
0,0,0
28,5631,146
0,12,30
1,2,3
0,0,0
28,5639,160
0,4,16
1,2,3
0,0,0
28,5637,157
0,6,19
1,2,3
0,0,0
28,5638,159
0,5,17
1,2,3
0,0,0
28,5635,157
0,8,19
1,2,3
26,13,2
0,5314,99
0,0,68
1,2,3
3,2,2
23,5308,88
0,17,79
1,2,3
0,0,0
26,5324,144
0,3,25
1,2,3
0,0,0
26,5315,141
0,12,28
1,2,3
0,0,0
26,5323,154
0,4,15
1,2,3
0,0,0
26,5320,149
0,7,20
1,2,3
0,0,0
26,5321,153
0,6,16
1,2,3
0,0,0
26,5319,151
0,8,18
1,2,3
25,13,1
0,4998,96
0,0,64
1,2,3
2,2,1
23,4994,85
0,15,75
1,2,3
0,0,0
25,5008,137
0,3,24
1,2,3
0,0,0
25,5000,134
0,11,27
1,2,3
0,0,0
25,5007,147
0,4,14
1,2,3
0,0,0
25,5004,143
0,7,18
1,2,3
0,0,0
25,5006,148
0,5,13
1,2,3
0,0,0
25,5004,147
0,7,14
1,2,3
24,11,1
0,4687,97
0,0,52
1,2,3
2,2,1
22,4679,87
0,17,62
1,2,3
0,0,0
24,4694,125
0,4,25
1,2,3
0,0,0
24,4685,123
0,13,27
1,2,3
0,0,0
24,4694,137
0,4,13
1,2,3
0,0,0
24,4689,132
0,9,18
1,2,3
0,0,0
24,4692,138
0,6,12
1,2,3
0,0,0
24,4690,137
0,8,13
1,2,3
24,11,1
0,4371,93
0,0,47
1,2,3
2,2,1
22,4365,84
0,15,56
1,2,3
0,0,0
24,4377,118
0,5,23
1,2,3
0,0,0
24,4372,118
0,10,23
1,2,3
0,0,0
24,4377,123
0,5,18
1,2,3
0,0,0
24,4376,123
0,6,18
1,2,3
0,0,0
24,4378,127
0,4,14
1,2,3
0,0,0
24,4376,125
0,6,16
1,2,3
22,8,1
0,4065,83
0,0,44
1,2,3
2,2,1
20,4059,79
0,12,48
1,2,3
0,0,0
22,4068,107
0,5,21
1,2,3
0,0,0
22,4065,107
0,8,21
1,2,3
0,0,0
22,4068,110
0,5,18
1,2,3
0,0,0
22,4067,110
0,6,18
1,2,3
0,0,0
22,4069,114
0,4,14
1,2,3
0,0,0
22,4067,112
0,6,16
1,2,3
19,10,1
0,3749,78
0,0,41
1,2,3
3,2,1
16,3745,74
0,12,45
1,2,3
0,0,0
19,3755,99
0,4,21
1,2,3
0,0,0
19,3751,99
0,8,21
1,2,3
0,0,0
19,3754,102
0,5,18
1,2,3
0,0,0
19,3753,102
0,6,18
1,2,3
0,0,0
19,3755,107
0,4,13
1,2,3
0,0,0
19,3753,106
0,6,14
1,2,3
19,9,1
0,3441,71
0,0,32
1,2,3
3,2,1
16,3440,67
0,8,36
1,2,3
0,0,0
19,3445,86
0,5,18
1,2,3
0,0,0
19,3442,86
0,8,18
1,2,3
0,0,0
19,3445,92
0,5,12
1,2,3
0,0,0
19,3442,92
0,8,12
1,2,3
0,0,0
19,3448,99
0,2,5
1,2,3
0,0,0
19,3447,99
0,3,5
1,2,3
18,9,1
0,3125,69
0,0,26
1,2,3
4,2,2
14,3125,62
0,7,32
1,2,3
0,0,0
18,3131,82
0,3,14
1,2,3
0,0,0
18,3127,78
0,7,18
1,2,3
0,0,0
18,3132,91
0,2,5
1,2,3
0,0,0
18,3131,91
0,3,5
1,2,3
0,0,0
18,3132,91
0,2,5
1,2,3
0,0,0
18,3131,91
0,3,5
1,2,3
16,8,1
0,2808,68
0,0,22
1,2,3
4,2,2
12,2808,61
0,6,28
1,2,3
0,0,0
16,2813,78
0,3,13
1,2,3
0,0,0
16,2810,76
0,6,15
1,2,3
0,0,0
16,2813,87
0,3,4
1,2,3
0,0,0
16,2813,87
0,3,4
1,2,3
0,0,0
16,2816,91
0,0,0
1,2,3
0,0,0
16,2816,91
0,0,0
1,2,3
14,5,0
0,2501,56
0,0,22
1,2,3
1,1,1
13,2498,51
0,7,26
1,2,3
0,0,0
14,2503,65
0,3,13
1,2,3
0,0,0
14,2499,63
0,7,15
1,2,3
0,0,0
14,2502,74
0,4,4
1,2,3
0,0,0
14,2500,71
0,6,7
1,2,3
0,0,0
14,2505,78
0,1,0
1,2,3
0,0,0
14,2504,76
0,2,2
1,2,3
12,6,0
0,2190,50
0,0,15
1,2,3
0,0,0
12,2190,46
0,6,19
1,2,3
0,0,0
12,2194,56
0,2,9
1,2,3
0,0,0
12,2191,54
0,5,11
1,2,3
0,0,0
12,2194,65
0,2,0
1,2,3
0,0,0
12,2193,62
0,3,3
1,2,3
0,0,0
12,2195,65
0,1,0
1,2,3
0,0,0
12,2194,63
0,2,2
1,2,3
10,9,0
0,1874,43
0,0,13
1,2,3
0,0,0
10,1876,40
0,7,16
1,2,3
0,0,0
10,1881,46
0,2,10
1,2,3
0,0,0
10,1878,45
0,5,11
1,2,3
0,0,0
10,1881,56
0,2,0
1,2,3
0,0,0
10,1880,53
0,3,3
1,2,3
0,0,0
10,1881,54
0,2,2
1,2,3
0,0,0
10,1881,52
0,2,4
1,2,3
9,8,0
0,1556,40
0,0,11
1,2,3
0,0,0
9,1556,37
0,8,14
1,2,3
0,0,0
9,1562,42
0,2,9
1,2,3
0,0,0
9,1559,40
0,5,11
1,2,3
0,0,0
9,1563,48
0,1,3
1,2,3
0,0,0
9,1562,47
0,2,4
1,2,3
0,0,0
9,1562,47
0,2,4
1,2,3
0,0,0
9,1562,47
0,2,4
1,2,3
8,6,0
0,1243,33
0,0,9
