1,2,3
28,15,1
0,5940,113
0,0,75
1,2,3
2,2,1
26,5933,96
0,20,92
1,2,3
0,0,0
28,5950,158
0,5,31
1,2,3
0,0,0
28,5942,153
0,13,36
1,2,3
0,0,0
28,5951,172
0,4,17
1,2,3
0,0,0
28,5948,170
0,7,19
1,2,3
0,0,0
28,5950,172
0,5,17
1,2,3
0,0,0
28,5948,169
0,7,20
1,2,3
26,16,1
0,5627,106
0,0,71
1,2,3
2,2,1
24,5621,91
0,20,86
1,2,3
0,0,0
26,5639,153
0,4,25
1,2,3
0,0,0
26,5636,149
0,7,29
1,2,3
0,0,0
26,5640,162
0,3,16
1,2,3
0,0,0
26,5635,158
0,8,20
1,2,3
0,0,0
26,5638,164
0,5,14
1,2,3
0,0,0
26,5638,161
0,5,17
1,2,3
24,15,1
0,5316,102
0,0,64
1,2,3
2,2,1
22,5311,87
0,18,79
1,2,3
0,0,0
24,5329,144
0,2,23
1,2,3
0,0,0
24,5324,139
0,7,28
1,2,3
0,0,0
24,5329,154
0,2,13
1,2,3
0,0,0
24,5322,148
0,9,19
1,2,3
0,0,0
24,5329,159
0,2,8
1,2,3
0,0,0
24,5326,156
0,5,11
1,2,3
24,16,0
0,5002,92
0,0,63
1,2,3
1,1,0
23,5000,81
0,17,74
1,2,3
0,0,0
24,5015,133
0,3,22
1,2,3
0,0,0
24,5012,128
0,6,27
1,2,3
0,0,0
24,5016,145
0,2,10
1,2,3
0,0,0
24,5009,139
0,9,16
1,2,3
0,0,0
24,5016,148
0,2,7
1,2,3
0,0,0
24,5013,146
0,5,9
1,2,3
23,15,0
0,4688,91
0,0,55
1,2,3
0,0,0
23,4685,80
0,18,66
1,2,3
0,0,0
23,4701,127
0,2,19
1,2,3
0,0,0
23,4696,121
0,7,25
1,2,3
0,0,0
23,4701,141
0,2,5
1,2,3
0,0,0
23,4699,137
0,4,9
1,2,3
0,0,0
23,4702,144
0,1,2
1,2,3
0,0,0
23,4699,142
0,4,4
1,2,3
22,15,0
0,4373,83
0,0,54
1,2,3
0,0,0
22,4371,71
0,17,66
1,2,3
0,0,0
22,4386,116
0,2,21
1,2,3
0,0,0
22,4380,110
0,8,27
1,2,3
0,0,0
22,4386,129
0,2,8
1,2,3
0,0,0
22,4383,128
0,5,9
1,2,3
0,0,0
22,4385,133
0,3,4
1,2,3
0,0,0
22,4385,133
0,3,4
1,2,3
21,15,0
0,4059,77
0,0,51
1,2,3
0,0,0
21,4060,68
0,14,60
1,2,3
0,0,0
21,4073,107
0,1,21
1,2,3
0,0,0
21,4066,104
0,8,24
1,2,3
0,0,0
21,4071,121
0,3,7
1,2,3
0,0,0
21,4069,121
0,5,7
1,2,3
0,0,0
21,4072,125
0,2,3
1,2,3
0,0,0
21,4072,124
0,2,4
1,2,3
19,13,0
0,3747,77
0,0,42
1,2,3
0,0,0
19,3748,69
0,12,50
1,2,3
0,0,0
19,3760,108
0,0,11
1,2,3
0,0,0
19,3756,106
0,4,13
1,2,3
0,0,0
19,3758,116
0,2,3
1,2,3
0,0,0
19,3757,114
0,3,5
1,2,3
0,0,0
19,3758,115
0,2,4
1,2,3
0,0,0
19,3758,114
0,2,5
1,2,3
15,8,0
0,3440,71
0,0,39
1,2,3
0,0,0
15,3436,66
0,12,44
1,2,3
0,0,0
15,3447,102
0,1,8
1,2,3
0,0,0
15,3444,98
0,4,12
1,2,3
0,0,0
15,3446,107
0,2,3
1,2,3
0,0,0
15,3445,105
0,3,5
1,2,3
0,0,0
15,3446,105
0,2,5
1,2,3
0,0,0
15,3445,105
0,3,5
1,2,3
14,8,0
0,3124,67
0,0,35
1,2,3
0,0,0
14,3121,61
0,11,41
1,2,3
0,0,0
14,3132,94
0,0,8
1,2,3
0,0,0
14,3128,90
0,4,12
1,2,3
0,0,0
14,3130,99
0,2,3
1,2,3
0,0,0
14,3128,97
0,4,5
1,2,3
0,0,0
14,3130,97
0,2,5
1,2,3
0,0,0
14,3129,97
0,3,5
1,2,3
13,7,0
0,2811,59
0,0,33
1,2,3
0,0,0
13,2806,54
0,12,38
1,2,3
0,0,0
13,2817,84
0,1,8
1,2,3
0,0,0
13,2812,79
0,6,13
1,2,3
0,0,0
13,2815,88
0,3,4
1,2,3
0,0,0
13,2814,87
0,4,5
1,2,3
0,0,0
13,2815,87
0,3,5
1,2,3
0,0,0
13,2815,87
0,3,5
1,2,3
12,7,0
0,2495,54
0,0,30
1,2,3
0,2,0
12,2489,50
0,11,34
1,2,3
0,0,0
12,2501,79
0,1,5
1,2,3
0,0,0
12,2496,73
0,6,11
1,2,3
0,0,0
12,2499,80
0,3,4
1,2,3
0,0,0
12,2499,79
0,3,5
1,2,3
0,0,0
12,2499,79
0,3,5
1,2,3
0,0,0
12,2499,79
0,3,5
1,2,3
11,5,0
0,2185,52
0,0,20
1,2,3
1,2,0
10,2180,50
0,8,22
1,2,3
0,0,0
11,2188,67
0,2,5
1,2,3
0,0,0
11,2187,63
0,3,9
1,2,3
0,0,0
11,2189,68
0,1,4
1,2,3
0,0,0
11,2188,68
0,2,4
1,2,3
0,0,0
11,2190,72
0,0,0
1,2,3
0,0,0
11,2190,72
0,0,0
1,2,3
7,3,0
0,1876,46
0,0,17
1,2,3
1,0,0
6,1870,44
0,9,19
1,2,3
0,0,0
7,1878,61
0,1,2
1,2,3
0,0,0
7,1876,57
0,3,6
1,2,3
0,0,0
7,1878,59
0,1,4
1,2,3
0,0,0
7,1877,59
0,2,4
1,2,3
0,0,0
7,1879,63
0,0,0
1,2,3
0,0,0
7,1879,63
0,0,0
1,2,3
6,3,0
0,1563,38
0,0,14
1,2,3
1,1,0
5,1559,36
0,6,16
1,2,3
0,0,0
6,1565,51
0,1,1
1,2,3
0,0,0
6,1564,46
0,2,6
1,2,3
0,0,0
6,1566,52
0,0,0
1,2,3
0,0,0
6,1566,52
0,0,0
1,2,3
0,0,0
6,1566,52
0,0,0
1,2,3
0,0,0
6,1566,52
0,0,0
1,2,3
4,1,0
0,1255,29
0,0,10
1,2,3
1,1,0
3,1249,28
0,6,11
1,2,3
0,0,0
4,1255,38
0,1,1
1,2,3
0,0,0
4,1254,33
0,2,6
1,2,3
0,0,0
4,1256,39
0,0,0
1,2,3
0,0,0
4,1256,39
0,0,0
1,2,3
0,0,0
4,1256,39
0,0,0
1,2,3
0,0,0
4,1256,39
0,0,0
1,2,3
4,2,0
0,938,24
0,0,6
1,2,3
1,0,0
3,933,21
0,7,9
1,2,3
0,1,0
4,937,26
0,2,4
1,2,3
0,0,0
4,936,24
0,4,6
1,2,3
0,0,0
4,940,30
0,0,0
1,2,3
0,0,0
4,939,30
0,1,0
1,2,3
0,0,0
4,939,30
0,1,0
1,2,3
0,0,0
4,939,30
0,1,0
1,2,3
2,0,0
0,624,19
0,0,4
1,2,3
1,0,0
1,618,18
0,6,5
1,2,3
0,0,0
2,624,23
0,0,0
1,2,3
0,0,0
2,622,23
0,2,0
1,2,3
0,0,0
2,624,23
0,0,0
1,2,3
0,0,0
2,623,22
0,1,1
1,2,3
0,0,0
2,624,23
0,0,0
1,2,3
0,0,0
2,624,23
0,0,0
1,2,3
2,2,0
0,302,16
0,0,2
1,2,3
0,0,0
2,302,16
0,2,2
1,2,3
0,0,0
2,304,18
0,0,0
1,2,3
0,0,0
2,301,18
0,3,0
