1,2,3
30,17,2
0,5936,115
0,0,72
1,2,3
3,1,2
27,5935,100
0,17,87
1,2,3
0,0,0
30,5949,158
0,4,31
1,2,3
0,0,0
30,5939,154
0,14,35
1,2,3
0,0,0
30,5948,170
0,5,19
1,2,3
0,0,0
30,5945,169
0,8,20
1,2,3
0,0,0
30,5946,170
0,7,19
1,2,3
0,0,0
30,5942,168
0,11,21
1,2,3
28,14,2
0,5624,110
0,0,69
1,2,3
3,0,2
25,5625,96
0,13,83
1,2,3
0,0,0
28,5635,152
0,3,29
1,2,3
0,0,0
28,5624,147
0,14,34
1,2,3
0,0,0
28,5632,163
0,6,18
1,2,3
0,0,0
28,5630,161
0,8,20
1,2,3
0,0,0
28,5630,162
0,8,19
1,2,3
0,0,0
28,5625,161
0,13,20
1,2,3
26,17,2
0,5307,106
0,0,64
1,2,3
3,0,2
23,5309,94
0,15,76
1,2,3
0,0,0
26,5321,147
0,3,25
1,2,3
0,0,0
26,5311,140
0,13,32
1,2,3
0,0,0
26,5318,154
0,6,18
1,2,3
0,0,0
26,5315,150
0,9,22
1,2,3
0,0,0
26,5316,153
0,8,19
1,2,3
0,0,0
26,5312,152
0,12,20
1,2,3
25,17,2
0,4992,103
0,0,58
1,2,3
3,0,2
22,4997,94
0,12,67
1,2,3
0,0,0
25,5007,138
0,2,25
1,2,3
0,0,0
25,4997,132
0,12,31
1,2,3
0,0,0
25,5004,145
0,5,18
1,2,3
0,0,0
25,5000,142
0,9,21
1,2,3
0,0,0
25,5000,143
0,9,20
1,2,3
0,0,0
25,4999,143
0,10,20
1,2,3
23,17,2
0,4673,100
0,0,57
1,2,3
4,0,2
19,4678,91
0,12,66
1,2,3
0,0,0
23,4688,135
0,2,24
1,2,3
0,0,0
23,4678,127
0,12,32
1,2,3
0,0,0
23,4685,141
0,5,18
1,2,3
0,0,0
23,4679,138
0,11,21
1,2,3
0,0,0
23,4681,139
0,9,20
1,2,3
0,0,0
23,4680,139
0,10,20
1,2,3
21,15,2
0,4360,99
0,0,50
1,2,3
3,0,2
18,4366,88
0,9,61
1,2,3
0,0,0
21,4373,128
0,2,23
1,2,3
0,0,0
21,4366,117
0,9,34
1,2,3
0,0,0
21,4371,135
0,4,16
1,2,3
0,0,0
21,4367,130
0,8,21
1,2,3
0,0,0
21,4368,134
0,7,17
1,2,3
0,0,0
21,4364,133
0,11,18
1,2,3
20,17,2
0,4045,92
0,0,47
1,2,3
3,0,2
17,4054,82
0,8,57
1,2,3
0,0,0
20,4061,123
0,1,18
1,2,3
0,0,0
20,4056,115
0,6,26
1,2,3
0,0,0
20,4059,126
0,3,15
1,2,3
0,0,0
20,4054,120
0,8,21
1,2,3
0,0,0
20,4054,131
0,8,10
1,2,3
0,0,0
20,4052,129
0,10,12
1,2,3
18,16,2
0,3728,91
0,0,43
1,2,3
3,0,2
15,3735,81
0,9,53
1,2,3
0,0,0
18,3744,118
0,0,18
1,2,3
0,0,0
18,3738,111
0,6,25
1,2,3
0,0,0
18,3740,123
0,4,13
1,2,3
0,0,0
18,3737,120
0,7,16
1,2,3
0,0,0
18,3738,125
0,6,11
1,2,3
0,0,0
18,3736,124
0,8,12
1,2,3
17,16,2
0,3417,84
0,0,37
1,2,3
3,1,2
14,3423,76
0,9,45
1,2,3
0,0,0
17,3433,103
0,0,20
1,2,3
0,0,0
17,3424,100
0,9,23
1,2,3
0,0,0
17,3430,110
0,3,13
1,2,3
0,0,0
17,3427,108
0,6,15
1,2,3
0,0,0
17,3427,112
0,6,11
1,2,3
0,0,0
17,3425,111
0,8,12
1,2,3
15,16,2
0,3104,76
0,0,35
1,2,3
3,2,2
12,3110,72
0,8,39
1,2,3
0,0,0
15,3120,100
0,0,13
1,2,3
0,0,0
15,3115,100
0,5,13
1,2,3
0,0,0
15,3117,108
0,3,5
1,2,3
0,0,0
15,3117,108
0,3,5
1,2,3
0,0,0
15,3117,108
0,3,5
1,2,3
0,0,0
15,3115,108
0,5,5
1,2,3
12,12,0
0,2800,71
0,0,28
1,2,3
1,1,0
11,2809,70
0,2,29
1,2,3
0,0,0
12,2811,91
0,1,8
1,2,3
0,0,0
12,2810,91
0,2,8
1,2,3
0,0,0
12,2810,94
0,2,5
1,2,3
0,0,0
12,2810,94
0,2,5
1,2,3
0,0,0
12,2810,94
0,2,5
1,2,3
0,0,0
12,2808,94
0,4,5
1,2,3
12,12,0
0,2491,62
0,0,21
1,2,3
