3,4,5,6,7,8,9
25,5,6,3,0,0,0
0,207,53,63,9,0,0
0,0,1977,506,101,13,1
0,0,0,2114,303,64,3
0,0,0,0,614,28,1
0,0,0,0,0,76,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
16,4,7,4,0,0,0
3,110,54,57,21,2,0
3,45,1614,361,120,25,2
2,42,305,2120,201,54,3
1,11,55,135,678,18,0
0,0,1,9,7,82,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
6,3,1,3,1,1,0
3,62,28,19,11,0,0
9,66,1653,606,119,22,0
6,65,287,1922,364,66,4
1,15,63,124,520,35,1
0,1,4,12,12,57,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,1,1,1,0,0,0
3,49,23,21,7,0,0
14,93,1468,550,152,20,0
5,53,487,1948,372,78,5
2,15,53,158,491,42,0
0,1,4,8,5,41,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,1,0,0,0,0,0
2,46,23,21,8,0,0
10,89,1515,679,172,26,0
12,63,423,1822,383,78,5
1,13,73,157,460,42,0
0,0,2,7,4,35,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
1,25,15,13,4,2,0
12,110,1381,601,158,34,0
11,63,559,1909,403,77,5
1,14,78,157,460,34,0
0,0,3,6,2,34,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
1,22,10,11,4,0,0
11,112,1415,687,162,30,0
12,67,544,1827,450,90,5
1,11,62,156,407,32,0
0,0,5,5,4,29,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
1,22,10,8,4,0,0
10,116,1310,654,164,35,1
14,64,642,1859,483,92,3
0,10,69,162,373,30,1
0,0,5,3,3,24,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
25,5,6,3,1,0,0
0,195,51,56,7,0,0
0,0,1869,499,101,13,1
0,0,0,1992,298,61,3
0,0,0,0,567,26,1
0,0,0,0,0,67,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
17,4,8,5,1,1,0
3,102,42,46,18,1,0
3,44,1522,341,117,25,2
2,39,300,2014,203,52,3
0,10,52,136,629,15,0
0,1,2,8,6,73,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
6,3,1,3,2,0,0
3,57,23,18,10,0,0
10,64,1564,579,104,22,0
6,59,274,1822,358,59,4
0,16,61,118,489,32,1
