1,2,3
28,16,2
0,5941,108
0,0,77
1,2,3
3,2,2
25,5937,94
0,18,91
1,2,3
0,0,0
28,5952,158
0,5,29
1,2,3
0,0,0
28,5943,155
0,14,32
1,2,3
0,0,0
28,5951,169
0,6,18
1,2,3
0,0,0
28,5949,167
0,8,20
1,2,3
0,0,0
28,5951,171
0,6,16
1,2,3
0,0,0
28,5948,167
0,9,20
1,2,3
28,16,2
0,5624,109
0,0,68
1,2,3
3,2,2
25,5618,96
0,20,81
1,2,3
0,0,0
28,5636,154
0,4,25
1,2,3
0,0,0
28,5629,149
0,11,30
1,2,3
0,0,0
28,5635,159
0,5,20
1,2,3
0,0,0
28,5632,158
0,8,21
1,2,3
0,0,0
28,5634,161
0,6,18
1,2,3
0,0,0
28,5630,159
0,10,20
1,2,3
27,15,2
0,5311,108
0,0,59
1,2,3
3,2,2
24,5308,95
0,16,72
1,2,3
0,0,0
27,5324,146
0,2,23
1,2,3
0,0,0
27,5316,143
0,10,26
1,2,3
0,0,0
27,5322,151
0,4,18
1,2,3
0,0,0
27,5318,149
0,8,20
1,2,3
0,0,0
27,5321,152
0,5,17
1,2,3
0,0,0
27,5317,150
0,9,19
1,2,3
24,13,1
0,5001,103
0,0,55
1,2,3
2,1,1
22,4999,91
0,14,67
1,2,3
0,0,0
24,5012,136
0,2,23
1,2,3
0,0,0
24,5005,136
0,9,23
1,2,3
0,0,0
24,5010,141
0,4,18
1,2,3
0,0,0
24,5007,139
0,7,20
1,2,3
0,0,0
24,5009,143
0,5,16
1,2,3
0,0,0
24,5005,140
0,9,19
1,2,3
22,14,0
0,4687,99
0,0,50
1,2,3
1,0,0
21,4690,89
0,11,60
1,2,3
0,0,0
22,4700,126
0,1,23
1,2,3
0,0,0
22,4694,127
0,7,22
1,2,3
0,0,0
22,4698,130
0,3,19
1,2,3
0,0,0
22,4696,127
0,5,22
1,2,3
0,0,0
22,4697,135
0,4,14
1,2,3
0,0,0
22,4693,133
0,8,16
1,2,3
20,15,1
0,4377,93
0,0,41
1,2,3
0,0,1
20,4382,84
0,10,50
1,2,3
0,0,0
20,4391,114
0,1,21
1,2,3
0,0,0
20,4384,111
0,8,24
1,2,3
0,0,0
20,4389,117
0,3,18
1,2,3
0,0,0
20,4385,115
0,7,20
1,2,3
0,0,0
20,4386,122
0,6,13
1,2,3
0,0,0
20,4382,120
0,10,15
1,2,3
20,15,1
0,4060,91
0,0,36
1,2,3
0,0,1
20,4065,82
0,10,45
1,2,3
0,0,0
20,4074,110
0,1,18
1,2,3
0,0,0
20,4067,107
0,8,21
1,2,3
0,0,0
20,4072,110
0,3,18
1,2,3
0,0,0
20,4067,108
0,8,20
1,2,3
0,0,0
20,4069,115
0,6,13
1,2,3
0,0,0
20,4064,113
0,11,15
1,2,3
18,14,1
0,3746,83
0,0,36
1,2,3
0,0,1
18,3751,78
0,9,41
1,2,3
0,0,0
18,3759,102
0,1,18
1,2,3
0,0,0
18,3752,99
0,8,21
1,2,3
0,0,0
18,3758,102
0,2,18
1,2,3
0,0,0
18,3753,100
0,7,20
1,2,3
0,0,0
18,3755,107
0,5,13
1,2,3
0,0,0
18,3751,106
0,9,14
1,2,3
17,12,1
0,3432,80
0,0,31
1,2,3
0,0,1
17,3435,75
0,9,36
1,2,3
0,0,0
17,3443,94
0,1,18
1,2,3
0,0,0
17,3438,92
0,6,20
1,2,3
0,0,0
17,3443,98
0,1,14
1,2,3
0,0,0
17,3440,97
0,4,15
1,2,3
0,0,0
17,3442,104
0,2,8
1,2,3
0,0,0
17,3441,103
0,3,9
1,2,3
15,11,1
0,3126,72
0,0,23
1,2,3
1,0,1
14,3130,66
0,7,29
1,2,3
0,0,0
15,3136,88
0,1,8
1,2,3
0,0,0
15,3133,85
0,4,11
1,2,3
0,0,0
15,3137,96
0,0,0
1,2,3
0,0,0
15,3136,96
0,1,0
1,2,3
0,0,0
15,3137,96
0,0,0
1,2,3
0,0,0
15,3137,95
0,0,1
1,2,3
12,8,1
0,2817,64
0,0,21
1,2,3
1,0,1
11,2820,61
0,5,24
1,2,3
0,0,0
12,2825,78
0,0,8
1,2,3
0,0,0
12,2823,75
0,2,11
1,2,3
0,0,0
12,2825,86
0,0,0
1,2,3
0,0,0
12,2824,86
0,1,0
1,2,3
0,0,0
12,2825,86
0,0,0
1,2,3
0,0,0
12,2825,85
0,0,1
1,2,3
10,7,0
0,2504,60
0,0,17
1,2,3
0,0,0
10,2508,57
0,3,20
1,2,3
0,0,0
10,2511,73
0,0,4
1,2,3
0,0,0
10,2509,71
0,2,6
1,2,3
0,0,0
10,2511,77
0,0,0
1,2,3
0,0,0
10,2510,77
0,1,0
1,2,3
0,0,0
10,2511,77
0,0,0
1,2,3
0,0,0
10,2511,76
0,0,1
1,2,3
9,7,0
0,2189,54
0,0,14
1,2,3
0,0,0
9,2193,51
0,3,17
1,2,3
0,0,0
9,2196,64
0,0,4
1,2,3
0,0,0
9,2193,62
0,3,6
1,2,3
0,0,0
9,2196,68
0,0,0
1,2,3
0,0,0
9,2195,68
