1,2,3
30,16,2
0,5936,114
0,0,74
1,2,3
3,2,2
27,5931,96
0,19,92
1,2,3
0,0,0
30,5949,158
0,3,32
1,2,3
0,0,0
30,5939,154
0,13,36
1,2,3
0,0,0
30,5947,172
0,5,18
1,2,3
0,0,0
30,5947,171
0,5,19
1,2,3
0,0,0
30,5948,173
0,4,17
1,2,3
0,0,0
30,5945,171
0,7,19
1,2,3
29,16,2
0,5623,111
0,0,66
1,2,3
3,2,2
26,5618,93
0,19,84
1,2,3
0,0,0
29,5634,149
0,5,30
1,2,3
0,0,0
29,5630,145
0,9,34
1,2,3
0,0,0
29,5635,162
0,4,17
1,2,3
0,0,0
29,5635,161
0,4,18
1,2,3
0,0,0
29,5635,163
0,4,16
1,2,3
0,0,0
29,5633,161
0,6,18
1,2,3
27,15,2
0,5310,107
0,0,61
1,2,3
2,1,2
25,5304,91
0,20,77
1,2,3
0,0,0
27,5320,146
0,5,24
1,2,3
0,0,0
27,5316,141
0,9,29
1,2,3
0,0,0
27,5321,156
0,4,14
1,2,3
0,0,0
27,5321,155
0,4,15
1,2,3
0,0,0
27,5321,157
0,4,13
1,2,3
0,0,0
27,5319,155
0,6,15
1,2,3
27,14,2
0,4990,106
0,0,58
1,2,3
2,1,2
25,4984,89
0,19,75
1,2,3
0,0,0
27,4998,142
0,6,24
1,2,3
0,0,0
27,4996,137
0,8,29
1,2,3
0,0,0
27,5000,153
0,4,13
1,2,3
0,0,0
27,4999,152
0,5,14
1,2,3
0,0,0
27,5000,154
0,4,12
1,2,3
0,0,0
27,4997,152
0,7,14
1,2,3
25,11,2
0,4680,100
0,0,54
1,2,3
2,1,2
23,4672,86
0,18,68
1,2,3
0,0,0
25,4686,131
0,5,25
1,2,3
0,0,0
25,4684,125
0,7,31
1,2,3
0,0,0
25,4688,143
0,3,13
1,2,3
0,0,0
25,4686,140
0,5,16
1,2,3
0,0,0
25,4687,142
0,4,14
1,2,3
0,0,0
25,4680,141
0,11,15
1,2,3
23,9,2
0,4372,91
0,0,50
1,2,3
2,1,2
21,4364,79
0,16,62
1,2,3
0,0,0
23,4379,123
0,2,20
1,2,3
0,0,0
23,4376,120
0,5,23
1,2,3
0,0,0
23,4378,133
0,3,10
1,2,3
0,0,0
23,4377,131
0,4,12
1,2,3
0,0,0
23,4379,138
0,2,5
1,2,3
0,0,0
23,4375,137
0,6,6
1,2,3
21,8,2
0,4061,84
0,0,47
1,2,3
2,1,2
19,4052,75
0,16,56
1,2,3
0,0,0
21,4068,117
0,1,16
1,2,3
0,0,0
21,4063,114
0,6,19
1,2,3
0,0,0
21,4067,127
0,2,6
1,2,3
0,0,0
21,4065,125
0,4,8
1,2,3
0,0,0
21,4066,128
0,3,5
1,2,3
0,0,0
21,4062,127
0,7,6
1,2,3
19,10,1
0,3747,80
0,0,41
1,2,3
1,1,1
18,3741,75
0,15,46
1,2,3
0,0,0
19,3756,105
0,1,17
1,2,3
0,0,0
19,3753,103
0,4,19
1,2,3
0,0,0
19,3755,116
0,2,6
1,2,3
0,0,0
19,3752,114
0,5,8
1,2,3
0,0,0
19,3753,117
0,4,5
1,2,3
0,0,0
19,3750,116
0,7,6
1,2,3
18,8,0
0,3440,73
0,0,34
1,2,3
0,0,0
18,3435,69
0,13,38
1,2,3
0,0,0
18,3447,93
0,1,14
1,2,3
0,0,0
18,3445,91
0,3,16
1,2,3
0,0,0
18,3446,101
0,2,6
1,2,3
0,0,0
18,3443,99
0,5,8
1,2,3
0,0,0
18,3444,101
0,4,6
1,2,3
0,0,0
18,3439,101
0,9,6
1,2,3
17,5,0
0,3131,68
0,0,27
1,2,3
0,0,0
17,3123,64
0,13,31
1,2,3
0,0,0
17,3135,83
0,1,12
1,2,3
0,0,0
17,3134,81
0,2,14
1,2,3
0,0,0
17,3134,90
0,2,5
1,2,3
0,0,0
17,3132,89
0,4,6
1,2,3
0,0,0
17,3136,94
0,0,1
1,2,3
0,0,0
17,3136,94
0,0,1
1,2,3
15,5,0
0,2815,66
0,0,22
1,2,3
0,0,0
15,2811,60
0,9,28
1,2,3
0,0,0
15,2819,78
0,1,10
1,2,3
0,0,0
15,2817,78
0,3,10
1,2,3
0,0,0
15,2820,87
0,0,1
1,2,3
0,0,0
15,2820,86
0,0,2
1,2,3
0,0,0
15,2820,87
0,0,1
1,2,3
0,0,0
15,2820,87
0,0,1
1,2,3
14,5,0
0,2503,60
0,0,16
1,2,3
0,0,0
14,2501,54
0,7,22
1,2,3
0,0,0
14,2508,69
0,0,7
1,2,3
0,0,0
14,2506,69
0,2,7
1,2,3
0,0,0
14,2508,75
0,0,1
1,2,3
0,0,0
14,2507,72
0,1,4
1,2,3
0,0,0
14,2508,75
0,0,1
1,2,3
0,0,0
14,2508,75
0,0,1
1,2,3
11,2,0
0,2194,51
0,0,15
1,2,3
0,0,0
11,2191,47
0,5,19
1,2,3
0,0,0
11,2196,63
0,0,3
1,2,3
0,0,0
11,2193,61
0,3,5
1,2,3
0,0,0
11,2195,66
0,1,0
1,2,3
0,0,0
11,2195,66
0,1,0
1,2,3
0,0,0
11,2196,66
