3,4,5,6,7,8,9
29,8,9,2,2,0,0
0,197,48,56,9,1,0
0,0,1985,500,98,14,2
0,0,0,2129,307,60,1
0,0,0,0,603,29,1
0,0,0,0,0,82,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
21,8,8,5,2,0,0
2,96,46,57,20,3,0
4,46,1629,354,120,27,2
1,43,307,2133,192,49,2
1,12,50,125,678,19,0
0,0,2,13,7,88,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
9,3,3,2,3,1,0
3,60,24,20,11,1,0
9,66,1670,605,121,21,0
7,60,278,1929,350,68,3
1,15,62,116,521,32,1
0,1,5,15,13,63,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
3,1,1,0,0,0,0
5,43,21,17,5,0,0
12,89,1483,533,147,22,1
6,55,474,1981,358,89,3
3,16,59,147,502,36,0
0,1,4,9,7,39,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,1,0,0,0,0,0
4,47,20,22,5,0,0
11,83,1525,667,165,26,0
12,61,416,1836,375,80,4
2,13,77,152,470,42,0
0,0,4,10,4,38,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,1,0,0,0,0,0
2,27,15,12,5,2,0
14,106,1380,583,145,33,0
10,57,560,1932,398,79,4
2,14,82,154,469,39,0
0,0,5,6,2,33,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,0,0,0,0,0,0
2,19,9,8,4,0,0
12,108,1415,658,150,28,0
12,66,531,1863,440,93,4
2,12,82,153,421,38,0
0,0,5,5,4,27,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
1,0,0,0,0,0,0
1,18,10,6,4,0,0
12,115,1310,639,168,32,0
15,62,640,1877,459,95,3
0,10,77,161,387,36,1
0,0,5,4,1,23,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
27,8,9,2,2,0,0
0,189,44,56,11,1,0
0,0,1871,476,96,12,2
0,0,0,2019,292,59,1
0,0,0,0,566,27,1
0,0,0,0,0,76,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
19,8,11,3,3,0,0
2,97,45,55,21,3,0
4,41,1524,337,124,25,2
1,41,296,2025,181,49,2
1,10,46,119,630,16,0
0,0,2,14,8,82,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
8,2,2,1,3,0,0
3,57,24,19,11,3,0
10,60,1572,578,116,21,0
5,63,268,1824,345,65,3
1,14,54,117,480,28,1
0,1,4,14,12,58,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
5,1,1,0,0,0,0
5,40,22,15,6,0,0
10,87,1396,523,138,23,1
5,53,446,1857,339,86,3
2,15,55,149,477,30,0
0,1,4,9,7,36,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
3,1,1,0,0,0,0
4,46,23,19,6,2,0
10,80,1422,646,157,27,0
8,57,405,1735,358,76,4
2,13,69,143,443,36,0
0,0,4,10,3,34,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
2,2,1,0,0,0,0
2,29,11,12,6,0,0
12,100,1293,563,136,31,0
9,53,537,1820,391,84,4
2,13,78,153,432,29,0
0,0,4,5,2,31,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
2,0,0,0,0,0,0
2,20,8,9,3,0,0
11,101,1309,621,142,28,0
10,65,531,1767,425,89,4
2,11,72,149,393,32,0
0,0,4,7,4,26,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
2,0,0,0,0,0,0
1,19,11,3,3,0,0
11,110,1223,609,161,28,0
13,58,617,1779,442,96,3
0,10,69,156,360,27,1
0,0,4,6,1,24,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
25,6,10,2,4,0,0
0,179,42,51,10,1,0
0,0,1770,461,95,12,2
0,0,0,1891,277,58,0
0,0,0,0,524,26,2
0,0,0,0,0,74,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
15,5,10,3,4,0,0
2,91,42,50,17,3,0
6,39,1440,321,128,25,2
1,40,288,1900,171,48,1
1,10,41,117,582,16,1
0,0,1,14,8,79,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
6,1,2,1,3,0,0
3,55,20,21,9,2,0
10,57,1484,552,109,22,0
5,57,259,1707,321,64,3
1,14,54,110,456,26,1
0,1,3,14,12,57,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
5,1,1,0,0,0,0
4,44,18,14,5,0,0
13,76,1338,498,133,26,1
3,48,401,1748,325,86,3
0,15,60,137,438,28,0
0,1,4,8,9,31,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
