1,2,3
28,0,0
0,5951,0
0,0,193
1,2,3
28,0,0
0,5638,0
0,0,181
1,2,3
27,0,0
0,5324,0
0,0,171
1,2,3
27,0,0
0,5009,0
0,0,161
1,2,3
23,0,0
0,4701,0
0,0,148
1,2,3
20,0,0
0,4388,0
0,0,139
1,2,3
19,0,0
0,4076,0
0,0,128
1,2,3
18,0,0
0,3765,0
0,0,115
1,2,3
17,0,0
0,3451,0
0,0,105
1,2,3
15,0,0
0,3136,0
0,0,97
1,2,3
12,0,0
0,2823,0
0,0,88
1,2,3
11,0,0
0,2510,0
0,0,77
1,2,3
8,0,0
0,2196,0
0,0,69
1,2,3
5,0,0
0,1883,0
0,0,61
1,2,3
0,0,0
4,1565,0
0,0,55
1,2,3
0,0,0
4,1249,0
0,0,46
1,2,3
0,0,0
3,935,0
0,0,36
1,2,3
0,0,0
2,621,0
0,0,26
1,2,3
0,0,0
1,307,0
0,0,16
