1,2,3
28,0,0
0,5954,0
0,0,190
1,2,3
27,0,0
0,5635,0
0,0,185
1,2,3
24,0,0
0,5322,0
0,0,176
1,2,3
24,0,0
0,5011,0
0,0,162
1,2,3
24,0,0
0,4694,0
0,0,154
1,2,3
23,0,0
0,4379,0
0,0,145
1,2,3
22,0,0
0,4067,0
0,0,134
1,2,3
22,0,0
0,3754,0
0,0,122
1,2,3
19,0,0
0,3440,0
0,0,114
1,2,3
12,0,0
6,3129,0
0,0,101
1,2,3
16,0,0
0,2814,0
0,0,93
1,2,3
15,0,0
0,2494,0
0,0,89
1,2,3
4,4,0
9,2180,0
0,0,76
1,2,3
0,0,0
9,1873,0
0,0,67
1,2,3
0,0,0
7,1560,0
0,0,57
1,2,3
5,0,0
0,1249,0
0,0,45
1,2,3
0,0,0
4,937,0
0,0,33
1,2,3
0,0,0
3,623,0
0,0,23
1,2,3
0,0,0
1,310,0
0,0,13
