1,2,3
28,17,2
0,5944,121
0,0,60
1,2,3
3,2,2
25,5941,104
0,18,77
1,2,3
0,0,0
28,5956,159
0,5,24
1,2,3
0,0,0
28,5950,156
0,11,27
1,2,3
0,0,0
28,5956,167
0,5,16
1,2,3
0,0,0
28,5953,164
0,8,19
1,2,3
0,0,0
28,5956,168
0,5,15
1,2,3
0,0,0
28,5952,164
0,9,19
1,2,3
28,17,2
0,5629,114
0,0,57
1,2,3
3,2,2
25,5623,96
0,21,75
1,2,3
0,0,0
28,5641,150
0,5,23
1,2,3
0,0,0
28,5635,147
0,11,26
1,2,3
0,0,0
28,5642,158
0,4,15
1,2,3
0,0,0
28,5639,155
0,7,18
1,2,3
0,0,0
28,5642,159
0,4,14
1,2,3
0,0,0
28,5638,155
0,8,18
1,2,3
27,16,2
0,5312,110
0,0,55
1,2,3
3,3,2
24,5304,91
0,21,74
1,2,3
0,0,0
27,5324,148
0,4,19
1,2,3
0,0,0
27,5317,145
0,11,22
1,2,3
0,0,0
27,5324,153
0,4,14
1,2,3
0,0,0
27,5321,150
0,7,17
1,2,3
0,0,0
27,5326,158
0,2,9
1,2,3
0,0,0
27,5322,154
0,6,13
1,2,3
27,14,2
0,5002,107
0,0,45
1,2,3
3,3,2
24,4993,89
0,20,63
1,2,3
0,0,0
27,5014,139
0,2,15
1,2,3
0,0,0
27,5008,136
0,8,18
1,2,3
0,0,0
27,5012,141
0,4,13
1,2,3
0,0,0
27,5010,140
0,6,14
1,2,3
0,0,0
27,5015,146
0,1,8
1,2,3
0,0,0
27,5012,145
0,4,9
1,2,3
26,12,2
0,4688,99
0,0,45
1,2,3
3,3,2
23,4679,84
0,18,60
1,2,3
0,0,0
26,4698,131
0,2,15
1,2,3
0,0,0
26,4692,128
0,8,18
1,2,3
0,0,0
26,4696,133
0,4,13
1,2,3
0,0,0
26,4693,132
0,7,14
1,2,3
0,0,0
26,4699,138
0,1,8
1,2,3
0,0,0
26,4695,137
0,5,9
1,2,3
25,14,1
0,4374,95
0,0,38
1,2,3
1,1,1
24,4368,83
0,19,50
1,2,3
0,0,0
25,4385,121
0,3,13
1,2,3
0,0,0
25,4379,115
0,9,19
1,2,3
0,0,0
25,4387,127
0,1,7
1,2,3
0,0,0
25,4384,125
0,4,9
1,2,3
0,0,0
25,4386,128
0,2,6
1,2,3
0,0,0
25,4384,126
0,4,8
1,2,3
22,12,0
0,4064,90
0,0,35
1,2,3
0,0,0
22,4057,78
0,19,47
1,2,3
0,0,0
22,4073,112
0,3,13
1,2,3
0,0,0
22,4066,105
0,10,20
1,2,3
0,0,0
22,4075,118
0,1,7
1,2,3
0,0,0
22,4071,115
0,5,10
1,2,3
0,0,0
22,4074,118
0,2,7
1,2,3
0,0,0
22,4072,117
0,4,8
1,2,3
20,14,0
0,3747,86
0,0,31
1,2,3
0,0,0
20,3745,74
0,16,43
1,2,3
0,0,0
20,3756,100
0,5,17
1,2,3
0,0,0
20,3751,95
0,10,22
1,2,3
0,0,0
20,3759,111
0,2,6
1,2,3
0,0,0
20,3753,108
0,8,9
1,2,3
0,0,0
20,3760,111
0,1,6
1,2,3
0,0,0
20,3757,110
0,4,7
1,2,3
20,11,0
0,3433,79
0,0,30
1,2,3
0,0,0
20,3426,66
0,18,43
1,2,3
0,0,0
20,3437,91
0,7,18
1,2,3
0,0,0
20,3432,86
0,12,23
