1,2,3
28,16,2
0,5942,111
0,0,73
1,2,3
3,2,2
25,5936,96
0,20,88
1,2,3
0,0,0
28,5956,159
0,2,27
1,2,3
0,0,0
28,5944,153
0,14,33
1,2,3
0,0,0
28,5955,169
0,3,17
1,2,3
0,0,0
28,5954,166
0,4,20
1,2,3
0,0,0
28,5954,168
0,4,18
1,2,3
0,0,0
28,5952,167
0,6,19
1,2,3
26,17,2
0,5625,110
0,0,67
1,2,3
3,2,2
23,5618,95
0,22,82
1,2,3
0,0,0
26,5641,156
0,1,23
1,2,3
0,0,0
26,5633,149
0,9,30
1,2,3
0,0,0
26,5640,162
0,2,17
1,2,3
0,0,0
26,5638,159
0,4,20
1,2,3
0,0,0
26,5639,161
0,3,18
1,2,3
0,0,0
26,5637,160
0,5,19
1,2,3
25,16,2
0,5318,106
0,0,55
1,2,3
2,1,2
23,5316,92
0,17,69
1,2,3
0,0,0
25,5333,141
0,1,22
1,2,3
0,0,0
25,5328,136
0,6,27
1,2,3
0,0,0
25,5332,147
0,2,16
1,2,3
0,0,0
25,5331,147
0,3,16
1,2,3
0,0,0
25,5332,147
0,2,16
1,2,3
0,0,0
25,5331,147
0,3,16
1,2,3
24,16,2
0,5000,102
0,0,53
1,2,3
2,1,2
22,4996,87
0,19,68
1,2,3
0,0,0
24,5015,136
0,1,21
1,2,3
0,0,0
24,5009,135
0,7,22
1,2,3
0,0,0
24,5013,141
0,3,16
1,2,3
0,0,0
24,5011,141
0,5,16
1,2,3
0,0,0
24,5014,141
0,2,16
1,2,3
0,0,0
24,5013,141
0,3,16
1,2,3
23,15,2
0,4692,92
0,0,48
1,2,3
2,1,2
21,4688,76
0,18,64
1,2,3
0,0,0
23,4706,127
0,1,15
1,2,3
0,0,0
23,4699,124
0,8,18
1,2,3
0,0,0
23,4706,135
0,1,7
1,2,3
0,0,0
23,4703,135
0,4,7
1,2,3
0,0,0
23,4706,137
0,1,5
1,2,3
0,0,0
23,4704,136
0,3,6
1,2,3
21,12,2
0,4383,88
0,0,41
1,2,3
2,1,2
19,4379,76
0,15,53
1,2,3
0,0,0
21,4394,121
0,1,10
1,2,3
0,0,0
21,4388,120
0,7,11
1,2,3
0,0,0
21,4395,126
0,0,5
1,2,3
0,0,0
21,4392,126
0,3,5
1,2,3
0,0,0
21,4393,126
0,2,5
1,2,3
0,0,0
21,4390,126
0,5,5
1,2,3
18,11,0
0,4073,81
0,0,40
1,2,3
0,0,0
18,4069,72
0,15,49
1,2,3
0,0,0
18,4083,111
0,1,10
1,2,3
0,0,0
18,4078,110
0,6,11
1,2,3
0,0,0
18,4083,116
0,1,5
1,2,3
0,0,0
18,4080,116
0,4,5
1,2,3
0,0,0
18,4081,116
0,3,5
1,2,3
0,0,0
18,4080,116
0,4,5
1,2,3
17,13,0
0,3755,74
0,0,39
1,2,3
0,0,0
17,3753,63
0,15,50
1,2,3
0,0,0
17,3767,103
0,1,10
1,2,3
0,0,0
17,3762,102
0,6,11
1,2,3
0,0,0
17,3767,108
0,1,5
1,2,3
0,0,0
17,3764,108
0,4,5
1,2,3
0,0,0
17,3765,108
0,3,5
1,2,3
0,0,0
17,3764,108
0,4,5
1,2,3
15,12,0
0,3449,66
0,0,31
1,2,3
0,0,0
15,3447,61
0,14,36
1,2,3
0,0,0
