0.0,1.0
339,30
0,171
0.0,1.0
333,19
6,182
0.0,1.0
336,25
3,176
0.0,1.0
331,21
8,180
0.0,1.0
334,25
5,176
0.0,1.0
328,21
11,180
0.0,1.0
329,25
10,176
0.0,1.0
327,21
12,180
0.0,1.0
322,29
0,161
0.0,1.0
316,18
6,172
0.0,1.0
320,25
2,165
0.0,1.0
315,22
7,168
0.0,1.0
318,26
4,164
0.0,1.0
311,23
11,167
0.0,1.0
313,27
9,163
0.0,1.0
310,23
12,167
0.0,1.0
303,27
0,153
0.0,1.0
298,16
5,164
0.0,1.0
301,23
2,157
0.0,1.0
297,20
6,160
0.0,1.0
300,25
3,155
0.0,1.0
292,22
11,158
0.0,1.0
293,25
10,155
0.0,1.0
292,23
11,157
0.0,1.0
286,25
0,144
0.0,1.0
281,15
5,154
0.0,1.0
284,23
2,146
0.0,1.0
280,20
6,149
0.0,1.0
283,23
3,146
0.0,1.0
275,22
11,147
0.0,1.0
279,26
7,143
0.0,1.0
276,24
10,145
0.0,1.0
273,22
0,131
0.0,1.0
269,14
4,139
0.0,1.0
271,19
2,134
0.0,1.0
267,16
6,137
0.0,1.0
270,21
3,132
0.0,1.0
265,18
8,135
0.0,1.0
266,21
7,132
0.0,1.0
265,19
8,134
0.0,1.0
254,23
0,121
0.0,1.0
249,13
5,131
0.0,1.0
251,19
3,125
0.0,1.0
245,16
9,128
0.0,1.0
248,20
6,124
0.0,1.0
245,19
9,125
0.0,1.0
246,20
8,124
0.0,1.0
246,17
8,127
0.0,1.0
240,21
0,108
0.0,1.0
235,12
5,117
0.0,1.0
237,16
3,113
0.0,1.0
233,13
7,116
0.0,1.0
236,17
4,112
0.0,1.0
233,17
7,112
0.0,1.0
235,18
5,111
0.0,1.0
235,16
5,113
0.0,1.0
226,17
0,98
0.0,1.0
221,10
5,105
0.0,1.0
223,14
3,101
0.0,1.0
219,11
7,104
0.0,1.0
222,14
4,101
0.0,1.0
219,14
7,101
0.0,1.0
222,16
4,99
0.0,1.0
221,15
5,100
0.0,1.0
202,17
0,93
0.0,1.0
197,10
5,100
0.0,1.0
199,14
3,96
0.0,1.0
195,11
7,99
0.0,1.0
198,14
4,96
0.0,1.0
195,14
7,96
0.0,1.0
198,16
4,94
0.0,1.0
197,15
5,95
0.0,1.0
184,15
0,85
0.0,1.0
182,11
2,89
0.0,1.0
182,12
2,88
0.0,1.0
180,9
4,91
0.0,1.0
182,14
2,86
0.0,1.0
182,14
2,86
0.0,1.0
182,16
2,84
0.0,1.0
181,16
3,84
0.0,1.0
163,13
0,80
0.0,1.0
161,9
2,84
0.0,1.0
161,10
2,83
0.0,1.0
159,7
4,86
0.0,1.0
161,14
2,79
0.0,1.0
161,13
2,80
0.0,1.0
162,15
1,78
0.0,1.0
159,15
4,78
0.0,1.0
145,12
0,70
0.0,1.0
143,8
2,74
0.0,1.0
143,9
2,73
0.0,1.0
142,6
3,76
0.0,1.0
144,13
1,69
0.0,1.0
143,12
2,70
0.0,1.0
143,15
2,67
0.0,1.0
142,15
3,67
0.0,1.0
128,12
0,59
0.0,1.0
126,8
2,63
0.0,1.0
126,8
2,63
0.0,1.0
125,6
3,65
0.0,1.0
127,13
1,58
0.0,1.0
126,12
2,59
0.0,1.0
127,14
1,57
0.0,1.0
125,13
3,58
0.0,1.0
108,12
0,50
0.0,1.0
106,7
2,55
0.0,1.0
106,8
2,54
0.0,1.0
105,5
3,57
0.0,1.0
107,15
1,47
0.0,1.0
106,12
2,50
0.0,1.0
107,14
1,48
0.0,1.0
105,13
3,49
0.0,1.0
90,11
0,41
0.0,1.0
86,6
4,46
0.0,1.0
88,8
2,44
0.0,1.0
86,5
4,47
0.0,1.0
88,13
2,39
0.0,1.0
86,11
4,41
0.0,1.0
88,13
2,39
0.0,1.0
88,13
2,39
0.0,1.0
71,9
0,33
0.0,1.0
66,6
5,36
0.0,1.0
70,10
1,32
0.0,1.0
68,7
3,35
0.0,1.0
69,14
2,28
0.0,1.0
69,9
2,33
0.0,1.0
69,12
2,30
0.0,1.0
69,11
2,31
0.0,1.0
53,8
0,24
0.0,1.0
49,4
4,28
0.0,1.0
53,7
0,25
0.0,1.0
50,5
3,27
0.0,1.0
52,5
1,27
0.0,1.0
50,5
3,27
0.0,1.0
50,6
3,26
0.0,1.0
50,5
3,27
0.0,1.0
34,6
0,16
0.0,1.0
33,3
1,19
0.0,1.0
34,4
0,18
0.0,1.0
33,3
1,19
0.0,1.0
34,5
0,17
0.0,1.0
32,4
2,18
0.0,1.0
33,4
1,18
0.0,1.0
33,4
1,18
0.0,1.0
15,3
0,10
0.0,1.0
14,2
1,11
0.0,1.0
15,3
0,10
0.0,1.0
14,2
1,11
0.0,1.0
15,3
0,10
0.0,1.0
15,2
0,11
0.0,1.0
15,3
0,10
0.0,1.0
15,2
0,11
