1,2,3
28,16,2
0,5941,113
0,0,72
1,2,3
3,2,2
25,5938,95
0,17,90
1,2,3
0,0,0
28,5953,156
0,4,31
1,2,3
0,0,0
28,5942,151
0,15,36
1,2,3
0,0,0
28,5952,169
0,5,18
1,2,3
0,0,0
28,5948,166
0,9,21
1,2,3
0,0,0
28,5951,171
0,6,16
1,2,3
0,0,0
28,5948,169
0,9,18
1,2,3
27,16,2
0,5625,109
0,0,68
1,2,3
3,2,2
24,5622,92
0,17,85
1,2,3
0,0,0
27,5637,153
0,4,26
1,2,3
0,0,0
27,5629,148
0,12,31
1,2,3
0,0,0
27,5637,163
0,4,16
1,2,3
0,0,0
27,5634,160
0,7,19
1,2,3
0,0,0
27,5636,165
0,5,14
1,2,3
0,0,0
27,5633,163
0,8,16
1,2,3
27,16,2
0,5312,101
0,0,64
1,2,3
3,2,2
24,5313,86
0,13,79
1,2,3
0,0,0
27,5323,143
0,5,24
1,2,3
0,0,0
27,5319,139
0,9,28
1,2,3
0,0,0
27,5324,151
0,4,16
1,2,3
0,0,0
27,5322,147
0,6,20
1,2,3
0,0,0
27,5324,152
0,4,15
1,2,3
0,0,0
27,5321,151
0,7,16
1,2,3
25,17,2
0,5003,95
0,0,55
1,2,3
3,2,2
22,5005,83
0,13,67
1,2,3
0,0,0
25,5015,131
0,5,21
1,2,3
0,0,0
25,5013,129
0,7,23
1,2,3
0,0,0
25,5017,138
0,3,14
1,2,3
0,0,0
25,5014,135
0,6,17
1,2,3
0,0,0
25,5018,143
0,2,9
1,2,3
0,0,0
25,5016,143
0,4,9
1,2,3
23,15,2
0,4692,86
0,0,54
1,2,3
3,2,2
20,4693,77
0,12,63
1,2,3
0,0,0
23,4703,120
0,4,22
1,2,3
0,0,0
23,4700,118
0,7,24
1,2,3
0,0,0
23,4704,126
0,3,16
1,2,3
0,0,0
23,4701,125
0,6,17
1,2,3
0,0,0
23,4705,135
0,2,7
1,2,3
0,0,0
23,4703,135
0,4,7
1,2,3
22,14,2
0,4377,79
0,0,53
1,2,3
3,2,2
19,4378,71
0,11,61
1,2,3
0,0,0
22,4387,114
0,4,20
1,2,3
0,0,0
22,4381,112
0,10,22
1,2,3
0,0,0
22,4386,118
0,5,16
1,2,3
0,0,0
22,4384,117
0,7,17
1,2,3
0,0,0
22,4389,128
0,2,6
1,2,3
0,0,0
22,4388,128
0,3,6
1,2,3
18,10,2
0,4073,75
0,0,45
1,2,3
2,1,2
16,4072,69
0,10,51
1,2,3
0,0,0
18,4081,105
0,2,17
1,2,3
0,0,0
18,4074,102
0,9,20
1,2,3
0,0,0
18,4080,109
0,3,13
1,2,3
0,0,0
18,4079,108
0,4,14
1,2,3
0,0,0
18,4080,116
0,3,6
1,2,3
0,0,0
18,4079,116
0,4,6
1,2,3
17,11,2
0,3766,70
0,0,32
1,2,3
2,1,2
15,3769,64
0,7,38
1,2,3
0,0,0
17,3775,94
0,2,10
1,2,3
0,0,0
17,3774,90
0,3,14
1,2,3
0,0,0
17,3774,94
0,3,10
1,2,3
0,0,0
17,3773,93
0,4,11
1,2,3
0,0,0
17,3774,99
0,3,5
1,2,3
0,0,0
17,3773,99
0,4,5
1,2,3
15,10,1
0,3456,68
0,0,23
1,2,3
1,0,1
14,3461,64
0,5,27
1,2,3
0,0,0
15,3465,81
0,1,11
1,2,3
0,0,0
15,3463,79
0,3,13
1,2,3
0,0,0
15,3463,83
0,3,9
1,2,3
0,0,0
15,3463,82
0,3,10
1,2,3
0,0,0
15,3466,92
0,0,0
1,2,3
0,0,0
15,3466,92
0,0,0
1,2,3
15,9,1
0,3141,64
0,0,18
1,2,3
1,0,1
14,3145,60
0,5,22
1,2,3
0,0,0
15,3150,77
0,0,6
1,2,3
0,0,0
15,3148,75
0,2,8
1,2,3
0,0,0
15,3148,77
0,2,6
1,2,3
0,0,0
15,3148,77
0,2,6
1,2,3
0,0,0
15,3150,83
0,0,0
1,2,3
0,0,0
15,3150,83
0,0,0
1,2,3
15,9,1
0,2822,58
0,0,18
1,2,3
1,0,1
14,2827,56
0,4,20
1,2,3
0,0,0
15,2831,70
0,0,7
1,2,3
0,0,0
15,2829,69
0,2,8
1,2,3
0,0,0
15,2830,71
0,1,6
1,2,3
0,0,0
15,2829,71
0,2,6
1,2,3
0,0,0
15,2831,77
0,0,0
1,2,3
0,0,0
15,2831,77
0,0,0
1,2,3
12,7,1
0,2514,51
0,0,13
1,2,3
1,0,1
11,2518,48
0,3,16
1,2,3
0,0,0
12,2521,62
0,0,3
1,2,3
0,0,0
12,2520,61
0,1,4
1,2,3
0,0,0
12,2521,63
0,0,2
1,2,3
0,0,0
12,2520,63
0,1,2
1,2,3
0,0,0
12,2521,65
0,0,0
1,2,3
0,0,0
12,2521,65
0,0,0
1,2,3
10,4,1
0,2206,44
0,0,8
1,2,3
1,0,1
9,2207,43
0,3,9
1,2,3
0,0,0
10,2210,51
0,0,2
1,2,3
0,0,0
10,2209,51
0,1,2
1,2,3
0,0,0
10,2210,53
0,0,0
1,2,3
0,0,0
10,2210,53
0,0,0
1,2,3
0,0,0
10,2210,53
0,0,0
1,2,3
0,0,0
10,2210,53
0,0,0
1,2,3
8,2,0
0,1894,39
0,0,6
1,2,3
0,0,0
8,1894,37
0,2,8
1,2,3
0,0,0
8,1896,43
0,0,2
1,2,3
0,0,0
8,1894,43
0,2,2
1,2,3
0,0,0
8,1896,45
0,0,0
1,2,3
0,0,0
8,1896,45
0,0,0
1,2,3
0,0,0
8,1896,45
0,0,0
1,2,3
0,0,0
8,1896,45
0,0,0
1,2,3
6,1,0
0,1581,32
0,0,4
1,2,3
0,0,0
6,1581,29
0,1,7
1,2,3
0,0,0
6,1581,35
0,1,1
1,2,3
0,0,0
6,1581,35
0,1,1
1,2,3
0,0,0
6,1582,36
0,0,0
1,2,3
0,0,0
6,1582,36
0,0,0
1,2,3
0,0,0
6,1582,36
0,0,0
1,2,3
0,0,0
6,1582,36
0,0,0
1,2,3
4,0,0
0,1263,28
0,0,4
1,2,3
0,0,0
4,1261,25
0,2,7
1,2,3
0,0,0
4,1262,31
0,1,1
1,2,3
0,0,0
4,1262,30
0,1,2
1,2,3
0,0,0
4,1263,32
0,0,0
1,2,3
0,0,0
4,1263,32
0,0,0
1,2,3
0,0,0
4,1263,32
0,0,0
1,2,3
0,0,0
4,1263,32
0,0,0
1,2,3
2,0,0
0,949,21
0,0,2
1,2,3
0,0,0
2,947,19
0,2,4
1,2,3
0,0,0
2,948,22
0,1,1
1,2,3
0,0,0
2,948,21
0,1,2
1,2,3
0,0,0
2,949,23
0,0,0
1,2,3
0,0,0
2,949,23
0,0,0
1,2,3
0,0,0
2,949,23
0,0,0
1,2,3
0,0,0
2,949,23
0,0,0
2,3
632,16
0,1
2,3
632,15
0,2
2,3
632,17
0,0
2,3
632,17
0,0
2,3
632,17
0,0
2,3
632,17
0,0
2,3
632,17
0,0
2,3
632,17
0,0
2,3
319,5
0,0
2,3
319,5
0,0
2,3
319,5
0,0
2,3
319,5
0,0
2,3
319,5
0,0
2,3
319,5
0,0
2,3
319,5
0,0
2,3
319,5
0,0
