1,2,3
27,0,0
0,5957,94
0,0,94
1,2,3
26,0,0
0,5643,91
0,0,87
1,2,3
26,0,0
0,5332,83
0,0,81
1,2,3
23,0,0
0,5019,79
0,0,76
1,2,3
23,0,0
0,4708,74
0,0,67
1,2,3
23,0,0
0,4394,80
0,0,50
1,2,3
22,0,0
0,4083,74
0,0,44
1,2,3
21,0,0
0,3768,66
0,0,43
1,2,3
17,0,0
0,3455,63
0,0,38
1,2,3
17,0,0
0,3141,52
0,0,38
1,2,3
17,0,0
0,2825,46
0,0,35
1,2,3
15,0,0
0,2512,42
0,0,29
1,2,3
14,0,0
0,2198,35
0,0,26
1,2,3
10,0,0
0,1887,31
0,0,21
1,2,3
8,0,0
0,1572,26
0,0,18
1,2,3
8,0,0
0,1257,18
0,0,16
1,2,3
7,0,0
0,943,0
0,0,24
1,2,3
5,0,0
0,630,4
0,0,10
1,2,3
0,0,0
3,317,4
0,0,0
