3,4,5,6,7,8,9
27,0,0,0,0,0,0
0,205,0,0,0,0,0
0,0,2018,0,0,0,0
0,0,0,2703,0,0,0
0,0,0,0,1031,0,0
0,0,0,0,0,183,0
0,0,0,0,0,0,5
3,4,5,6,7,8,9
26,0,0,0,0,0,0
0,194,0,0,0,0,0
0,0,1908,0,0,0,0
0,0,0,2556,0,0,0
0,0,0,0,985,0,0
0,0,0,0,0,173,0
0,0,0,0,0,0,5
3,4,5,6,7,8,9
26,0,0,0,0,0,0
0,182,0,0,0,0,0
0,0,1800,0,0,0,0
0,0,0,2411,0,0,0
0,0,0,0,939,0,0
0,0,0,0,0,159,0
0,0,0,0,0,0,5
3,4,5,6,7,8,9
23,0,0,0,0,0,0
0,165,0,0,0,0,0
0,0,1698,0,0,0,0
0,0,0,2268,0,0,0
0,0,0,0,888,0,0
0,0,0,0,0,150,0
0,0,0,0,0,0,5
3,4,5,6,7,8,9
23,0,0,0,0,0,0
0,159,0,0,0,0,0
0,0,1588,0,0,0,0
0,0,0,2128,0,0,0
0,0,0,0,833,0,0
0,0,0,0,0,137,0
0,0,0,0,0,0,4
3,4,5,6,7,8,9
23,0,0,0,0,0,0
0,152,0,0,0,0,0
0,0,1476,0,0,0,0
0,0,0,1984,0,0,0
0,0,0,0,782,0,0
0,0,0,0,0,127,0
0,0,0,0,0,0,3
3,4,5,6,7,8,9
22,0,0,0,0,0,0
0,145,0,0,0,0,0
0,0,1366,0,0,0,0
0,0,0,1843,0,0,0
0,0,0,0,729,0,0
0,0,0,0,0,115,0
0,0,0,0,0,0,3
3,4,5,6,7,8,9
21,0,0,0,0,0,0
0,130,0,0,0,0,0
0,0,1254,0,0,0,0
0,0,0,1703,0,0,0
0,0,0,0,681,0,0
0,0,0,0,0,106,0
0,0,0,0,0,0,3
3,4,5,6,7,8,9
17,0,0,0,0,0,0
0,118,0,0,0,0,0
0,0,1153,0,0,0,0
0,0,0,1563,0,0,0
0,0,0,0,621,0,0
0,0,0,0,0,98,0
0,0,0,0,0,0,3
3,4,5,6,7,8,9
17,0,0,0,0,0,0
0,105,0,0,0,0,0
0,0,1050,0,0,0,0
0,0,0,1425,0,0,0
0,0,0,0,561,0,0
0,0,0,0,0,88,0
0,0,0,0,0,0,2
3,4,5,6,7,8,9
17,0,0,0,0,0,0
0,98,0,0,0,0,0
0,0,956,0,0,0,0
0,0,0,1273,0,0,0
0,0,0,0,498,0,0
0,0,0,0,0,79,0
0,0,0,0,0,0,2
3,4,5,6,7,8,9
15,0,0,0,0,0,0
0,87,0,0,0,0,0
0,0,853,0,0,0,0
0,0,0,1125,0,0,0
0,0,0,0,447,0,0
0,0,0,0,0,69,0
0,0,0,0,0,0,2
3,4,5,6,7,8,9
14,0,0,0,0,0,0
0,72,0,0,0,0,0
0,0,746,0,0,0,0
0,0,0,992,0,0,0
0,0,0,0,388,0,0
0,0,0,0,0,59,0
0,0,0,0,0,0,2
3,4,5,6,7,8,9
10,0,0,0,0,0,0
0,62,0,0,0,0,0
0,0,646,0,0,0,0
0,0,0,855,0,0,0
0,0,0,0,324,0,0
0,0,0,0,0,50,0
0,0,0,0,0,0,2
3,4,5,6,7,8,9
8,0,0,0,0,0,0
0,55,0,0,0,0,0
0,0,524,0,0,0,0
0,0,0,714,0,0,0
0,0,0,0,279,0,0
0,0,0,0,0,42,0
0,0,0,0,0,0,2
3,4,5,6,7,8,9
8,0,0,0,0,0,0
0,47,0,0,0,0,0
0,0,408,0,0,0,0
0,0,0,584,0,0,0
0,0,0,0,218,0,0
0,0,0,0,0,32,0
0,0,0,0,0,0,2
3,4,5,6,7,8,9
7,0,0,0,0,0,0
0,39,0,0,0,0,0
0,0,303,0,0,0,0
0,0,0,440,0,0,0
0,0,0,0,161,0,0
0,0,0,0,0,23,0
0,0,0,0,0,0,1
3,4,5,6,7,8
5,0,0,0,0,0
0,29,0,0,0,0
0,0,209,0,0,0
0,0,0,289,0,0
0,0,0,0,103,0
0,0,0,0,0,14
3,4,5,6,7,8
3,0,0,0,0,0
0,10,0,0,0,0
0,0,101,0,0,0
0,0,0,152,0,0
0,0,0,0,54,0
0,0,0,0,0,4
