3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
12,100,1347,868,114,18,0
15,105,671,1835,917,165,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
12,95,1279,824,110,16,0
14,99,629,1732,875,157,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
12,91,1214,804,112,16,0
14,91,586,1607,827,143,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
11,81,1150,748,103,16,0
12,84,548,1520,785,134,5
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
8,75,1057,665,87,15,0
15,84,531,1463,746,122,4
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
11,61,959,619,81,16,0
12,90,515,1329,642,96,3
0,1,2,36,59,15,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
11,58,878,576,77,15,0
11,86,486,1235,599,87,3
0,1,2,32,53,13,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
9,48,777,525,72,15,0
12,81,475,1149,558,81,3
0,1,2,29,51,10,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
6,42,714,487,69,13,0
11,75,437,1050,504,75,3
0,1,2,26,48,10,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5,32,628,378,49,5,0
12,72,419,1018,438,67,1
0,1,3,29,74,16,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5,30,571,336,44,4,0
12,67,382,910,392,62,1
0,1,3,27,62,13,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5,28,520,291,42,9,0
10,57,330,805,345,48,1
0,2,3,29,60,12,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
5,22,379,177,12,0,0
9,48,364,791,320,49,1
0,2,3,24,56,10,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4,21,457,276,37,2,0
5,40,181,560,245,36,1
1,1,8,19,42,12,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
4,19,368,215,26,0,0
4,36,155,486,224,36,1
0,0,1,13,29,6,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
0,0,0,0,0,0,0
2,22,176,96,17,0,0
6,25,231,477,174,27,1
0,0,1,11,27,5,1
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8,9
0,0,0,0,0,0,0
1,4,2,3,0,0,0
2,13,114,53,2,0,0
4,22,186,380,147,22,1
0,0,1,4,12,1,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
3,4,5,6,7,8
0,0,0,0,0,0
1,3,1,0,0,0
2,9,105,54,6,0
2,17,103,230,91,13
0,0,0,5,6,1
0,0,0,0,0,0
3,4,5,6,7,8
0,0,0,0,0,0
0,0,0,0,0,0
1,3,63,23,4,0
2,7,38,129,50,4
0,0,0,0,0,0
0,0,0,0,0,0
