1,2,3
29,17,2
0,5938,109
0,0,77
1,2,3
3,2,2
26,5935,94
0,18,92
1,2,3
0,0,0
29,5951,155
0,4,33
1,2,3
0,0,0
29,5939,149
0,16,39
1,2,3
0,0,0
29,5950,169
0,5,19
1,2,3
0,0,0
29,5946,166
0,9,22
1,2,3
0,0,0
29,5949,169
0,6,19
1,2,3
0,0,0
29,5946,166
0,9,22
1,2,3
28,18,2
0,5625,102
0,0,72
1,2,3
3,2,2
25,5625,87
0,16,87
1,2,3
0,0,0
28,5640,146
0,3,30
1,2,3
0,0,0
28,5627,142
0,16,34
1,2,3
0,0,0
28,5639,159
0,4,17
1,2,3
0,0,0
28,5636,157
0,7,19
1,2,3
0,0,0
28,5638,160
0,5,16
1,2,3
0,0,0
28,5636,157
0,7,19
1,2,3
28,18,2
0,5307,101
0,0,66
1,2,3
3,3,2
25,5301,86
0,21,81
1,2,3
0,0,0
28,5320,137
0,5,32
1,2,3
0,0,0
28,5308,135
0,17,34
1,2,3
0,0,0
28,5319,152
0,6,17
1,2,3
0,0,0
28,5316,150
0,9,19
1,2,3
0,0,0
28,5319,153
0,6,16
1,2,3
0,0,0
28,5317,148
0,8,21
1,2,3
25,14,2
0,5000,94
0,0,62
1,2,3
3,3,2
22,4992,83
0,19,73
1,2,3
0,0,0
25,5010,129
0,4,29
1,2,3
0,0,0
25,5001,128
0,13,30
1,2,3
0,0,0
25,5008,142
0,6,16
1,2,3
0,0,0
25,5006,141
0,8,17
1,2,3
0,0,0
25,5008,141
0,6,17
1,2,3
0,0,0
25,5006,138
0,8,20
1,2,3
24,13,2
0,4686,89
0,0,58
1,2,3
3,3,2
21,4677,79
0,19,68
1,2,3
0,0,0
24,4695,121
0,4,28
1,2,3
0,0,0
24,4686,120
0,13,29
1,2,3
0,0,0
24,4693,134
0,6,15
1,2,3
0,0,0
24,4691,133
0,8,16
1,2,3
0,0,0
24,4694,133
0,5,16
1,2,3
0,0,0
24,4691,130
0,8,19
1,2,3
22,13,2
0,4373,79
0,0,58
1,2,3
3,3,2
19,4365,72
0,18,65
1,2,3
0,0,0
22,4382,112
0,4,27
1,2,3
0,0,0
22,4374,111
0,12,28
1,2,3
0,0,0
22,4380,125
0,6,14
1,2,3
0,0,0
22,4379,124
0,7,15
1,2,3
0,0,0
22,4382,128
0,4,11
1,2,3
0,0,0
22,4380,125
0,6,14
1,2,3
19,12,2
0,4060,74
0,0,56
1,2,3
3,2,2
16,4053,67
0,17,63
1,2,3
0,0,0
19,4068,104
0,4,28
1,2,3
0,0,0
19,4060,103
0,12,29
1,2,3
0,0,0
19,4065,118
0,7,14
1,2,3
0,0,0
19,4065,117
0,7,15
1,2,3
0,0,0
19,4067,121
0,5,11
1,2,3
0,0,0
19,4066,117
0,6,15
1,2,3
19,12,2
0,3742,69
0,0,54
1,2,3
3,2,2
16,3732,61
