1,2,3
30,18,2
0,5940,106
0,0,76
1,2,3
3,2,2
27,5936,91
0,20,91
1,2,3
0,0,0
30,5955,154
0,3,30
1,2,3
0,0,0
30,5944,150
0,14,34
1,2,3
0,0,0
30,5954,167
0,4,17
1,2,3
0,0,0
30,5951,165
0,7,19
1,2,3
0,0,0
30,5952,167
0,6,17
1,2,3
0,0,0
30,5950,164
0,8,20
1,2,3
30,17,2
0,5625,102
0,0,71
1,2,3
3,2,2
27,5623,86
0,17,87
1,2,3
0,0,0
30,5638,148
0,4,27
1,2,3
0,0,0
30,5627,144
0,15,31
1,2,3
0,0,0
30,5637,159
0,5,16
1,2,3
0,0,0
30,5633,157
0,9,18
1,2,3
0,0,0
30,5636,161
0,6,14
1,2,3
0,0,0
30,5633,158
0,9,17
1,2,3
28,15,2
0,5314,97
0,0,66
1,2,3
2,1,2
26,5309,81
0,19,82
1,2,3
0,0,0
28,5324,144
0,5,21
1,2,3
0,0,0
28,5315,141
0,14,24
1,2,3
0,0,0
28,5324,150
0,5,15
1,2,3
0,0,0
28,5317,147
0,12,18
1,2,3
0,0,0
28,5322,152
0,7,13
1,2,3
0,0,0
28,5320,149
0,9,16
1,2,3
26,13,2
0,5006,88
0,0,62
1,2,3
2,1,2
24,5000,76
0,18,74
1,2,3
0,0,0
26,5014,133
0,5,19
1,2,3
0,0,0
26,5005,130
0,14,22
1,2,3
0,0,0
26,5013,138
0,6,14
1,2,3
0,0,0
26,5007,135
0,12,17
1,2,3
0,0,0
26,5014,144
0,5,8
1,2,3
0,0,0
26,5012,141
0,7,11
1,2,3
26,12,2
0,4691,83
0,0,58
1,2,3
2,1,2
24,4682,74
0,20,67
1,2,3
0,0,0
26,4698,124
0,5,19
1,2,3
0,0,0
26,4690,119
0,13,24
1,2,3
0,0,0
26,4699,132
0,4,11
1,2,3
0,0,0
26,4692,125
0,11,18
1,2,3
0,0,0
26,4700,134
0,3,9
1,2,3
0,0,0
26,4695,133
0,8,10
1,2,3
25,11,2
0,4377,79
0,0,53
1,2,3
2,1,2
23,4372,72
0,15,60
1,2,3
0,0,0
25,4383,119
0,5,15
1,2,3
0,0,0
25,4378,116
0,10,18
1,2,3
0,0,0
25,4384,123
0,4,11
1,2,3
0,0,0
25,4378,119
0,10,15
1,2,3
0,0,0
25,4385,125
0,3,9
1,2,3
0,0,0
25,4381,124
0,7,10
1,2,3
24,14,2
0,4067,71
0,0,45
1,2,3
2,1,2
22,4070,66
0,10,50
1,2,3
0,0,0
24,4077,105
0,4,13
1,2,3
0,0,0
24,4072,102
0,9,16
1,2,3
0,0,0
24,4080,111
0,1,7
1,2,3
0,0,0
24,4075,108
0,6,10
1,2,3
0,0,0
24,4077,110
0,4,8
1,2,3
0,0,0
24,4073,109
0,8,9
1,2,3
20,12,2
0,3760,66
0,0,38
1,2,3
2,1,2
18,3763,61
0,8,43
1,2,3
0,0,0
20,3768,96
0,4,10
1,2,3
0,0,0
20,3762,93
0,10,13
1,2,3
0,0,0
20,3772,105
0,0,1
1,2,3
0,0,0
20,3771,102
0,1,4
1,2,3
0,0,0
20,3772,104
0,0,2
1,2,3
0,0,0
20,3769,103
0,3,3
1,2,3
19,11,1
0,3444,63
0,0,35
1,2,3
1,1,1
18,3444,57
0,10,41
1,2,3
0,0,0
19,3451,91
0,4,8
1,2,3
0,0,0
19,3449,87
0,6,12
1,2,3
0,0,0
19,3454,96
0,1,3
1,2,3
0,0,0
19,3453,94
0,2,5
1,2,3
0,0,0
19,3453,96
0,2,3
1,2,3
0,0,0
19,3453,95
0,2,4
1,2,3
16,9,0
0,3136,57
0,0,30
1,2,3
0,0,0
16,3137,52
0,8,35
1,2,3
0,0,0
16,3143,83
0,2,4
1,2,3
0,0,0
16,3140,79
0,5,8
1,2,3
0,0,0
16,3145,86
0,0,1
1,2,3
0,0,0
16,3143,85
0,2,2
1,2,3
0,0,0
16,3143,86
0,2,1
1,2,3
0,0,0
16,3143,86
0,2,1
1,2,3
14,8,0
0,2825,57
0,0,19
1,2,3
0,0,0
14,2827,52
0,6,24
1,2,3
0,0,0
14,2832,75
0,1,1
1,2,3
0,0,0
14,2831,73
0,2,3
1,2,3
0,0,0
14,2833,76
0,0,0
1,2,3
0,0,0
14,2831,75
0,2,1
1,2,3
0,0,0
14,2833,76
0,0,0
1,2,3
0,0,0
14,2833,76
0,0,0
1,2,3
12,7,0
0,2512,50
0,0,17
1,2,3
0,0,0
12,2511,46
0,8,21
1,2,3
0,0,0
12,2518,67
0,1,0
1,2,3
0,0,0
12,2518,66
0,1,1
1,2,3
0,0,0
12,2519,67
0,0,0
1,2,3
0,0,0
12,2519,67
0,0,0
1,2,3
0,0,0
12,2519,67
0,0,0
1,2,3
0,0,0
12,2519,67
0,0,0
1,2,3
12,7,0
0,2195,44
0,0,15
1,2,3
0,0,0
12,2196,43
0,6,16
1,2,3
0,0,0
12,2201,59
0,1,0
1,2,3
0,0,0
12,2201,56
0,1,3
1,2,3
0,0,0
12,2202,59
0,0,0
1,2,3
0,0,0
12,2202,59
0,0,0
1,2,3
0,0,0
12,2202,59
0,0,0
1,2,3
0,0,0
12,2202,59
0,0,0
1,2,3
10,5,0
0,1881,37
0,0,16
1,2,3
0,0,0
10,1881,37
0,5,16
1,2,3
0,0,0
10,1886,53
0,0,0
1,2,3
0,0,0
10,1886,53
0,0,0
1,2,3
0,0,0
10,1886,53
0,0,0
1,2,3
0,0,0
10,1886,53
0,0,0
1,2,3
0,0,0
10,1886,53
0,0,0
1,2,3
0,0,0
10,1886,53
0,0,0
1,2,3
7,2,0
0,1571,34
0,0,10
1,2,3
0,0,0
7,1570,33
0,3,11
1,2,3
0,0,0
7,1573,44
0,0,0
1,2,3
0,0,0
7,1573,44
0,0,0
1,2,3
0,0,0
7,1573,44
0,0,0
1,2,3
0,0,0
7,1573,44
0,0,0
1,2,3
0,0,0
7,1573,44
0,0,0
1,2,3
0,0,0
7,1573,44
0,0,0
1,2,3
4,1,0
0,1265,24
0,0,5
1,2,3
0,1,0
4,1263,24
0,2,5
1,2,3
0,0,0
4,1266,29
0,0,0
1,2,3
0,0,0
4,1266,29
0,0,0
1,2,3
0,0,0
4,1266,29
0,0,0
1,2,3
0,0,0
4,1266,29
0,0,0
1,2,3
0,0,0
4,1266,29
0,0,0
1,2,3
0,0,0
4,1266,29
0,0,0
1,2,3
4,4,0
0,943,18
0,0,5
1,2,3
1,1,0
3,943,16
0,3,7
1,2,3
0,0,0
4,947,23
0,0,0
1,2,3
0,0,0
4,947,23
0,0,0
1,2,3
0,0,0
4,947,23
0,0,0
1,2,3
0,0,0
4,947,23
0,0,0
1,2,3
0,0,0
4,947,23
0,0,0
1,2,3
0,0,0
4,947,23
0,0,0
1,2,3
4,3,0
0,632,10
0,0,0
1,2,3
0,0,0
4,635,10
0,0,0
1,2,3
0,0,0
4,635,10
0,0,0
1,2,3
0,0,0
4,635,10
0,0,0
1,2,3
0,0,0
4,635,10
0,0,0
1,2,3
0,0,0
4,635,10
0,0,0
1,2,3
0,0,0
4,635,10
0,0,0
1,2,3
0,0,0
4,635,10
0,0,0
2,3
319,5
0,0
2,3
319,5
0,0
2,3
319,5
0,0
2,3
319,5
0,0
2,3
319,5
0,0
2,3
319,5
0,0
2,3
319,5
0,0
2,3
319,5
0,0
