1,2,3
28,16,2
0,5938,112
0,0,76
1,2,3
3,1,2
25,5933,96
0,20,92
1,2,3
0,0,0
28,5949,158
0,5,32
1,2,3
0,0,0
28,5942,155
0,12,35
1,2,3
0,0,0
28,5949,172
0,5,18
1,2,3
0,0,0
28,5946,169
0,8,21
1,2,3
0,0,0
28,5947,174
0,7,16
1,2,3
0,0,0
28,5944,170
0,10,20
1,2,3
26,14,2
0,5621,108
0,0,76
1,2,3
3,1,2
23,5612,95
0,22,89
1,2,3
0,0,0
26,5630,154
0,5,32
1,2,3
0,0,0
26,5623,151
0,12,35
1,2,3
0,0,0
26,5630,171
0,5,15
1,2,3
0,0,0
26,5627,168
0,8,18
1,2,3
0,0,0
26,5628,172
0,7,14
1,2,3
0,0,0
26,5624,169
0,11,17
1,2,3
24,12,1
0,5318,107
0,0,60
1,2,3
2,0,1
22,5308,98
0,22,69
1,2,3
0,0,0
24,5325,143
0,5,25
1,2,3
0,0,0
24,5320,140
0,10,28
1,2,3
0,0,0
24,5325,154
0,5,14
1,2,3
0,0,0
24,5322,150
0,8,18
1,2,3
0,0,0
24,5324,155
0,6,13
1,2,3
0,0,0
24,5319,152
0,11,16
1,2,3
22,11,1
0,5005,104
0,0,54
1,2,3
2,0,1
20,4992,96
0,24,62
1,2,3
0,0,0
22,5012,136
0,4,23
1,2,3
0,0,0
22,5004,132
0,12,27
1,2,3
0,0,0
22,5010,148
0,6,11
1,2,3
0,0,0
22,5006,143
0,10,16
1,2,3
0,0,0
22,5009,148
0,7,11
1,2,3
0,0,0
22,5007,145
0,9,14
1,2,3
21,11,0
0,4690,95
0,0,55
1,2,3
1,0,0
20,4678,91
0,23,59
1,2,3
0,0,0
21,4698,127
0,3,23
1,2,3
0,0,0
21,4690,122
0,11,28
1,2,3
0,0,0
21,4695,137
0,6,13
1,2,3
0,0,0
21,4693,132
0,8,18
1,2,3
0,0,0
21,4694,136
0,7,14
1,2,3
0,0,0
21,4692,136
0,9,14
1,2,3
20,10,0
0,4376,93
0,0,48
1,2,3
1,0,0
19,4367,88
0,19,53
1,2,3
0,0,0
20,4383,119
0,3,22
1,2,3
0,0,0
20,4373,116
0,13,25
1,2,3
0,0,0
20,4380,127
0,6,14
1,2,3
0,0,0
20,4377,122
0,9,19
1,2,3
0,0,0
20,4380,127
0,6,14
1,2,3
0,0,0
20,4377,127
0,9,14
1,2,3
19,10,0
0,4060,88
0,0,46
1,2,3
0,0,1
19,4049,84
0,21,49
1,2,3
0,0,0
19,4065,114
0,5,20
1,2,3
0,0,0
19,4057,110
0,13,24
1,2,3
0,0,0
19,4063,121
0,7,13
1,2,3
0,0,0
19,4062,116
0,8,18
1,2,3
0,0,0
19,4064,121
0,6,13
1,2,3
0,0,0
19,4059,121
0,11,13
1,2,3
18,13,0
0,3742,83
0,0,42
1,2,3
0,0,1
18,3736,79
0,19,45
1,2,3
0,0,0
18,3750,105
0,5,20
1,2,3
0,0,0
18,3741,101
0,14,24
1,2,3
0,0,0
18,3748,112
0,7,13
1,2,3
0,0,0
18,3747,107
0,8,18
1,2,3
0,0,0
18,3748,112
0,7,13
1,2,3
0,0,0
18,3745,112
0,10,13
1,2,3
16,8,0
0,3430,83
0,0,36
1,2,3
0,0,1
16,3421,78
0,17,40
1,2,3
0,0,0
16,3433,100
0,5,19
1,2,3
0,0,0
16,3422,96
0,16,23
1,2,3
0,0,0
16,3432,106
0,6,13
1,2,3
0,0,0
16,3429,102
0,9,17
1,2,3
0,0,0
16,3433,111
0,5,8
1,2,3
0,0,0
16,3430,110
0,8,9
1,2,3
15,6,0
0,3126,71
0,0,30
1,2,3
0,0,1
15,3120,67
0,12,33
1,2,3
0,0,0
15,3129,90
0,3,11
1,2,3
0,0,0
15,3122,88
0,10,13
1,2,3
0,0,0
15,3129,95
0,3,6
1,2,3
0,0,0
15,3126,91
0,6,10
1,2,3
0,0,0
15,3132,101
0,0,0
1,2,3
0,0,0
15,3132,101
0,0,0
1,2,3
14,6,0
0,2806,71
0,0,26
1,2,3
0,0,1
14,2801,67
0,11,29
1,2,3
0,0,0
14,2809,88
0,3,9
1,2,3
0,0,0
14,2802,86
0,10,11
1,2,3
0,0,0
14,2812,96
0,0,1
1,2,3
0,0,0
14,2811,94
0,1,3
1,2,3
0,0,0
14,2812,97
0,0,0
1,2,3
0,0,0
14,2812,97
0,0,0
1,2,3
10,4,0
0,2500,64
0,0,20
1,2,3
0,0,0
10,2493,58
0,11,26
1,2,3
0,0,0
10,2502,79
0,2,5
1,2,3
0,0,0
10,2498,78
0,6,6
1,2,3
0,0,0
