1,2,3
28,17,2
0,5937,114
0,0,74
1,2,3
3,2,2
25,5934,100
0,18,88
1,2,3
0,0,0
28,5949,157
0,5,33
1,2,3
0,0,0
28,5943,152
0,11,38
1,2,3
0,0,0
28,5949,169
0,5,21
1,2,3
0,0,0
28,5948,167
0,6,23
1,2,3
0,0,0
28,5948,168
0,6,22
1,2,3
0,0,0
28,5945,168
0,9,22
1,2,3
27,15,2
0,5624,109
0,0,70
1,2,3
3,2,2
24,5618,96
0,19,83
1,2,3
0,0,0
27,5635,155
0,4,26
1,2,3
0,0,0
27,5627,151
0,12,30
1,2,3
0,0,0
27,5635,162
0,4,19
1,2,3
0,0,0
27,5633,159
0,6,22
1,2,3
0,0,0
27,5633,162
0,6,19
1,2,3
0,0,0
27,5630,162
0,9,19
1,2,3
24,14,2
0,5310,109
0,0,63
1,2,3
3,2,2
21,5303,97
0,19,75
1,2,3
0,0,0
24,5319,149
0,5,25
1,2,3
0,0,0
24,5312,146
0,12,28
1,2,3
0,0,0
24,5320,155
0,4,19
1,2,3
0,0,0
24,5318,152
0,6,22
1,2,3
0,0,0
24,5318,155
0,6,19
1,2,3
0,0,0
24,5315,155
0,9,19
1,2,3
21,15,2
0,4996,102
0,0,61
1,2,3
3,2,3
18,4990,92
0,19,70
1,2,3
0,0,0
21,5004,143
0,7,22
1,2,3
0,0,0
21,5001,139
0,10,26
1,2,3
0,0,0
21,5007,149
0,4,16
1,2,3
0,0,0
21,5006,148
0,5,17
1,2,3
0,0,0
21,5007,151
0,4,14
1,2,3
0,0,0
21,5006,151
0,5,14
1,2,3
17,13,2
0,4691,97
0,0,52
1,2,3
2,1,2
15,4686,87
0,17,62
1,2,3
0,0,0
17,4698,134
0,6,17
1,2,3
0,0,0
17,4697,130
0,7,21
1,2,3
0,0,0
17,4700,137
0,4,14
1,2,3
0,0,0
17,4699,136
0,5,15
1,2,3
0,0,0
17,4702,143
0,2,8
1,2,3
0,0,0
17,4702,142
0,2,9
1,2,3
16,15,2
0,4378,91
0,0,45
1,2,3
2,1,2
14,4375,83
0,17,53
1,2,3
0,0,0
16,4388,123
0,5,15
1,2,3
0,0,0
16,4386,121
0,7,17
1,2,3
0,0,0
16,4388,124
0,5,14
1,2,3
0,0,0
16,4388,123
0,5,15
1,2,3
0,0,0
16,4391,132
0,2,6
1,2,3
0,0,0
16,4391,131
0,2,7
1,2,3
15,13,2
0,4071,79
0,0,43
1,2,3
2,1,2
13,4065,70
0,18,52
1,2,3
0,0,0
15,4079,109
0,5,15
1,2,3
0,0,0
15,4077,107
0,7,17
1,2,3
0,0,0
15,4080,110
0,4,14
1,2,3
0,0,0
15,4079,109
0,5,15
1,2,3
0,0,0
15,4082,118
0,2,6
1,2,3
0,0,0
15,4082,117
0,2,7
1,2,3
13,10,2
0,3761,79
0,0,33
1,2,3
2,1,2
11,3757,71
0,13,41
1,2,3
0,0,0
13,3766,99
0,5,15
1,2,3
0,0,0
13,3766,99
0,5,15
1,2,3
0,0,0
13,3767,100
0,4,14
1,2,3
0,0,0
13,3766,99
0,5,15
1,2,3
0,0,0
13,3769,108
0,2,6
1,2,3
0,0,0
13,3769,107
0,2,7
1,2,3
10,8,0
0,3454,73
0,0,28
1,2,3
0,0,0
10,3449,65
0,13,36
1,2,3
0,0,0
10,3457,87
0,5,14
1,2,3
0,0,0
10,3457,87
0,5,14
1,2,3
0,0,0
10,3458,88
0,4,13
1,2,3
0,0,0
10,3457,87
0,5,14
1,2,3
0,0,0
10,3460,96
0,2,5
1,2,3
0,0,0
10,3460,95
0,2,6
1,2,3
9,5,0
0,3142,67
0,0,25
1,2,3
0,0,0
9,3134,60
0,13,32
1,2,3
0,0,0
9,3142,80
0,5,12
1,2,3
0,0,0
9,3142,79
0,5,13
1,2,3
0,0,0
9,3143,83
0,4,9
1,2,3
0,0,0
9,3142,82
0,5,10
1,2,3
0,0,0
9,3147,92
0,0,0
1,2,3
0,0,0
9,3147,92
0,0,0
1,2,3
7,4,0
0,2826,62
0,0,24
1,2,3
0,0,0
7,2819,57
0,11,29
1,2,3
0,0,0
7,2826,75
0,4,11
1,2,3
0,0,0
7,2825,74
0,5,12
1,2,3
0,0,0
7,2828,81
0,2,5
1,2,3
0,0,0
7,2827,80
0,3,6
1,2,3
0,0,0
7,2830,86
0,0,0
1,2,3
0,0,0
7,2830,86
0,0,0
1,2,3
5,2,0
0,2511,59
0,0,21
1,2,3
0,0,0
5,2504,55
0,9,25
1,2,3
0,0,0
5,2510,72
0,3,8
1,2,3
0,0,0
5,2509,71
0,4,9
1,2,3
0,0,0
5,2512,75
0,1,5
1,2,3
