0.0,1.0
341,28
0,171
0.0,1.0
337,18
4,181
0.0,1.0
339,24
2,175
0.0,1.0
334,20
7,179
0.0,1.0
338,24
3,175
0.0,1.0
332,20
9,179
0.0,1.0
332,25
9,174
0.0,1.0
330,20
11,179
0.0,1.0
321,27
0,164
0.0,1.0
317,17
4,174
0.0,1.0
319,22
2,169
0.0,1.0
315,19
6,172
0.0,1.0
318,24
3,167
0.0,1.0
312,20
9,171
0.0,1.0
313,24
8,167
0.0,1.0
310,19
11,172
0.0,1.0
304,25
0,154
0.0,1.0
298,16
6,163
0.0,1.0
302,19
2,160
0.0,1.0
294,16
10,163
0.0,1.0
298,21
6,158
0.0,1.0
297,20
7,159
0.0,1.0
298,20
6,159
0.0,1.0
296,19
8,160
0.0,1.0
284,21
0,150
0.0,1.0
278,14
6,157
0.0,1.0
281,17
3,154
0.0,1.0
276,15
8,156
0.0,1.0
279,19
5,152
0.0,1.0
278,18
6,153
0.0,1.0
278,19
6,152
0.0,1.0
278,18
6,153
0.0,1.0
265,22
0,139
0.0,1.0
258,12
7,149
0.0,1.0
262,17
3,144
0.0,1.0
258,13
7,148
0.0,1.0
260,19
5,142
0.0,1.0
259,18
6,143
0.0,1.0
259,19
6,142
0.0,1.0
259,18
6,143
0.0,1.0
252,22
0,124
0.0,1.0
245,12
7,134
0.0,1.0
249,20
3,126
0.0,1.0
247,16
5,130
0.0,1.0
247,20
5,126
0.0,1.0
246,18
6,128
0.0,1.0
246,21
6,125
0.0,1.0
246,20
6,126
0.0,1.0
234,18
0,117
0.0,1.0
229,11
5,124
0.0,1.0
232,16
2,119
0.0,1.0
230,15
4,120
0.0,1.0
230,18
4,117
0.0,1.0
229,15
5,120
0.0,1.0
229,20
5,115
0.0,1.0
229,18
5,117
0.0,1.0
219,15
0,107
0.0,1.0
215,9
4,113
0.0,1.0
217,13
2,109
0.0,1.0
215,12
4,110
0.0,1.0
215,16
4,106
0.0,1.0
214,14
5,108
0.0,1.0
214,17
5,105
0.0,1.0
214,15
5,107
0.0,1.0
200,14
0,98
0.0,1.0
196,8
4,104
0.0,1.0
197,12
3,100
0.0,1.0
196,10
4,102
0.0,1.0
196,13
4,99
0.0,1.0
196,12
4,100
0.0,1.0
196,15
4,97
0.0,1.0
196,13
4,99
0.0,1.0
179,11
0,94
0.0,1.0
176,7
3,98
0.0,1.0
177,11
2,94
0.0,1.0
176,9
3,96
0.0,1.0
176,12
3,93
0.0,1.0
176,10
3,95
0.0,1.0
176,13
3,92
0.0,1.0
176,13
3,92
0.0,1.0
161,12
0,83
0.0,1.0
158,7
3,88
0.0,1.0
159,13
2,82
0.0,1.0
158,8
3,87
0.0,1.0
158,11
3,84
0.0,1.0
158,8
3,87
0.0,1.0
158,13
3,82
0.0,1.0
158,12
3,83
0.0,1.0
143,13
0,71
0.0,1.0
141,9
2,75
0.0,1.0
141,11
2,73
0.0,1.0
141,10
2,74
0.0,1.0
141,11
2,73
0.0,1.0
141,10
2,74
0.0,1.0
141,11
2,73
0.0,1.0
141,11
2,73
0.0,1.0
123,12
0,64
0.0,1.0
121,8
2,68
0.0,1.0
121,10
2,66
0.0,1.0
121,9
2,67
0.0,1.0
121,10
2,66
0.0,1.0
121,9
2,67
0.0,1.0
121,10
2,66
0.0,1.0
121,10
2,66
0.0,1.0
103,11
0,56
0.0,1.0
102,7
1,60
0.0,1.0
102,10
1,57
0.0,1.0
102,9
1,58
0.0,1.0
102,10
1,57
0.0,1.0
102,9
1,58
0.0,1.0
102,11
1,56
0.0,1.0
102,10
1,57
0.0,1.0
90,8
0,44
0.0,1.0
89,5
1,47
0.0,1.0
89,7
1,45
0.0,1.0
89,7
1,45
0.0,1.0
89,7
1,45
0.0,1.0
89,6
1,46
0.0,1.0
90,8
0,44
0.0,1.0
90,8
0,44
0.0,1.0
71,7
0,35
0.0,1.0
70,5
1,37
0.0,1.0
70,7
1,35
0.0,1.0
70,7
1,35
0.0,1.0
70,7
1,35
0.0,1.0
70,6
1,36
0.0,1.0
71,8
0,34
0.0,1.0
71,8
0,34
0.0,1.0
56,6
0,23
0.0,1.0
55,4
1,25
0.0,1.0
56,6
0,23
0.0,1.0
56,6
0,23
0.0,1.0
56,7
0,22
0.0,1.0
56,7
0,22
0.0,1.0
56,8
0,21
0.0,1.0
56,8
0,21
0.0,1.0
37,3
0,16
0.0,1.0
36,3
1,16
0.0,1.0
37,3
0,16
0.0,1.0
37,3
0,16
0.0,1.0
37,3
0,16
0.0,1.0
37,3
0,16
0.0,1.0
37,3
0,16
0.0,1.0
37,3
0,16
0.0,1.0
19,2
0,7
0.0,1.0
19,2
0,7
0.0,1.0
19,3
0,6
0.0,1.0
19,3
0,6
0.0,1.0
19,3
0,6
0.0,1.0
19,3
0,6
0.0,1.0
19,3
0,6
0.0,1.0
19,3
0,6
