1,2,3
26,15,1
0,5942,112
0,0,76
1,2,3
1,1,1
25,5935,98
0,21,90
1,2,3
0,0,0
26,5954,164
0,3,25
1,2,3
0,0,0
26,5945,157
0,12,32
1,2,3
0,0,0
26,5953,169
0,4,20
1,2,3
0,0,0
26,5950,167
0,7,22
1,2,3
0,0,0
26,5952,168
0,5,21
1,2,3
0,0,0
26,5947,168
0,10,21
1,2,3
24,14,1
0,5628,111
0,0,69
1,2,3
1,1,1
23,5621,97
0,20,83
1,2,3
0,0,0
24,5639,157
0,3,24
1,2,3
0,0,0
24,5631,150
0,11,31
1,2,3
0,0,0
24,5638,162
0,4,19
1,2,3
0,0,0
24,5635,159
0,7,22
1,2,3
0,0,0
24,5637,161
0,5,20
1,2,3
0,0,0
24,5633,161
0,9,20
1,2,3
24,14,1
0,5315,102
0,0,66
1,2,3
1,1,1
23,5308,89
0,20,79
1,2,3
0,0,0
24,5326,145
0,3,24
1,2,3
0,0,0
24,5318,140
0,11,29
1,2,3
0,0,0
24,5326,148
0,3,21
1,2,3
0,0,0
24,5321,146
0,8,23
1,2,3
0,0,0
24,5323,149
0,6,20
1,2,3
0,0,0
24,5320,148
0,9,21
1,2,3
23,14,1
0,4999,106
0,0,54
1,2,3
1,1,1
22,4994,93
0,18,67
1,2,3
0,0,0
23,5010,143
0,3,18
1,2,3
0,0,0
23,5002,139
0,11,22
1,2,3
0,0,0
23,5009,140
0,4,21
1,2,3
0,0,0
23,5005,139
0,8,22
1,2,3
0,0,0
23,5006,141
0,7,20
1,2,3
0,0,0
23,5004,140
0,9,21
1,2,3
23,13,1
0,4683,107
0,0,45
1,2,3
1,1,1
22,4679,98
0,16,54
1,2,3
0,0,0
23,4693,136
0,3,17
1,2,3
0,0,0
23,4685,133
0,11,20
1,2,3
0,0,0
23,4692,133
0,4,20
1,2,3
0,0,0
23,4689,132
0,7,21
1,2,3
0,0,0
23,4691,137
0,5,16
1,2,3
0,0,0
23,4689,137
0,7,16
1,2,3
21,11,0
0,4370,103
0,0,42
1,2,3
0,0,0
21,4365,94
0,16,51
1,2,3
0,0,0
21,4378,129
0,3,16
1,2,3
0,0,0
21,4370,126
0,11,19
1,2,3
0,0,0
21,4377,127
0,4,18
1,2,3
0,0,0
21,4373,126
0,8,19
1,2,3
0,0,0
21,4378,133
0,3,12
1,2,3
0,0,0
21,4376,132
0,5,13
1,2,3
21,9,0
0,4056,97
0,0,40
1,2,3
0,0,0
21,4048,90
0,17,47
1,2,3
0,0,0
21,4061,121
0,4,16
1,2,3
0,0,0
21,4053,117
0,12,20
1,2,3
0,0,0
21,4060,118
0,5,19
1,2,3
0,0,0
21,4055,117
0,10,20
1,2,3
0,0,0
21,4061,124
0,4,13
1,2,3
0,0,0
21,4061,124
0,4,13
1,2,3
20,12,0
0,3742,97
0,0,27
1,2,3
0,0,0
20,3741,87
0,13,37
1,2,3
0,0,0
20,3750,107
0,4,17
1,2,3
0,0,0
20,3745,105
0,9,19
1,2,3
0,0,0
20,3751,109
0,3,15
1,2,3
0,0,0
20,3749,109
0,5,15
1,2,3
0,0,0
20,3751,112
0,3,12
1,2,3
0,0,0
20,3751,112
0,3,12
1,2,3
19,11,0
0,3434,83
0,0,26
1,2,3
1,1,0
18,3435,78
0,9,31
1,2,3
0,0,0
19,3441,94
0,4,15
1,2,3
0,0,0
19,3438,93
0,7,16
1,2,3
0,0,0
19,3442,97
0,3,12
1,2,3
0,0,0
19,3441,97
0,4,12
1,2,3
0,0,0
19,3445,104
0,0,5
1,2,3
0,0,0
19,3445,104
0,0,5
1,2,3
19,7,0
0,3125,77
0,0,20
1,2,3
0,0,0
19,3126,72
0,6,25
1,2,3
0,0,0
19,3129,83
0,3,14
1,2,3
0,0,0
19,3127,83
0,5,14
1,2,3
0,0,0
19,3130,90
0,2,7
1,2,3
0,0,0
19,3128,89
0,4,8
1,2,3
0,0,0
19,3132,97
0,0,0
1,2,3
0,0,0
19,3132,97
0,0,0
1,2,3
17,4,0
0,2817,70
0,0,15
1,2,3
1,0,0
16,2817,65
0,4,20
1,2,3
0,0,0
17,2818,73
0,3,12
1,2,3
0,0,0
17,2816,73
0,5,12
1,2,3
0,0,0
17,2820,81
0,1,4
1,2,3
0,0,0
17,2818,80
0,3,5
1,2,3
0,0,0
17,2821,85
0,0,0
1,2,3
0,0,0
17,2821,85
0,0,0
1,2,3
16,3,0
0,2507,58
0,0,14
1,2,3
1,0,0
15,2507,53
0,3,19
1,2,3
0,0,0
16,2508,61
0,2,11
1,2,3
0,0,0
16,2506,61
0,4,11
1,2,3
0,0,0
16,2510,72
0,0,0
1,2,3
0,0,0
16,2510,71
0,0,1
1,2,3
0,0,0
16,2510,72
0,0,0
1,2,3
0,0,0
16,2510,72
0,0,0
1,2,3
14,3,0
0,2194,53
0,0,9
1,2,3
1,0,0
13,2194,49
0,3,13
1,2,3
0,0,0
14,2197,59
0,0,3
1,2,3
0,0,0
14,2196,59
0,1,3
1,2,3
0,0,0
14,2197,62
0,0,0
1,2,3
0,0,0
14,2197,62
0,0,0
1,2,3
0,0,0
14,2197,62
0,0,0
1,2,3
0,0,0
14,2197,62
0,0,0
1,2,3
10,4,0
0,1887,41
0,0,7
1,2,3
1,0,0
9,1890,40
0,1,8
1,2,3
0,0,0
10,1891,45
0,0,3
1,2,3
0,0,0
10,1890,45
0,1,3
1,2,3
0,0,0
10,1891,48
0,0,0
1,2,3
0,0,0
10,1891,48
0,0,0
1,2,3
0,0,0
10,1891,48
0,0,0
1,2,3
0,0,0
10,1891,48
0,0,0
1,2,3
9,4,0
0,1571,33
0,0,7
1,2,3
0,0,0
9,1572,31
0,3,9
1,2,3
0,0,0
9,1575,37
0,0,3
1,2,3
0,0,0
9,1574,37
0,1,3
1,2,3
0,0,0
9,1575,40
0,0,0
1,2,3
0,0,0
9,1575,40
0,0,0
1,2,3
0,0,0
9,1575,40
0,0,0
1,2,3
0,0,0
9,1575,40
0,0,0
1,2,3
7,4,0
0,1260,21
0,0,7
1,2,3
0,0,0
7,1261,20
0,3,8
1,2,3
0,0,0
7,1264,25
0,0,3
1,2,3
0,0,0
7,1260,25
0,4,3
1,2,3
0,0,0
7,1264,28
0,0,0
1,2,3
0,0,0
7,1264,28
0,0,0
1,2,3
0,0,0
7,1264,28
0,0,0
1,2,3
0,0,0
7,1264,28
0,0,0
1,2,3
5,2,0
0,943,17
0,0,7
1,2,3
0,0,0
5,942,17
0,3,7
1,2,3
0,0,0
5,944,21
0,1,3
1,2,3
0,0,0
5,942,21
0,3,3
1,2,3
0,0,0
5,945,24
0,0,0
1,2,3
0,0,0
5,945,24
0,0,0
1,2,3
0,0,0
5,945,24
0,0,0
1,2,3
0,0,0
5,945,24
0,0,0
1,2,3
4,2,0
0,624,14
0,0,5
1,2,3
0,0,0
4,623,13
0,3,6
1,2,3
0,0,0
4,624,16
0,2,3
1,2,3
0,0,0
4,623,16
0,3,3
1,2,3
0,0,0
4,626,19
0,0,0
1,2,3
0,0,0
4,626,19
0,0,0
1,2,3
0,0,0
4,626,19
0,0,0
1,2,3
0,0,0
4,626,19
0,0,0
1,2,3
2,2,0
0,314,6
0,0,0
1,2,3
0,0,0
2,316,6
0,0,0
1,2,3
0,0,0
2,316,6
0,0,0
1,2,3
0,0,0
2,316,6
0,0,0
1,2,3
0,0,0
2,316,6
0,0,0
1,2,3
0,0,0
2,316,6
0,0,0
1,2,3
0,0,0
2,316,6
0,0,0
1,2,3
0,0,0
2,316,6
0,0,0
