1,2,3
28,16,2
0,5940,108
0,0,78
1,2,3
2,1,2
26,5936,94
0,19,92
1,2,3
0,0,0
28,5954,161
0,2,27
1,2,3
0,0,0
28,5944,154
0,12,34
1,2,3
0,0,0
28,5950,169
0,6,19
1,2,3
0,0,0
28,5950,167
0,6,21
1,2,3
0,0,0
28,5952,169
0,4,19
1,2,3
0,0,0
28,5948,167
0,8,21
1,2,3
23,13,0
0,5632,111
0,0,68
1,2,3
0,0,0
23,5628,97
0,17,82
1,2,3
0,0,0
23,5643,155
0,2,24
1,2,3
0,0,0
23,5634,149
0,11,30
1,2,3
0,0,0
23,5639,161
0,6,18
1,2,3
0,0,0
23,5639,159
0,6,20
1,2,3
0,0,0
23,5641,161
0,4,18
1,2,3
0,0,0
23,5635,159
0,10,20
1,2,3
21,12,0
0,5322,106
0,0,61
1,2,3
0,0,0
21,5317,93
0,17,74
1,2,3
0,0,0
21,5332,143
0,2,24
1,2,3
0,0,0
21,5326,136
0,8,31
1,2,3
0,0,0
21,5328,149
0,6,18
1,2,3
0,0,0
21,5328,147
0,6,20
1,2,3
0,0,0
21,5330,149
0,4,18
1,2,3
0,0,0
21,5324,147
0,10,20
1,2,3
19,9,0
0,5013,103
0,0,53
1,2,3
0,0,0
19,5008,91
0,14,65
1,2,3
0,0,0
19,5020,136
0,2,20
1,2,3
0,0,0
19,5014,130
0,8,26
1,2,3
0,0,0
19,5016,139
0,6,17
1,2,3
0,0,0
19,5016,137
0,6,19
1,2,3
0,0,0
19,5018,142
0,4,14
1,2,3
0,0,0
19,5011,139
0,11,17
1,2,3
17,10,0
0,4702,93
0,0,50
1,2,3
0,0,0
17,4698,81
0,14,62
1,2,3
0,0,0
17,4711,124
0,1,19
1,2,3
0,0,0
17,4706,118
0,6,25
1,2,3
0,0,0
17,4707,127
0,5,16
1,2,3
0,0,0
17,4705,125
0,7,18
1,2,3
0,0,0
17,4706,130
0,6,13
1,2,3
0,0,0
17,4701,127
0,11,16
1,2,3
16,10,0
0,4390,88
0,0,43
1,2,3
0,0,0
16,4389,79
0,11,52
1,2,3
0,0,0
16,4397,115
0,3,16
1,2,3
0,0,0
16,4394,110
0,6,21
1,2,3
0,0,0
16,4396,115
0,4,16
1,2,3
0,0,0
16,4394,112
0,6,19
1,2,3
0,0,0
16,4395,117
0,5,14
1,2,3
0,0,0
16,4390,115
0,10,16
1,2,3
16,10,0
0,4074,85
0,0,38
1,2,3
0,0,0
16,4074,77
0,10,46
1,2,3
0,0,0
16,4081,105
0,3,18
1,2,3
0,0,0
16,4078,102
0,6,21
1,2,3
0,0,0
16,4080,107
0,4,16
1,2,3
0,0,0
16,4078,104
0,6,19
1,2,3
0,0,0
16,4080,110
0,4,13
1,2,3
0,0,0
16,4075,108
0,9,15
1,2,3
11,7,0
0,3768,76
0,0,36
1,2,3
0,0,0
11,3766,68
0,9,44
1,2,3
0,0,0
11,3772,95
0,3,17
1,2,3
0,0,0
11,3769,93
0,6,19
1,2,3
0,0,0
11,3771,101
0,4,11
1,2,3
0,0,0
11,3769,100
0,6,12
1,2,3
0,0,0
11,3771,100
0,4,12
1,2,3
0,0,0
11,3765,99
0,10,13
1,2,3
10,5,0
0,3457,70
0,0,31
1,2,3
0,0,0
10,3455,66
0,7,35
1,2,3
0,0,0
10,3461,89
0,1,12
1,2,3
0,0,0
10,3460,88
0,2,13
1,2,3
0,0,0
10,3460,91
0,2,10
1,2,3
0,0,0
10,3455,90
0,7,11
1,2,3
0,0,0
10,3458,91
0,4,10
1,2,3
0,0,0
10,3455,91
0,7,10
1,2,3
10,4,0
0,3140,65
0,0,29
1,2,3
0,0,0
10,3140,62
0,4,32
1,2,3
0,0,0
10,3143,83
0,1,11
1,2,3
0,0,0
10,3140,82
0,4,12
1,2,3
0,0,0
10,3141,85
0,3,9
1,2,3
0,0,0
10,3138,83
0,6,11
1,2,3
0,0,0
9,3142,89
1,2,5
1,2,3
0,0,0
9,3142,89
1,2,5
1,2,3
8,3,0
0,2827,60
0,0,25
1,2,3
