1,2,3
28,17,2
0,5939,111
0,0,75
1,2,3
3,2,2
25,5932,94
0,22,92
1,2,3
0,0,0
28,5954,160
0,2,28
1,2,3
0,0,0
28,5945,156
0,11,32
1,2,3
0,0,0
28,5953,172
0,3,16
1,2,3
0,0,0
28,5951,172
0,5,16
1,2,3
0,0,0
28,5952,172
0,4,16
1,2,3
0,0,0
28,5950,171
0,6,17
1,2,3
27,16,2
0,5622,112
0,0,68
1,2,3
3,2,2
24,5619,95
0,17,85
1,2,3
0,0,0
27,5637,153
0,1,29
1,2,3
0,0,0
27,5628,150
0,10,32
1,2,3
0,0,0
27,5636,166
0,2,16
1,2,3
0,0,0
27,5634,166
0,4,16
1,2,3
0,0,0
27,5635,166
0,3,16
1,2,3
0,0,0
27,5633,165
0,5,17
1,2,3
26,16,2
0,5310,101
0,0,67
1,2,3
3,2,2
23,5307,86
0,17,82
1,2,3
0,0,0
26,5325,142
0,1,28
1,2,3
0,0,0
26,5317,142
0,9,28
1,2,3
0,0,0
26,5324,155
0,2,15
1,2,3
0,0,0
26,5322,153
0,4,17
1,2,3
0,0,0
26,5324,155
0,2,15
1,2,3
0,0,0
26,5321,155
0,5,15
1,2,3
24,14,2
0,5002,92
0,0,63
1,2,3
2,1,2
22,4998,78
0,17,77
1,2,3
0,0,0
24,5014,133
0,2,24
1,2,3
0,0,0
24,5008,132
0,8,25
1,2,3
0,0,0
24,5014,142
0,2,15
1,2,3
0,0,0
24,5012,140
0,4,17
1,2,3
0,0,0
24,5014,142
0,2,15
1,2,3
0,0,0
24,5010,142
0,6,15
1,2,3
23,11,1
0,4687,87
0,0,63
1,2,3
1,1,1
22,4681,77
0,16,73
1,2,3
0,0,0
23,4696,127
0,2,24
1,2,3
0,0,0
23,4690,126
0,8,25
1,2,3
0,0,0
23,4696,136
0,2,15
1,2,3
0,0,0
23,4695,134
0,3,17
1,2,3
0,0,0
23,4696,136
0,2,15
1,2,3
0,0,0
23,4692,136
0,6,15
1,2,3
23,12,1
0,4369,82
0,0,60
1,2,3
1,1,1
22,4365,73
0,15,69
1,2,3
0,0,0
23,4378,119
0,3,24
1,2,3
0,0,0
23,4375,118
0,6,25
1,2,3
0,0,0
23,4379,128
0,2,15
1,2,3
0,0,0
23,4377,125
0,4,18
1,2,3
0,0,0
23,4379,128
0,2,15
1,2,3
0,0,0
23,4374,127
0,7,16
1,2,3
22,9,1
0,4061,75
0,0,55
1,2,3
1,1,1
21,4052,68
0,17,62
1,2,3
0,0,0
22,4068,116
0,2,15
1,2,3
0,0,0
22,4065,115
0,5,16
1,2,3
0,0,0
22,4068,116
0,2,15
1,2,3
0,0,0
22,4064,115
0,6,16
1,2,3
0,0,0
22,4068,116
0,2,15
1,2,3
0,0,0
22,4061,115
0,9,16
1,2,3
22,9,1
0,3743,76
