1,2,3
30,18,2
0,5934,108
0,0,80
1,2,3
3,2,2
27,5930,93
0,20,95
1,2,3
0,0,0
30,5949,157
0,3,33
1,2,3
0,0,0
30,5936,153
0,16,37
1,2,3
0,0,0
30,5948,171
0,4,19
1,2,3
0,0,0
30,5945,168
0,7,22
1,2,3
0,0,0
30,5948,170
0,4,20
1,2,3
0,0,0
30,5942,168
0,10,22
1,2,3
28,18,2
0,5621,105
0,0,73
1,2,3
3,2,2
25,5617,89
0,20,89
1,2,3
0,0,0
28,5636,151
0,3,29
1,2,3
0,0,0
28,5630,148
0,9,32
1,2,3
0,0,0
28,5635,162
0,4,18
1,2,3
0,0,0
28,5633,162
0,6,18
1,2,3
0,0,0
28,5634,162
0,5,18
1,2,3
0,0,0
28,5632,162
0,7,18
1,2,3
28,17,2
0,5312,100
0,0,63
1,2,3
3,2,2
25,5311,87
0,16,76
1,2,3
0,0,0
28,5326,138
0,3,27
1,2,3
0,0,0
28,5322,133
0,7,32
1,2,3
0,0,0
28,5326,150
0,3,15
1,2,3
0,0,0
28,5323,149
0,6,16
1,2,3
0,0,0
28,5324,152
0,5,13
1,2,3
0,0,0
28,5323,151
0,6,14
1,2,3
26,15,2
0,5001,92
0,0,61
1,2,3
3,2,2
23,5000,80
0,14,73
1,2,3
0,0,0
26,5013,125
0,3,30
1,2,3
0,0,0
26,5009,123
0,7,32
1,2,3
0,0,0
26,5012,139
0,4,16
1,2,3
0,0,0
26,5010,139
0,6,16
1,2,3
0,0,0
26,5011,142
0,5,13
1,2,3
0,0,0
26,5010,141
0,6,14
1,2,3
25,15,2
0,4684,88
0,0,58
1,2,3
3,2,2
22,4680,76
0,17,70
1,2,3
0,0,0
25,4695,118
0,4,30
1,2,3
0,0,0
25,4690,117
0,9,31
1,2,3
0,0,0
25,4695,132
0,4,16
1,2,3
0,0,0
25,4693,131
0,6,17
1,2,3
0,0,0
25,4694,135
0,5,13
1,2,3
0,0,0
25,4694,134
0,5,14
1,2,3
22,10,2
0,4375,86
0,0,52
1,2,3
3,1,2
19,4369,75
0,15,63
1,2,3
0,0,0
21,4381,110
1,4,30
1,2,3
0,0,0
22,4376,110
0,9,30
1,2,3
0,0,0
22,4381,125
0,4,15
1,2,3
0,0,0
22,4379,124
0,6,16
1,2,3
0,0,0
22,4381,126
0,4,14
1,2,3
0,0,0
22,4380,125
0,5,15
1,2,3
22,12,2
0,4057,80
0,0,50
1,2,3
3,1,2
19,4051,71
0,17,59
1,2,3
0,0,0
21,4064,104
1,5,28
1,2,3
0,0,0
22,4059,104
0,10,28
1,2,3
0,0,0
22,4065,119
0,4,13
1,2,3
0,0,0
22,4063,117
0,6,15
1,2,3
0,0,0
22,4067,123
0,2,9
1,2,3
0,0,0
22,4065,123
0,4,9
1,2,3
20,12,2
0,3742,77
0,0,45
1,2,3
3,0,2
17,3741,70
0,13,52
1,2,3
0,0,0
19,3749,99
1,5,25
1,2,3
0,0,0
20,3743,99
0,11,25
1,2,3
0,0,0
20,3752,117
0,2,7
1,2,3
0,0,0
20,3749,117
0,5,7
1,2,3
0,0,0
20,3752,118
0,2,6
1,2,3
0,0,0
20,3750,118
0,4,6
1,2,3
18,10,3
0,3432,73
0,0,37
1,2,3
3,1,3
15,3429,66
0,12,44
1,2,3
0,0,0
18,3439,93
0,3,20
1,2,3
0,0,0
18,3432,90
0,10,23
1,2,3
0,0,0
18,3440,107
0,2,6
1,2,3
0,0,0
18,3438,107
0,4,6
1,2,3
0,0,0
18,3440,107
0,2,6
1,2,3
0,0,0
18,3438,107
0,4,6
1,2,3
15,12,3
0,3117,69
0,0,32
1,2,3
3,1,3
12,3115,62
0,13,39
1,2,3
0,0,0
15,3126,84
0,3,20
1,2,3
0,0,0
15,3117,81
0,12,23
1,2,3
0,0,0
15,3126,98
0,3,6
1,2,3
0,0,0
15,3123,98
0,6,6
1,2,3
0,0,0
15,3125,98
0,4,6
1,2,3
0,0,0
15,3124,98
0,5,6
1,2,3
12,14,3
0,2806,59
0,0,29
1,2,3
3,1,3
9,2805,50
0,14,38
1,2,3
0,0,0
12,2818,78
0,2,13
1,2,3
0,0,0
12,2812,77
0,8,14
1,2,3
0,0,0
12,2818,86
0,2,5
1,2,3
0,0,0
12,2816,86
0,4,5
1,2,3
0,0,0
12,2816,86
0,4,5
1,2,3
0,0,0
12,2815,86
0,5,5
1,2,3
10,10,3
0,2496,55
0,0,24
1,2,3
3,0,3
7,2495,46
0,11,33
1,2,3
0,0,0
10,2501,72
0,5,10
1,2,3
0,0,0
10,2498,71
0,8,11
1,2,3
0,0,0
10,2503,78
0,3,4
1,2,3
0,0,0
10,2502,78
0,4,4
1,2,3
0,0,0
10,2506,82
0,0,0
1,2,3
0,0,0
10,2506,82
0,0,0
1,2,3
10,8,3
0,2180,54
0,0,18
1,2,3
3,1,3
7,2178,47
0,9,25
1,2,3
0,0,0
10,2187,70
0,1,5
1,2,3
0,0,0
10,2186,70
0,2,5
1,2,3
0,0,0
10,2186,71
0,2,4
1,2,3
0,0,0
10,2186,71
0,2,4
1,2,3
0,0,0
10,2188,75
0,0,0
1,2,3
0,0,0
10,2188,75
0,0,0
1,2,3
8,7,2
0,1873,44
0,0,15
1,2,3
2,2,2
6,1870,40
0,8,19
1,2,3
0,0,0
8,1879,57
0,1,4
1,2,3
0,0,0
8,1878,57
0,2,4
1,2,3
0,0,0
8,1880,61
0,0,0
1,2,3
0,0,0
8,1880,61
0,0,0
1,2,3
0,0,0
8,1880,61
0,0,0
1,2,3
0,0,0
8,1880,61
0,0,0
1,2,3
5,3,1
0,1565,40
0,0,10
1,2,3
1,2,1
4,1559,37
0,7,13
1,2,3
0,0,0
5,1567,50
0,1,1
1,2,3
0,0,0
5,1568,50
0,0,1
1,2,3
0,0,0
5,1568,51
0,0,0
1,2,3
0,0,0
5,1568,51
0,0,0
1,2,3
0,0,0
5,1568,51
0,0,0
1,2,3
0,0,0
5,1568,51
0,0,0
1,2,3
4,2,1
0,1249,38
0,0,5
1,2,3
1,2,1
3,1245,33
0,4,10
1,2,3
0,0,0
4,1250,43
0,1,1
1,2,3
0,0,0
4,1251,42
0,0,2
1,2,3
0,0,0
4,1251,44
0,0,0
1,2,3
0,0,0
4,1251,43
0,0,1
1,2,3
0,0,0
4,1251,44
0,0,0
1,2,3
0,0,0
4,1251,43
0,0,1
1,2,3
2,2,0
0,936,34
0,0,0
1,2,3
0,0,0
2,938,32
0,0,2
1,2,3
0,0,0
2,938,34
0,0,0
1,2,3
0,0,0
2,938,34
0,0,0
1,2,3
0,0,0
2,938,34
0,0,0
1,2,3
0,0,0
2,938,34
0,0,0
1,2,3
0,0,0
2,938,34
0,0,0
1,2,3
0,0,0
2,938,34
0,0,0
1,2,3
2,1,0
0,625,21
0,0,0
1,2,3
0,0,0
2,626,19
0,0,2
1,2,3
0,0,0
2,626,21
0,0,0
1,2,3
0,0,0
2,626,21
0,0,0
1,2,3
0,0,0
2,626,21
0,0,0
1,2,3
0,0,0
2,626,21
0,0,0
1,2,3
0,0,0
2,626,21
0,0,0
1,2,3
0,0,0
2,626,21
0,0,0
2,3
316,8
0,0
2,3
316,8
0,0
2,3
316,8
0,0
2,3
316,8
0,0
2,3
316,8
0,0
2,3
316,8
0,0
2,3
316,8
0,0
2,3
316,8
0,0
