1,2,3
28,16,2
0,5938,109
0,0,79
1,2,3
3,2,2
25,5935,93
0,17,95
1,2,3
0,0,0
28,5952,158
0,2,32
1,2,3
0,0,0
28,5941,151
0,13,39
1,2,3
0,0,0
28,5950,169
0,4,21
1,2,3
0,0,0
28,5948,168
0,6,22
1,2,3
0,0,0
28,5949,169
0,5,21
1,2,3
0,0,0
28,5944,169
0,10,21
1,2,3
27,16,2
0,5630,104
0,0,68
1,2,3
2,1,2
25,5629,91
0,16,81
1,2,3
0,0,0
27,5644,147
0,2,27
1,2,3
0,0,0
27,5633,140
0,13,34
1,2,3
0,0,0
27,5642,156
0,4,18
1,2,3
0,0,0
27,5640,155
0,6,19
1,2,3
0,0,0
27,5643,161
0,3,13
1,2,3
0,0,0
27,5639,161
0,7,13
1,2,3
24,16,2
0,5317,101
0,0,62
1,2,3
2,1,2
22,5314,90
0,18,73
1,2,3
0,0,0
24,5332,141
0,1,24
1,2,3
0,0,0
24,5322,135
0,11,30
1,2,3
0,0,0
24,5330,148
0,3,17
1,2,3
0,0,0
24,5327,146
0,6,19
1,2,3
0,0,0
24,5329,153
0,4,12
1,2,3
0,0,0
24,5326,153
0,7,12
1,2,3
24,17,1
0,4999,102
0,0,54
1,2,3
1,0,1
23,5000,93
0,16,63
1,2,3
0,0,0
24,5015,138
0,1,19
1,2,3
0,0,0
24,5008,135
0,8,22
1,2,3
0,0,0
24,5013,140
0,3,17
1,2,3
0,0,0
24,5009,138
0,7,19
1,2,3
0,0,0
24,5011,145
0,5,12
1,2,3
0,0,0
24,5009,145
0,7,12
1,2,3
23,16,1
0,4685,99
0,0,48
1,2,3
1,1,1
22,4686,91
0,14,56
1,2,3
0,0,0
23,4699,129
0,2,19
1,2,3
0,0,0
23,4693,125
0,8,23
1,2,3
0,0,0
23,4698,134
0,3,14
1,2,3
0,0,0
23,4696,133
0,5,15
1,2,3
0,0,0
23,4696,136
0,5,12
1,2,3
0,0,0
23,4695,135
0,6,13
1,2,3
22,15,1
0,4371,92
0,0,46
1,2,3
1,1,1
21,4373,84
0,12,54
1,2,3
0,0,0
22,4384,123
0,2,16
1,2,3
0,0,0
22,4381,121
0,5,18
1,2,3
0,0,0
22,4383,126
0,3,13
1,2,3
0,0,0
22,4379,126
0,7,13
1,2,3
0,0,0
22,4381,130
0,5,9
1,2,3
0,0,0
22,4379,129
0,7,10
1,2,3
21,15,1
0,4062,89
0,0,35
1,2,3
1,1,1
20,4065,80
0,11,44
1,2,3
0,0,0
21,4075,110
0,2,15
1,2,3
0,0,0
21,4072,108
0,5,17
1,2,3
0,0,0
21,4074,113
0,3,12
1,2,3
0,0,0
21,4071,113
0,6,12
1,2,3
0,0,0
21,4072,117
0,5,8
1,2,3
0,0,0
21,4070,116
0,7,9
1,2,3
18,15,1
0,3755,85
0,0,24
1,2,3
1,1,2
17,3762,77
0,7,31
1,2,3
0,0,0
18,3769,101
0,1,9
1,2,3
0,0,0
18,3767,99
0,3,11
1,2,3
0,0,0
18,3767,99
0,3,11
1,2,3
0,0,0
18,3765,99
0,5,11
1,2,3
0,0,0
18,3766,103
0,4,7
1,2,3
0,0,0
18,3766,102
0,4,8
1,2,3
18,14,1
0,3439,77
0,0,24
1,2,3
1,1,2
17,3445,71
0,7,29
1,2,3
0,0,0
18,3452,94
0,1,8
1,2,3
0,0,0
18,3450,92
0,3,10
1,2,3
0,0,0
18,3450,92
0,3,10
1,2,3
0,0,0
18,3449,92
0,4,10
1,2,3
0,0,0
18,3453,99
0,0,3
1,2,3
0,0,0
18,3453,98
0,0,4
1,2,3
17,15,1
0,3121,71
0,0,23
1,2,3
1,1,2
16,3128,65
0,7,28
1,2,3
0,0,0
17,3135,88
0,1,7
1,2,3
0,0,0
17,3133,85
0,3,10
1,2,3
0,0,0
17,3135,89
0,1,6
1,2,3
0,0,0
17,3134,88
0,2,7
1,2,3
0,0,0
17,3136,92
0,0,3
1,2,3
0,0,0
17,3136,91
0,0,4
1,2,3
15,13,1
0,2807,66
0,0,21
1,2,3
2,1,2
13,2811,59
0,8,27
1,2,3
0,0,0
15,2819,81
0,1,7
1,2,3
0,0,0
15,2816,77
0,4,11
1,2,3
0,0,0
15,2818,81
0,2,7
1,2,3
0,0,0
15,2818,81
0,2,7
1,2,3
0,0,0
15,2820,85
0,0,3
1,2,3
0,0,0
15,2820,84
0,0,4
1,2,3
14,12,0
0,2504,54
0,0,14
1,2,3
1,1,1
13,2509,49
0,6,18
1,2,3
0,0,0
14,2516,67
0,0,1
1,2,3
0,0,0
14,2515,65
0,1,3
1,2,3
0,0,0
14,2516,68
0,0,0
1,2,3
0,0,0
14,2516,68
0,0,0
1,2,3
0,0,0
14,2516,68
0,0,0
1,2,3
0,0,0
14,2516,68
0,0,0
1,2,3
12,10,0
0,2192,51
0,0,8
1,2,3
1,1,1
11,2197,45
0,4,13
1,2,3
0,1,0
12,2201,58
0,0,1
1,2,3
0,0,0
12,2202,57
0,0,2
1,2,3
0,0,0
12,2202,59
0,0,0
1,2,3
0,0,0
12,2202,59
0,0,0
1,2,3
0,0,0
12,2202,59
0,0,0
1,2,3
0,0,0
12,2202,59
0,0,0
1,2,3
11,10,0
0,1877,45
0,0,6
1,2,3
1,2,1
10,1883,42
0,2,8
1,2,3
0,1,0
11,1886,51
0,0,0
1,2,3
0,0,0
11,1887,51
0,0,0
1,2,3
0,0,0
11,1887,51
0,0,0
1,2,3
0,0,0
11,1887,51
0,0,0
1,2,3
0,0,0
11,1887,51
0,0,0
1,2,3
0,0,0
11,1887,51
0,0,0
1,2,3
9,9,0
0,1571,33
0,0,2
1,2,3
1,2,1
8,1577,30
0,1,4
1,2,3
0,1,0
9,1579,35
0,0,0
1,2,3
0,0,0
9,1579,35
0,1,0
1,2,3
0,0,0
9,1580,35
0,0,0
1,2,3
0,0,0
9,1580,35
0,0,0
1,2,3
0,0,0
9,1580,35
0,0,0
1,2,3
0,0,0
9,1580,35
0,0,0
1,2,3
8,7,0
0,1256,28
0,0,0
1,2,3
1,2,1
7,1259,25
0,2,2
1,2,3
0,1,0
8,1261,28
0,1,0
1,2,3
0,0,0
8,1262,27
0,1,1
1,2,3
0,0,0
