1,2,3
29,15,2
0,5937,113
0,0,76
1,2,3
3,2,2
26,5928,93
0,22,96
1,2,3
0,0,0
29,5948,160
0,4,31
1,2,3
0,0,0
29,5938,156
0,14,35
1,2,3
0,0,0
29,5948,174
0,4,17
1,2,3
0,0,0
29,5944,173
0,8,18
1,2,3
0,0,0
29,5946,174
0,6,17
1,2,3
0,0,0
29,5944,172
0,8,19
1,2,3
29,14,2
0,5621,107
0,0,74
1,2,3
3,2,2
26,5610,89
0,23,92
1,2,3
0,0,0
29,5630,159
0,5,24
1,2,3
0,0,0
29,5625,158
0,10,25
1,2,3
0,0,0
29,5631,167
0,4,16
1,2,3
0,0,0
29,5627,165
0,8,18
1,2,3
0,0,0
29,5630,167
0,5,16
1,2,3
0,0,0
29,5627,164
0,8,19
1,2,3
28,13,2
0,5301,103
0,0,75
1,2,3
3,2,2
25,5288,88
0,24,90
1,2,3
0,0,0
28,5311,155
0,3,25
1,2,3
0,0,0
28,5305,154
0,9,26
1,2,3
0,0,0
28,5310,164
0,4,16
1,2,3
0,0,0
28,5305,161
0,9,19
1,2,3
0,0,0
28,5309,164
0,5,16
1,2,3
0,0,0
28,5306,161
0,8,19
1,2,3
26,12,2
0,4990,105
0,0,62
1,2,3
3,2,2
23,4980,91
0,20,76
1,2,3
0,0,0
26,4999,148
0,3,21
1,2,3
0,0,0
26,4994,145
0,8,24
1,2,3
0,0,0
26,4997,152
0,5,17
1,2,3
0,0,0
26,4996,150
0,6,19
1,2,3
0,0,0
26,4999,152
0,3,17
1,2,3
0,0,0
26,4993,151
0,9,18
1,2,3
23,12,2
0,4674,106
0,0,55
1,2,3
3,2,2
20,4667,92
0,17,69
1,2,3
0,0,0
23,4683,141
0,3,22
1,2,3
0,0,0
23,4679,140
0,7,23
1,2,3
0,0,0
23,4682,147
0,4,16
1,2,3
0,0,0
23,4680,145
0,6,18
1,2,3
0,0,0
23,4685,151
0,1,12
1,2,3
0,0,0
23,4680,150
0,6,13
1,2,3
22,11,1
0,4362,98
0,0,53
1,2,3
2,1,1
20,4355,86
0,17,65
1,2,3
0,0,0
22,4370,132
0,3,20
1,2,3
0,0,0
22,4367,131
0,6,21
1,2,3
0,0,0
22,4371,141
0,2,11
1,2,3
0,0,0
22,4367,139
0,6,13
1,2,3
0,0,0
22,4373,145
0,0,7
1,2,3
0,0,0
22,4371,144
0,2,8
1,2,3
22,14,1
0,4047,88
0,0,51
1,2,3
2,1,1
20,4043,80
0,17,59
1,2,3
0,0,0
22,4060,124
0,1,16
1,2,3
0,0,0
