1,2,3
30,17,2
0,5939,111
0,0,73
1,2,3
3,2,2
27,5934,96
0,20,88
1,2,3
0,0,0
30,5952,159
0,4,27
1,2,3
0,0,0
30,5945,155
0,11,31
1,2,3
0,0,0
30,5950,169
0,6,17
1,2,3
0,0,0
30,5948,166
0,8,20
1,2,3
0,0,0
30,5952,175
0,4,11
1,2,3
0,0,0
30,5950,171
0,6,15
1,2,3
29,17,1
0,5622,109
0,0,69
1,2,3
2,2,1
27,5615,97
0,22,81
1,2,3
0,0,0
29,5633,152
0,6,27
1,2,3
0,0,0
29,5628,148
0,11,31
1,2,3
0,0,0
29,5632,160
0,7,19
1,2,3
0,0,0
29,5631,157
0,8,22
1,2,3
0,0,0
29,5634,165
0,5,14
1,2,3
0,0,0
29,5632,164
0,7,15
1,2,3
27,17,1
0,5311,104
0,0,62
1,2,3
2,2,1
25,5307,92
0,19,74
1,2,3
0,0,0
27,5324,142
0,4,25
1,2,3
0,0,0
27,5320,139
0,8,28
1,2,3
0,0,0
27,5323,150
0,5,17
1,2,3
0,0,0
27,5320,148
0,8,19
1,2,3
0,0,0
27,5324,156
0,4,11
1,2,3
0,0,0
27,5321,153
0,7,14
1,2,3
27,17,1
0,5001,94
0,0,57
1,2,3
2,2,1
25,4998,84
0,18,67
1,2,3
0,0,0
27,5013,129
0,5,23
1,2,3
0,0,0
27,5010,126
0,8,26
1,2,3
0,0,0
27,5016,140
0,2,12
1,2,3
0,0,0
27,5013,138
0,5,14
1,2,3
0,0,0
27,5014,142
0,4,10
1,2,3
0,0,0
27,5011,139
0,7,13
1,2,3
27,15,1
0,4687,85
0,0,57
1,2,3
2,2,1
25,4683,77
0,17,65
1,2,3
0,0,0
27,4697,120
0,5,23
1,2,3
0,0,0
27,4694,117
0,8,26
1,2,3
0,0,0
27,4700,131
0,2,12
1,2,3
0,0,0
27,4697,129
0,5,14
1,2,3
0,0,0
27,4698,132
0,4,11
1,2,3
0,0,0
27,4695,130
0,7,13
1,2,3
26,14,1
0,4384,80
0,0,42
1,2,3
2,2,1
24,4381,73
0,15,49
1,2,3
0,0,0
26,4394,104
0,4,19
1,2,3
0,0,0
26,4391,103
0,7,20
1,2,3
0,0,0
26,4395,114
0,3,9
1,2,3
0,0,0
26,4392,112
0,6,11
1,2,3
0,0,0
26,4394,114
0,4,9
1,2,3
0,0,0
26,4392,113
0,6,10
1,2,3
26,15,1
0,4065,74
0,0,42
1,2,3
2,2,1
24,4064,68
0,14,48
1,2,3
0,0,0
26,4076,97
0,4,20
1,2,3
0,0,0
26,4071,98
0,9,19
1,2,3
0,0,0
26,4077,110
0,3,7
1,2,3
0,0,0
26,4074,107
0,6,10
1,2,3
0,0,0
26,4076,111
0,4,6
1,2,3
0,0,0
26,4074,110
0,6,7
1,2,3
26,12,1
0,3746,72
0,0,41
1,2,3
2,1,1
24,3743,66
0,14,47
1,2,3
0,0,0
26,3755,95
0,3,19
1,2,3
0,0,0
26,3750,96
0,8,18
1,2,3
0,0,0
26,3755,107
0,3,7
1,2,3
0,0,0
26,3752,105
0,6,9
1,2,3
0,0,0
26,3758,113
0,0,1
1,2,3
0,0,0
26,3756,112
0,2,2
1,2,3
24,11,1
0,3430,66
0,0,41
1,2,3
2,2,1
22,3426,62
0,13,45
1,2,3
0,0,0
24,3438,91
0,3,17
1,2,3
0,0,0
24,3434,91
0,7,17
1,2,3
0,0,0
24,3438,101
0,3,7
1,2,3
0,0,0
24,3435,100
0,6,8
1,2,3
0,0,0
24,3440,106
0,1,2
1,2,3
0,0,0
24,3440,105
0,1,3
1,2,3
22,11,1
0,3111,66
0,0,37
1,2,3
2,2,1
20,3108,61
0,12,42
1,2,3
0,0,0
22,3119,91
0,3,13
1,2,3
0,0,0
22,3115,90
0,7,14
1,2,3
0,0,0
22,3120,100
0,2,4
1,2,3
0,0,0
22,3117,99
0,5,5
1,2,3
0,0,0
22,3122,104
0,0,0
1,2,3
0,0,0
22,3122,104
0,0,0
1,2,3
21,9,1
0,2795,61
0,0,36
1,2,3
2,2,2
19,2788,56
0,14,40
1,2,3
0,0,0
21,2800,85
