1,2,3
28,17,2
0,5943,110
0,0,72
1,2,3
3,2,2
25,5941,95
0,17,87
1,2,3
0,0,0
28,5957,158
0,3,26
1,2,3
0,0,0
28,5951,151
0,9,33
1,2,3
0,0,0
28,5955,167
0,5,17
1,2,3
0,0,0
28,5953,166
0,7,18
1,2,3
0,0,0
28,5954,167
0,6,17
1,2,3
0,0,0
28,5953,166
0,7,18
1,2,3
28,17,2
0,5630,104
0,0,66
1,2,3
3,2,2
25,5627,89
0,18,81
1,2,3
0,0,0
28,5644,148
0,3,24
1,2,3
0,0,0
28,5638,141
0,9,31
1,2,3
0,0,0
28,5642,156
0,5,16
1,2,3
0,0,0
28,5639,155
0,8,17
1,2,3
0,0,0
28,5641,156
0,6,16
1,2,3
0,0,0
28,5639,155
0,8,17
1,2,3
27,15,2
0,5317,101
0,0,60
1,2,3
3,2,2
24,5315,87
0,15,74
1,2,3
0,0,0
27,5329,141
0,3,22
1,2,3
0,0,0
27,5322,134
0,10,29
1,2,3
0,0,0
27,5326,149
0,6,14
1,2,3
0,0,0
27,5323,146
0,9,17
1,2,3
0,0,0
27,5327,150
0,5,13
1,2,3
0,0,0
27,5323,149
0,9,14
1,2,3
25,15,2
0,5001,96
0,0,58
1,2,3
3,2,2
22,5000,83
0,14,71
1,2,3
0,0,0
25,5014,135
0,2,21
1,2,3
0,0,0
25,5005,128
0,11,28
1,2,3
0,0,0
25,5011,146
0,5,10
1,2,3
0,0,0
25,5008,140
0,8,16
1,2,3
0,0,0
25,5013,149
0,3,7
1,2,3
0,0,0
25,5009,148
0,7,8
1,2,3
23,16,2
0,4688,92
0,0,51
1,2,3
3,2,3
20,4690,79
0,12,63
1,2,3
0,0,0
23,4702,126
0,2,19
1,2,3
0,0,0
23,4692,118
0,12,27
1,2,3
0,0,0
23,4699,135
0,5,10
1,2,3
0,0,0
23,4697,132
0,7,13
1,2,3
0,0,0
23,4701,138
0,3,7
1,2,3
0,0,0
23,4697,137
0,7,8
1,2,3
22,17,1
0,4371,90
0,0,46
1,2,3
2,2,2
20,4375,76
0,11,59
1,2,3
0,0,0
22,4386,117
0,2,20
1,2,3
0,0,0
22,4373,109
0,15,28
1,2,3
0,0,0
22,4382,127
0,6,10
1,2,3
0,0,0
22,4381,123
0,7,14
1,2,3
0,0,0
22,4384,130
0,4,7
1,2,3
0,0,0
22,4379,129
0,9,8
1,2,3
21,17,0
0,4059,87
0,0,39
1,2,3
1,1,1
20,4064,75
0,11,50
1,2,3
0,0,0
21,4075,109
0,1,17
1,2,3
0,0,0
21,4062,105
0,14,21
1,2,3
0,0,0
21,4070,118
0,6,8
1,2,3
0,0,0
21,4069,118
0,7,8
1,2,3
0,0,0
21,4071,119
0,5,7
1,2,3
0,0,0
21,4067,119
0,9,7
1,2,3
18,13,0
0,3749,80
0,0,38
1,2,3
0,0,0
18,3750,71
0,12,47
1,2,3
0,0,0
18,3760,101
0,2,17
1,2,3
0,0,0
18,3749,98
0,13,20
1,2,3
0,0,0
18,3757,111
0,5,7
1,2,3
0,0,0
18,3754,110
0,8,8
1,2,3
0,0,0
18,3755,112
0,7,6
1,2,3
0,0,0
18,3753,112
0,9,6
1,2,3
16,13,0
0,3435,76
0,0,33
1,2,3
0,0,0
16,3436,69
0,12,40
1,2,3
0,0,0
16,3445,94
0,3,15
1,2,3
0,0,0
16,3437,91
0,11,18
