1,2,3
29,14,1
0,5938,115
0,0,75
1,2,3
2,2,1
27,5925,97
0,25,93
1,2,3
0,0,0
29,5946,162
0,6,29
1,2,3
0,0,0
29,5940,158
0,12,33
1,2,3
0,0,0
29,5947,173
0,5,18
1,2,3
0,0,0
29,5943,171
0,9,20
1,2,3
0,0,0
29,5946,173
0,6,18
1,2,3
0,0,0
29,5941,170
0,11,21
1,2,3
29,14,1
0,5626,104
0,0,73
1,2,3
2,2,1
27,5614,91
0,24,86
1,2,3
0,0,0
29,5633,150
0,7,28
1,2,3
0,0,0
29,5627,147
0,13,31
1,2,3
0,0,0
29,5636,161
0,4,17
1,2,3
0,0,0
29,5632,159
0,8,19
1,2,3
0,0,0
29,5634,161
0,6,17
1,2,3
0,0,0
29,5630,158
0,10,20
1,2,3
28,16,1
0,5311,103
0,0,63
1,2,3
2,3,1
26,5301,89
0,23,77
1,2,3
0,0,0
28,5321,142
0,6,25
1,2,3
0,0,0
28,5316,140
0,11,27
1,2,3
0,0,0
28,5323,151
0,4,16
1,2,3
0,0,0
28,5320,148
0,7,19
1,2,3
0,0,0
28,5321,153
0,6,14
1,2,3
0,0,0
28,5317,149
0,10,18
1,2,3
28,14,1
0,4996,100
0,0,58
1,2,3
2,2,1
26,4985,87
0,23,71
1,2,3
0,0,0
28,5005,135
0,5,24
1,2,3
0,0,0
28,5003,134
0,7,25
1,2,3
0,0,0
28,5008,146
0,2,13
1,2,3
0,0,0
28,5004,142
0,6,17
1,2,3
0,0,0
28,5005,147
0,5,12
1,2,3
0,0,0
28,5002,144
0,8,15
1,2,3
27,14,1
0,4675,96
0,0,59
1,2,3
2,2,1
25,4666,84
0,21,71
1,2,3
0,0,0
27,4685,131
0,4,25
1,2,3
0,0,0
27,4683,130
0,6,26
1,2,3
0,0,0
27,4687,143
0,2,13
1,2,3
0,0,0
27,4683,139
0,6,17
1,2,3
0,0,0
27,4685,144
0,4,12
1,2,3
0,0,0
27,4682,141
0,7,15
1,2,3
24,12,1
0,4362,96
0,0,52
1,2,3
2,2,1
22,4352,86
0,20,62
1,2,3
0,0,0
24,4371,126
0,3,23
1,2,3
0,0,0
24,4368,126
0,6,23
1,2,3
0,0,0
24,4373,136
0,1,13
1,2,3
0,0,0
24,4367,134
0,7,15
1,2,3
0,0,0
24,4369,138
0,5,11
1,2,3
0,0,0
24,4367,136
0,7,13
1,2,3
21,10,1
0,4052,90
0,0,49
1,2,3
2,2,1
19,4042,80
0,18,59
1,2,3
0,0,0
21,4060,120
0,2,20
1,2,3
0,0,0
21,4055,118
0,7,22
1,2,3
0,0,0
21,4058,125
0,4,15
1,2,3
0,0,0
21,4054,122
0,8,18
1,2,3
0,0,0
21,4055,126
0,7,14
1,2,3
0,0,0
21,4054,126
0,8,14
1,2,3
19,8,1
0,3745,79
0,0,46
1,2,3
2,2,1
17,3737,70
0,14,55
1,2,3
0,0,0
19,3750,106
0,3,20
1,2,3
0,0,0
19,3748,103
0,5,23
1,2,3
0,0,0
19,3749,111
0,4,15
1,2,3
0,0,0
19,3746,108
0,7,18
1,2,3
0,0,0
19,3747,112
0,6,14
1,2,3
0,0,0
19,3746,111
0,7,15
1,2,3
17,5,0
0,3434,76
0,0,41
1,2,3
1,1,0
16,3427,68
0,11,49
1,2,3
0,0,0
17,3437,97
0,2,20
1,2,3
0,0,0
17,3434,93
0,5,24
1,2,3
0,0,0
17,3436,103
0,3,14
1,2,3
0,0,0
17,3431,101
0,8,16
1,2,3
0,0,0
17,3434,105
0,5,12
1,2,3
0,0,0
17,3431,103
0,8,14
1,2,3
15,6,0
0,3116,73
0,0,38
1,2,3
1,0,0
14,3111,67
0,11,44
1,2,3
0,0,0
15,3121,90
0,1,21
1,2,3
0,0,0
15,3118,91
0,4,20
1,2,3
0,0,0
15,3119,96
0,3,15
1,2,3
0,0,0
15,3116,94
0,6,17
1,2,3
0,0,0
15,3121,102
0,1,9
1,2,3
0,0,0
15,3118,99
0,4,12
1,2,3
14,7,0
0,2802,65
0,0,35
1,2,3
1,0,0
13,2800,63
0,9,37
1,2,3
0,0,0
14,2808,80
0,1,20
1,2,3
0,0,0
14,2805,82
0,4,18
1,2,3
0,0,0
14,2806,85
0,3,15
1,2,3
0,0,0
14,2802,84
0,7,16
1,2,3
0,0,0
14,2807,93
0,2,7
1,2,3
0,0,0
14,2807,92
0,2,8
1,2,3
13,7,0
0,2490,58
0,0,30
1,2,3
1,0,0
12,2488,56
0,9,32
1,2,3
0,0,0
13,2496,72
0,1,16
1,2,3
0,0,0
13,2494,72
0,3,16
1,2,3
0,0,0
13,2495,75
0,2,13
1,2,3
0,0,0
13,2489,73
0,8,15
1,2,3
0,0,0
13,2497,88
0,0,0
1,2,3
0,0,0
13,2497,88
0,0,0
1,2,3
11,6,0
0,2179,51
0,0,26
1,2,3
1,0,0
10,2179,50
0,6,27
1,2,3
0,0,0
11,2183,62
0,2,15
1,2,3
0,0,0
11,2181,62
0,4,15
1,2,3
0,0,0
11,2184,69
0,1,8
1,2,3
0,0,0
11,2181,66
0,4,11
1,2,3
0,0,0
11,2185,77
0,0,0
1,2,3
0,0,0
11,2185,77
0,0,0
1,2,3
10,6,0
0,1870,45
0,0,18
1,2,3
1,0,0
9,1873,43
0,3,20
1,2,3
0,0,0
10,1875,54
0,1,9
1,2,3
0,0,0
10,1874,53
0,2,10
1,2,3
0,0,0
10,1874,55
0,2,8
1,2,3
0,0,0
10,1872,55
0,4,8
1,2,3
0,0,0
10,1876,63
0,0,0
1,2,3
0,0,0
10,1876,63
0,0,0
1,2,3
6,3,1
0,1562,39
0,0,13
1,2,3
1,0,1
5,1561,37
0,4,15
1,2,3
0,0,0
6,1565,45
0,0,8
1,2,3
0,0,0
6,1563,44
0,2,9
1,2,3
0,0,0
6,1564,49
0,1,4
1,2,3
0,0,0
6,1562,49
0,3,4
1,2,3
0,0,0
6,1565,53
0,0,0
1,2,3
0,0,0
6,1565,53
0,0,0
1,2,3
6,4,0
0,1247,34
0,0,8
1,2,3
1,0,0
5,1246,33
0,5,9
1,2,3
0,0,0
6,1250,37
0,1,5
1,2,3
0,0,0
6,1250,37
0,1,5
1,2,3
0,0,0
6,1251,42
0,0,0
1,2,3
0,0,0
6,1251,42
0,0,0
1,2,3
0,0,0
6,1251,42
0,0,0
1,2,3
0,0,0
6,1251,42
0,0,0
1,2,3
6,4,0
0,937,20
0,0,7
1,2,3
0,0,0
6,939,20
0,2,7
1,2,3
0,0,0
6,941,24
0,0,3
1,2,3
0,0,0
6,940,24
0,1,3
1,2,3
0,0,0
6,941,27
0,0,0
1,2,3
0,0,0
6,941,27
0,0,0
1,2,3
0,0,0
6,941,27
0,0,0
1,2,3
0,0,0
6,941,27
0,0,0
1,2,3
1,0,0
0,627,14
0,0,7
1,2,3
0,0,0
1,626,13
0,1,8
1,2,3
0,0,0
1,627,18
0,0,3
1,2,3
0,0,0
1,626,18
0,1,3
1,2,3
0,0,0
1,627,21
0,0,0
1,2,3
0,0,0
1,627,21
0,0,0
1,2,3
0,0,0
1,627,21
0,0,0
1,2,3
0,0,0
1,627,21
0,0,0
1,2,3
1,0,0
0,309,7
0,0,7
1,2,3
0,0,0
1,306,6
0,3,8
1,2,3
0,0,0
1,309,14
0,0,0
1,2,3
0,0,0
1,309,14
0,0,0
1,2,3
0,0,0
1,309,14
0,0,0
1,2,3
0,0,0
1,309,14
0,0,0
1,2,3
0,0,0
1,309,14
0,0,0
1,2,3
0,0,0
1,309,14
0,0,0
